"FOLIO","VIV_SEL","HOGAR","EST_DIS","UPM_DIS","P2_8","FAC_HOG","TLOC","REGION","P0_1","P0_2","P0_3","P0_4_1","P0_4_2","P1_1","P1_2"
11322,3,1,199,1711,4,2247,1,2,1,2,1,2,2,6,1
11323,5,1,199,1711,1,2247,1,2,3,6,2,1,1,2,1
11324,1,1,199,1712,2,2326,1,2,2,3,1,2,1,2,1
11325,2,1,199,1712,1,2326,1,2,2,3,1,2,1,2,1
11326,3,1,199,1712,2,2326,1,2,3,6,2,2,1,3,1
11327,4,1,199,1712,4,2326,1,2,2,4,1,2,1,5,1
11328,5,1,199,1712,4,2326,1,2,4,7,3,2,1,7,1
11329,1,1,199,1713,1,1704,1,2,2,3,1,1,1,3,1
11330,2,1,199,1713,1,1704,1,2,2,4,1,1,1,2,1
11331,3,1,199,1713,2,1704,1,2,2,5,1,1,1,3,1
11332,4,1,199,1713,1,1704,1,2,3,5,2,1,1,4,1
11333,5,1,199,1713,1,1704,1,2,1,3,1,1,1,1,1
11334,2,1,199,1714,1,1986,1,2,1,4,1,2,2,2,1
11335,3,1,199,1714,1,1986,1,2,1,2,1,2,1,1,1
11336,4,1,199,1714,1,1986,1,2,2,3,1,2,2,4,1
11337,5,1,199,1714,1,1986,1,2,1,2,1,1,1,2,1
11338,1,1,199,1715,1,2189,1,2,1,2,1,2,2,4,1
11339,2,1,199,1715,0,2189,1,2,1,2,1,2,2,2,1
11340,4,1,199,1715,1,2189,1,2,1,2,1,2,1,2,1
11341,5,1,199,1715,2,2189,1,2,2,3,1,2,1,3,1
11342,2,1,198,1716,1,1379,1,2,1,3,1,1,1,4,1
11343,3,1,198,1716,1,1379,1,2,3,6,1,1,1,5,1
11344,4,1,198,1716,1,1379,1,2,2,4,2,1,1,4,1
11345,5,1,198,1716,1,1379,1,2,1,3,1,2,1,4,1
11346,2,1,200,1717,0,2133,1,2,2,4,2,1,1,2,1
11347,4,1,200,1717,2,2133,1,2,2,3,2,1,1,2,1
11348,5,1,200,1717,0,2133,1,2,2,4,1,1,1,3,1
11349,2,1,200,1718,2,1759,1,2,1,4,1,1,1,3,1
11350,3,1,200,1718,1,1759,1,2,2,3,2,1,1,3,1
11351,4,1,200,1718,2,1759,1,2,4,4,3,1,1,3,1
11352,5,1,200,1718,1,1759,1,2,1,2,1,2,2,1,1
11353,1,1,200,1719,2,1767,1,2,2,3,1,1,1,3,1
11354,3,1,200,1719,0,1767,1,2,3,6,2,2,1,2,1
11355,5,1,200,1719,0,1767,1,2,1,4,1,2,1,1,1
11356,1,1,200,1720,0,1976,1,2,1,2,1,2,2,1,1
11357,2,1,200,1720,2,1976,1,2,1,2,1,1,1,3,1
11358,3,1,200,1720,2,1976,1,2,2,5,1,1,1,4,1
11359,5,1,200,1720,1,1976,1,2,1,2,1,2,1,1,1
11360,2,1,199,1721,1,1955,1,2,1,1,1,2,1,2,1
11361,3,1,199,1721,1,1955,1,2,2,3,1,1,1,3,1
11362,4,1,199,1721,2,1955,1,2,2,3,1,2,2,2,1
11363,5,1,199,1721,2,1955,1,2,1,4,1,2,2,5,1
11364,1,1,199,1722,2,2000,1,2,2,4,1,1,1,2,1
11365,2,1,199,1722,2,2000,1,2,1,2,1,2,1,5,1
11366,3,1,199,1722,0,2000,1,2,1,2,0,2,2,1,1
11367,4,1,199,1722,1,2000,1,2,1,4,1,1,1,5,1
11368,5,1,199,1722,1,2000,1,2,2,6,2,2,1,4,1
11369,1,1,201,1723,1,1965,1,2,2,2,1,1,1,1,1
11370,4,1,201,1723,0,1965,1,2,2,3,1,2,2,2,1
11371,5,1,201,1723,2,1965,1,2,2,5,2,1,1,4,1
11372,1,1,199,1724,2,2483,1,2,2,3,1,2,1,4,1
11373,2,1,199,1724,2,2483,1,2,3,3,2,2,1,8,1
11374,3,1,199,1724,1,2483,1,2,2,4,1,2,2,2,1
11375,4,1,199,1724,0,2483,1,2,1,4,1,2,1,1,1
11376,5,1,199,1724,0,2483,1,2,1,5,1,2,2,2,1
11377,1,1,199,1725,2,1377,1,2,3,6,2,1,1,3,1
11378,1,1,200,1726,3,1596,1,2,3,6,2,1,1,4,1
11379,2,1,200,1726,3,1596,1,2,4,6,3,1,1,4,1
11380,3,1,200,1726,0,1596,1,2,3,5,2,1,1,2,1
11381,4,1,200,1726,1,1596,1,2,1,2,1,1,2,1,1
11382,5,1,200,1726,1,1596,1,2,2,3,1,2,2,2,1
11383,1,1,199,1727,0,2057,1,2,2,4,2,2,1,5,1
11384,4,1,199,1727,1,2057,1,2,2,3,2,1,1,2,1
11385,5,1,199,1727,0,2057,1,2,1,4,1,2,1,2,1
11386,2,1,200,1728,2,2340,1,2,3,5,1,1,1,6,1
11387,3,1,200,1728,1,2340,1,2,1,6,2,1,1,3,1
11388,4,1,200,1728,1,2340,1,2,2,5,1,1,1,2,1
11389,5,1,200,1728,2,2340,1,2,2,4,1,1,1,4,1
11390,1,1,199,1729,2,2049,1,2,4,5,1,1,1,4,1
11391,2,1,199,1729,0,2049,1,2,2,4,1,1,1,2,1
11392,3,1,199,1729,1,2049,1,2,2,4,1,1,1,3,1
11393,4,1,199,1729,1,2049,1,2,2,4,1,2,2,2,1
11394,1,1,200,1730,2,2065,1,2,2,4,1,1,1,4,1
11395,2,1,200,1730,1,2065,1,2,1,2,1,1,2,1,1
11396,4,1,200,1730,1,2065,1,2,3,7,2,1,1,3,1
11397,1,1,199,1731,1,2268,1,2,2,4,1,1,1,2,1
11398,2,1,199,1731,1,2268,1,2,2,4,2,1,1,2,1
11399,3,1,199,1731,2,2268,1,2,3,6,2,1,1,5,1
11400,5,1,199,1731,1,2268,1,2,1,2,1,2,1,2,1
11401,1,1,200,1732,0,1982,1,2,1,5,2,1,1,2,1
11402,2,1,200,1732,0,1982,1,2,2,3,1,1,1,1,1
11403,3,1,200,1732,1,1982,1,2,2,5,2,1,1,4,1
11404,4,1,200,1732,1,1982,1,2,2,4,1,1,1,6,1
11405,5,1,200,1732,2,1982,1,2,1,4,1,1,1,2,1
11406,1,1,199,1733,2,2048,1,2,1,5,2,1,2,2,1
11407,2,1,199,1733,2,2048,1,2,3,5,1,1,1,5,1
11408,4,1,199,1733,0,2048,1,2,2,3,1,2,2,2,1
11409,1,1,199,1734,1,1758,1,2,1,2,1,1,2,2,1
11410,2,1,199,1734,1,1758,1,2,1,2,1,1,1,2,1
11411,4,1,199,1734,4,1758,1,2,3,5,1,1,1,7,1
11412,2,1,199,1735,0,2030,1,2,2,4,1,2,2,1,1
11413,3,1,199,1735,2,2030,1,2,3,5,2,1,1,3,1
11414,4,1,199,1735,3,2030,1,2,3,7,1,1,1,6,1
11415,5,1,199,1735,3,2030,1,2,3,5,2,1,1,5,1
11416,1,1,198,1736,2,1320,1,2,1,8,0,2,2,4,1
11417,2,1,198,1736,2,1320,1,2,2,3,1,1,1,5,1
11418,3,1,198,1736,0,1320,1,2,1,2,1,1,1,1,1
11419,4,1,198,1736,1,1320,1,2,2,4,1,1,1,5,1
11420,5,1,198,1736,1,1320,1,2,2,4,1,1,1,5,1
11421,1,1,201,1737,0,2972,1,2,2,4,1,1,1,4,1
11422,3,1,201,1737,2,2972,1,2,3,7,1,1,1,3,1
11423,4,1,201,1737,2,2972,1,2,2,9,1,1,1,3,1
11424,2,1,199,1738,2,2105,1,2,2,3,1,2,2,4,1
11425,3,1,199,1738,2,2105,1,2,2,4,1,1,2,2,1
11426,4,1,199,1738,2,2105,1,2,2,3,1,2,1,4,1
11427,5,1,199,1738,2,2105,1,2,2,2,1,1,2,2,1
11428,1,1,201,1739,1,2667,1,2,2,4,2,1,1,3,1
11429,2,1,201,1739,0,2667,1,2,3,5,1,1,1,5,1
11430,5,1,201,1739,2,2667,1,2,2,3,1,1,1,3,1
11431,2,1,199,1740,1,1875,1,2,1,3,1,2,1,5,1
11432,3,1,199,1740,4,1875,1,2,2,5,1,1,1,5,1
11433,4,1,199,1740,2,1875,1,2,2,3,1,2,1,5,1
11434,1,1,200,1741,1,1930,1,2,2,3,1,2,1,4,1
11435,2,1,200,1741,1,1930,1,2,1,2,1,1,2,1,1
11436,3,1,200,1741,2,1930,1,2,2,4,1,1,2,3,1
11437,4,1,200,1741,1,1930,1,2,2,4,1,1,2,4,1
11438,5,1,200,1741,1,1930,1,2,2,4,1,2,1,2,1
11439,1,1,199,1742,2,1836,1,2,2,3,1,1,1,4,1
11440,3,1,199,1742,2,1836,1,2,1,4,1,1,2,2,1
11441,5,1,199,1742,2,1836,1,2,2,3,1,2,1,2,1
11442,1,1,199,1743,1,3030,1,2,2,4,1,1,1,3,1
11443,2,1,199,1743,1,3030,1,2,3,5,3,1,1,3,1
11444,3,1,199,1743,2,3030,1,2,1,3,1,1,1,4,1
11445,4,1,199,1743,1,3030,1,2,1,1,1,2,2,3,1
11446,5,1,199,1743,1,3030,1,2,3,5,1,1,2,5,1
11447,1,1,200,1744,4,1898,1,2,2,3,1,1,1,5,1
11448,3,1,200,1744,2,1898,1,2,2,4,1,1,1,3,1
11449,4,1,200,1744,1,1898,1,2,3,6,1,1,1,5,1
11450,5,1,200,1744,2,1898,1,2,2,5,1,1,1,4,1
11451,1,1,199,1745,2,2021,1,2,2,2,1,1,1,4,1
11452,2,1,199,1745,1,2021,1,2,1,2,1,1,2,8,2
11452,2,2,199,1745,3,2021,1,2,1,2,1,1,2,8,2
11453,3,1,199,1745,2,2021,1,2,1,2,1,2,2,3,1
11454,4,1,199,1745,2,2021,1,2,1,2,1,1,2,3,1
11455,5,1,199,1745,1,2021,1,2,2,2,1,1,1,4,1
11456,1,1,199,1746,0,1547,1,2,1,2,1,2,2,2,1
11457,2,1,199,1746,2,1547,1,2,1,2,1,1,1,2,1
11458,3,1,199,1746,1,1547,1,2,2,4,1,1,1,4,1
11459,4,1,199,1746,1,1547,1,2,1,2,1,2,1,2,1
11460,5,1,199,1746,1,1547,1,2,1,1,1,1,2,1,1
11461,1,1,200,1747,1,1335,1,2,2,3,1,1,1,1,1
11462,2,1,200,1747,2,1335,1,2,2,4,1,1,1,6,1
11463,3,1,200,1747,1,1335,1,2,1,4,1,2,1,1,1
11464,1,1,199,1748,2,1746,1,2,4,5,2,2,1,6,1
11465,2,1,199,1748,1,1746,1,2,2,2,1,2,2,6,1
11466,3,1,199,1748,1,1746,1,2,1,2,1,2,2,2,1
11467,5,1,199,1748,2,1746,1,2,4,5,1,1,1,7,2
11467,5,2,199,1748,1,1746,1,2,4,5,1,1,1,7,2
11468,1,1,200,1749,3,1944,1,2,2,3,1,2,1,4,1
11469,2,1,200,1749,1,1944,1,2,2,3,1,1,2,5,1
11470,3,1,200,1749,1,1944,1,2,2,3,1,1,1,2,1
11471,1,1,201,1750,2,2819,1,2,2,2,1,1,1,4,1
11472,2,1,201,1750,2,2819,1,2,2,4,1,1,1,2,1
11473,5,1,201,1750,2,2819,1,2,2,5,2,1,1,3,1
11474,1,1,201,1751,2,3476,1,2,3,6,3,1,1,4,1
11475,2,1,201,1751,2,3476,1,2,2,4,2,1,1,3,1
11476,4,1,201,1751,2,3476,1,2,3,4,2,1,1,4,1
11477,5,1,201,1751,1,3476,1,2,3,5,1,1,1,5,1
11478,1,1,199,1752,3,2053,1,2,2,5,2,1,1,4,1
11479,2,1,199,1752,2,2053,1,2,3,5,1,1,1,7,2
11479,2,2,199,1752,1,2053,1,2,3,5,1,1,1,7,2
11480,3,1,199,1752,3,2053,1,2,4,6,2,1,1,8,1
11481,4,1,199,1752,1,2053,1,2,1,3,1,1,1,5,1
11482,5,1,199,1752,3,2053,1,2,2,3,1,1,1,3,1
11483,1,1,199,1753,2,2040,1,2,2,4,2,1,1,4,1
11484,2,1,199,1753,3,2040,1,2,2,2,2,1,1,4,1
11485,3,1,199,1753,3,2040,1,2,2,5,1,1,1,5,1
11486,4,1,199,1753,1,2040,1,2,1,1,1,1,2,5,1
11487,5,1,199,1753,1,2040,1,2,2,3,1,1,1,3,1
11488,1,1,199,1754,2,2535,1,2,1,2,1,2,1,5,1
11489,2,1,199,1754,2,2535,1,2,4,5,2,2,2,3,1
11490,3,1,199,1754,1,2535,1,2,2,4,1,1,1,3,1
11491,4,1,199,1754,1,2535,1,2,1,4,1,1,2,2,1
11492,5,1,199,1754,1,2535,1,2,1,3,1,2,2,1,1
11493,1,1,200,1755,1,1906,1,2,2,2,1,1,1,2,1
11494,2,1,200,1755,2,1906,1,2,3,4,1,1,1,4,1
11495,3,1,200,1755,3,1906,1,2,2,4,2,1,1,5,1
11496,4,1,200,1755,2,1906,1,2,2,3,1,1,1,4,1
11497,5,1,200,1755,1,1906,1,2,2,3,1,2,2,1,1
11498,1,1,200,1756,2,1760,1,2,1,3,1,1,1,3,1
11499,2,1,200,1756,2,1760,1,2,2,3,3,1,1,3,1
11500,3,1,200,1756,1,1760,1,2,2,4,1,1,1,3,1
11501,4,1,200,1756,2,1760,1,2,3,3,4,2,1,3,1
11502,5,1,200,1756,1,1760,1,2,1,3,1,1,1,2,1
11503,1,1,199,1757,3,1517,1,2,2,4,1,1,1,5,1
11504,2,1,199,1757,2,1517,1,2,2,4,1,1,1,5,1
11505,3,1,199,1757,3,1517,1,2,2,4,1,1,1,4,1
11506,5,1,199,1757,1,1517,1,2,2,4,1,1,1,4,1
11507,1,1,199,1758,0,1471,1,2,2,5,2,1,2,1,1
11508,2,1,199,1758,3,1471,1,2,2,3,1,2,1,6,1
11509,3,1,199,1758,0,1471,1,2,2,4,1,2,1,1,1
11510,5,1,199,1758,1,1471,1,2,2,3,2,2,2,4,1
11511,1,1,199,1759,2,1281,1,2,1,3,2,1,1,2,1
11512,2,1,199,1759,2,1281,1,2,1,2,1,2,2,2,1
11513,3,1,199,1759,2,1281,1,2,1,3,2,2,2,2,1
11514,5,1,199,1759,0,1281,1,2,2,3,1,2,2,2,1
11515,1,1,199,1760,0,2207,1,2,1,4,1,1,1,1,1
11516,4,1,199,1760,1,2207,1,2,2,4,1,1,2,3,1
11517,5,1,199,1760,1,2207,1,2,2,3,2,2,1,5,1
11518,2,1,201,1761,2,2327,1,2,2,5,2,1,1,3,1
11519,3,1,201,1761,2,2327,1,2,1,3,2,1,1,2,1
11520,1,1,201,1762,0,2550,1,2,1,2,1,1,1,2,1
11521,4,1,201,1762,2,2550,1,2,1,5,1,1,1,2,1
11522,1,1,199,1763,2,1347,1,2,3,4,2,1,1,4,1
11523,2,1,199,1763,1,1347,1,2,1,1,1,2,1,2,1
11524,5,1,199,1763,1,1347,1,2,2,4,2,1,1,3,1
11525,1,1,199,1764,1,2124,1,2,1,2,1,1,1,2,1
11526,2,1,199,1764,1,2124,1,2,2,3,1,1,1,4,1
11527,3,1,199,1764,1,2124,1,2,3,5,4,1,1,6,2
11527,3,2,199,1764,3,2124,1,2,3,5,4,1,1,6,2
11527,3,3,199,1764,1,2124,1,2,3,5,4,1,1,6,2
11528,4,1,199,1764,2,2124,1,2,1,2,1,2,2,5,1
11529,5,1,199,1764,3,2124,1,2,3,5,1,2,1,5,1
11530,3,1,199,1765,0,1872,1,2,1,1,1,2,2,5,1
11531,4,1,199,1765,2,1872,1,2,1,3,0,2,2,2,1
11532,5,1,199,1765,2,1872,1,2,2,4,1,2,1,3,1
11533,1,1,199,1766,2,1825,1,2,1,4,1,2,2,3,1
11534,3,1,199,1766,1,1825,1,2,1,3,1,2,2,4,1
11535,4,1,199,1766,2,1825,1,2,1,3,1,2,1,2,1
11536,1,1,199,1767,2,1780,1,2,2,3,1,1,1,4,1
11537,2,1,199,1767,1,1780,1,2,1,2,1,1,1,4,1
11538,3,1,199,1767,2,1780,1,2,2,4,2,2,1,2,1
11539,4,1,199,1767,1,1780,1,2,1,2,1,2,1,2,1
11540,5,1,199,1767,1,1780,1,2,2,3,1,1,1,4,1
11541,1,1,201,1768,2,1290,1,2,3,7,2,1,1,5,1
11542,2,1,201,1768,1,1290,1,2,2,3,1,1,1,5,1
11543,2,1,200,1769,1,1885,1,2,2,3,1,1,1,3,1
11544,3,1,200,1769,1,1885,1,2,1,2,1,2,2,1,1
11545,4,1,200,1769,2,1885,1,2,2,3,1,2,2,4,1
11546,5,1,200,1769,1,1885,1,2,3,6,1,2,1,3,1
11547,1,1,198,1770,0,1403,1,2,1,2,1,2,2,1,1
11548,2,1,198,1770,1,1403,1,2,4,5,1,1,2,10,1
11549,3,1,198,1770,2,1403,1,2,2,4,1,2,2,5,1
11550,4,1,198,1770,1,1403,1,2,1,1,1,2,2,1,1
11551,5,1,198,1770,0,1403,1,2,1,1,0,2,2,1,1
11552,1,1,199,1771,0,1645,1,2,1,2,1,2,2,1,1
11553,2,1,199,1771,1,1645,1,2,1,3,1,1,2,5,1
11554,3,1,199,1771,3,1645,1,2,3,5,1,1,1,5,1
11555,4,1,199,1771,1,1645,1,2,2,2,1,2,2,3,1
11556,5,1,199,1771,2,1645,1,2,1,1,1,2,2,4,1
11557,3,1,200,1772,1,2122,1,2,2,4,2,2,1,2,1
11558,5,1,200,1772,0,2122,1,2,1,5,2,1,1,1,1
11559,1,1,200,1773,4,1985,1,2,2,3,1,2,2,5,1
11560,2,1,200,1773,4,1985,1,2,2,5,1,1,1,6,1
11561,4,1,200,1773,1,1985,1,2,2,4,1,1,1,4,1
11562,5,1,200,1773,0,1985,1,2,2,3,1,1,1,2,1
11563,2,1,200,1774,2,2034,1,2,2,4,1,2,1,5,1
11564,3,1,200,1774,1,2034,1,2,3,6,3,1,1,5,1
11565,4,1,200,1774,2,2034,1,2,3,5,2,1,1,5,1
11566,5,1,200,1774,1,2034,1,2,1,3,1,2,2,1,1
11567,1,1,199,1775,1,1926,1,2,1,2,1,1,2,2,1
11568,2,1,199,1775,4,1926,1,2,3,5,1,1,1,5,1
11569,4,1,199,1775,2,1926,1,2,3,4,1,2,1,5,1
11570,1,1,199,1776,1,1682,1,2,2,3,1,2,2,5,1
11571,2,1,199,1776,2,1682,1,2,2,3,1,1,2,4,1
11572,3,1,199,1776,2,1682,1,2,2,2,1,1,1,6,1
11573,4,1,199,1776,3,1682,1,2,3,3,2,1,1,5,1
11574,5,1,199,1776,3,1682,1,2,4,5,1,1,1,9,1
11575,1,1,199,1777,2,1992,1,2,2,3,1,2,2,4,1
11576,2,1,199,1777,1,1992,1,2,1,3,1,2,1,1,1
11577,3,1,199,1777,3,1992,1,2,1,2,1,2,1,3,1
11578,4,1,199,1777,1,1992,1,2,1,2,1,2,1,3,1
11579,5,1,199,1777,2,1992,1,2,1,2,1,2,1,4,1
11580,1,1,199,1778,2,1924,1,2,3,5,1,1,1,4,1
11581,2,1,199,1778,2,1924,1,2,1,4,1,2,2,2,1
11582,3,1,199,1778,0,1924,1,2,1,3,1,2,2,1,1
11583,5,1,199,1778,1,1924,1,2,2,3,1,1,1,5,1
11584,3,1,200,1779,1,1159,1,2,2,3,1,1,1,4,1
11585,5,1,200,1779,2,1159,1,2,1,3,1,2,1,3,1
11586,1,1,201,1780,3,1833,1,2,2,3,2,1,1,3,1
11587,2,1,201,1780,3,1833,1,2,1,3,2,2,1,3,1
11588,3,1,201,1780,2,1833,1,2,3,5,2,1,1,2,1
11589,5,1,201,1780,2,1833,1,2,2,3,1,2,1,3,1
11590,3,1,199,1781,1,2025,1,2,2,3,1,2,1,4,1
11591,4,1,199,1781,1,2025,1,2,2,3,1,2,2,2,1
11592,5,1,199,1781,1,2025,1,2,1,5,1,2,2,3,1
11593,4,1,201,1782,1,2377,1,2,2,5,3,1,1,1,1
11594,1,1,201,1783,2,2595,1,2,2,4,1,1,1,2,1
11595,3,1,201,1783,1,2595,1,2,1,2,1,2,1,1,1
11596,4,1,201,1783,1,2595,1,2,1,1,1,2,1,1,1
11597,5,1,201,1783,2,2595,1,2,2,2,1,1,1,5,1
11598,1,1,200,1784,3,1847,1,2,3,4,3,1,1,6,1
11599,2,1,200,1784,1,1847,1,2,3,8,2,1,1,1,1
11600,3,1,200,1784,1,1847,1,2,2,5,2,2,2,2,1
11601,4,1,200,1784,2,1847,1,2,1,4,3,1,1,4,1
11602,5,1,200,1784,0,1847,1,2,1,1,1,2,2,1,1
11603,1,1,199,1785,1,2513,1,2,1,3,0,2,2,1,1
11604,2,1,199,1785,1,2513,1,2,1,3,1,2,1,2,1
11605,3,1,199,1785,0,2513,1,2,1,1,1,1,2,2,1
11606,4,1,199,1785,2,2513,1,2,3,4,2,1,1,5,1
11607,5,1,199,1785,1,2513,1,2,1,2,0,2,1,4,1
11608,1,1,199,1786,2,2129,1,2,2,3,1,1,2,2,1
11609,2,1,199,1786,1,2129,1,2,1,2,1,2,2,4,1
11610,3,1,199,1786,1,2129,1,2,1,3,1,1,2,1,1
11611,5,1,199,1786,2,2129,1,2,2,3,1,2,2,5,1
11612,1,1,200,1787,3,1809,1,2,3,5,2,2,1,4,1
11613,2,1,200,1787,3,1809,1,2,1,3,1,1,1,3,1
11614,3,1,200,1787,1,1809,1,2,1,2,1,2,2,2,1
11615,4,1,200,1787,0,1809,1,2,2,4,1,1,1,4,1
11616,5,1,200,1787,1,1809,1,2,3,6,1,1,1,3,1
11617,1,1,200,1788,2,2426,1,2,3,5,1,1,1,4,1
11618,2,1,200,1788,5,2426,1,2,4,8,4,2,1,14,1
11619,3,1,200,1788,2,2426,1,2,3,5,2,2,1,7,1
11620,4,1,200,1788,1,2426,1,2,2,6,1,2,1,3,1
11621,5,1,200,1788,2,2426,1,2,3,8,2,2,1,3,1
11622,1,1,200,1789,1,1869,1,2,2,5,1,2,1,1,1
11623,2,1,200,1789,1,1869,1,2,3,5,1,2,1,5,1
11624,3,1,200,1789,2,1869,1,2,1,4,1,2,1,2,1
11625,4,1,200,1789,1,1869,1,2,2,4,1,1,1,5,1
11626,5,1,200,1789,0,1869,1,2,1,4,1,1,1,1,1
11627,1,1,200,1790,2,1898,1,2,1,4,1,2,2,3,1
11628,2,1,200,1790,2,1898,1,2,3,4,2,1,1,3,1
11629,4,1,200,1790,4,1898,1,2,3,6,2,1,1,7,1
11630,5,1,200,1790,1,1898,1,2,2,4,1,2,2,3,1
11631,1,1,199,1791,1,2382,1,2,2,6,2,2,1,3,1
11632,3,1,199,1791,1,2382,1,2,3,5,2,1,1,5,1
11633,4,1,199,1791,1,2382,1,2,2,4,1,2,1,1,1
11634,1,1,200,1792,2,2121,1,2,2,4,1,2,1,4,1
11635,2,1,200,1792,2,2121,1,2,2,3,1,1,1,6,1
11636,4,1,200,1792,1,2121,1,2,4,7,4,1,1,8,2
11636,4,2,200,1792,1,2121,1,2,4,7,4,1,1,8,2
11637,5,1,200,1792,2,2121,1,2,2,4,1,1,1,4,1
11638,2,1,200,1793,0,2050,1,2,2,4,2,2,2,2,1
11639,3,1,200,1793,2,2050,1,2,3,6,2,1,1,4,1
11640,5,1,200,1793,0,2050,1,2,2,4,2,2,2,1,1
11641,2,1,201,1794,0,2265,1,2,3,5,1,1,1,3,1
11642,3,1,201,1794,2,2265,1,2,2,7,3,1,1,3,1
11643,4,1,201,1794,0,2265,1,2,2,5,1,2,1,1,1
11644,5,1,201,1794,2,2265,1,2,2,4,2,1,1,3,1
11645,1,1,199,1795,2,2099,1,2,3,4,2,2,1,5,1
11646,2,1,199,1795,1,2099,1,2,1,3,1,2,2,1,1
11647,3,1,199,1795,1,2099,1,2,1,2,1,2,1,1,1
11648,4,1,199,1795,1,2099,1,2,2,2,1,2,1,3,1
11649,1,1,199,1796,1,2187,1,2,2,4,1,2,1,2,1
11650,2,1,199,1796,3,2187,1,2,3,4,1,1,2,5,1
11651,3,1,199,1796,2,2187,1,2,2,3,1,1,1,4,1
11652,4,1,199,1796,1,2187,1,2,1,2,1,2,2,2,1
11653,5,1,199,1796,1,2187,1,2,2,3,1,1,1,6,1
11654,2,1,199,1797,0,2060,1,2,4,7,2,1,1,2,1
11655,3,1,199,1797,2,2060,1,2,1,3,1,1,1,5,1
11656,4,1,199,1797,2,2060,1,2,3,5,1,2,1,6,1
11657,5,1,199,1797,2,2060,1,2,1,2,1,2,2,4,1
11658,2,1,201,1798,1,2325,1,2,2,4,1,1,1,2,2
11658,2,2,201,1798,0,2325,1,2,2,4,1,1,1,2,2
11659,3,1,201,1798,1,2325,1,2,2,5,2,1,1,3,1
11660,4,1,201,1798,3,2325,1,2,3,5,2,1,1,3,1
11661,5,1,201,1798,1,2325,1,2,3,6,3,1,1,4,1
11662,1,1,200,1799,2,1935,1,2,2,3,1,1,1,3,1
11663,2,1,200,1799,3,1935,1,2,2,3,1,2,2,5,1
11664,3,1,200,1799,0,1935,1,2,1,3,1,2,2,1,1
11665,4,1,200,1799,3,1935,1,2,2,4,1,2,1,8,1
11666,5,1,200,1799,2,1935,1,2,3,6,2,1,1,3,1
11667,1,1,200,1800,3,2314,1,2,3,4,1,2,1,7,1
11668,4,1,200,1800,2,2314,1,2,1,1,1,2,2,3,1
11669,1,1,200,1801,0,1836,1,2,1,1,1,2,2,1,1
11670,2,1,200,1801,2,1836,1,2,3,5,2,2,1,4,1
11671,3,1,200,1801,1,1836,1,2,2,3,1,1,1,4,1
11672,4,1,200,1801,1,1836,1,2,3,6,2,1,1,5,1
11673,5,1,200,1801,2,1836,1,2,2,3,1,2,2,4,1
11674,2,1,200,1802,0,1321,1,2,2,3,1,1,2,2,1
11675,3,1,200,1802,1,1321,1,2,2,6,2,1,1,4,1
11676,4,1,200,1802,2,1321,1,2,2,4,1,1,1,4,1
11677,5,1,200,1802,3,1321,1,2,3,5,1,1,1,4,1
11678,2,1,200,1803,1,1952,1,2,3,6,1,1,1,5,1
11679,3,1,200,1803,2,1952,1,2,2,5,2,1,1,4,1
11680,4,1,200,1803,2,1952,1,2,2,3,2,1,1,4,1
11681,5,1,200,1803,2,1952,1,2,3,4,2,1,1,4,1
11682,1,1,199,1804,2,2318,1,2,1,2,1,2,1,3,1
11683,2,1,199,1804,0,2318,1,2,1,3,1,2,2,1,1
11684,3,1,199,1804,0,2318,1,2,2,4,1,2,2,2,1
11685,4,1,199,1804,0,2318,1,2,2,4,2,2,1,1,1
11686,5,1,199,1804,2,2318,1,2,2,4,1,2,1,4,1
11687,1,1,199,1805,1,2710,1,2,1,4,2,2,2,1,1
11688,2,1,199,1805,1,2710,1,2,2,4,2,2,1,3,1
11689,3,1,199,1805,1,2710,1,2,1,1,1,2,2,1,1
11690,4,1,199,1805,2,2710,1,2,2,3,1,2,2,2,1
11691,5,1,199,1805,1,2710,1,2,1,3,1,1,1,4,1
11692,1,1,201,1806,2,2896,1,2,3,5,2,1,1,4,1
11693,2,1,201,1806,1,2896,1,2,4,7,2,1,1,3,1
11694,3,1,201,1806,2,2896,1,2,2,3,1,1,1,4,1
11695,4,1,201,1806,1,2896,1,2,2,4,1,1,2,1,1
11696,5,1,201,1806,2,2896,1,2,3,5,4,1,1,4,1
11697,2,1,200,1807,2,1944,1,2,3,5,1,2,1,6,1
11698,3,1,200,1807,1,1944,1,2,2,4,1,2,1,4,1
11699,5,1,200,1807,2,1944,1,2,3,5,1,2,1,3,1
11700,1,1,201,1808,2,2545,1,2,2,5,1,1,1,2,1
11701,3,1,201,1808,0,2545,1,2,1,2,1,2,2,1,1
11702,4,1,201,1808,2,2545,1,2,3,5,2,1,1,5,1
11703,5,1,201,1808,1,2545,1,2,2,5,1,2,1,3,1
11704,1,1,202,1809,1,2012,2,2,1,2,1,2,1,1,1
11705,2,1,202,1809,2,2012,2,2,2,4,2,1,1,2,1
11706,4,1,202,1809,3,2012,2,2,1,2,1,2,1,3,1
11707,5,1,202,1809,1,2012,2,2,2,4,1,2,1,5,1
11708,1,1,202,1810,2,1235,2,2,2,3,1,2,1,3,1
11709,2,1,202,1810,2,1235,2,2,2,4,1,2,1,2,1
11710,3,1,202,1810,1,1235,2,2,1,3,1,2,1,2,1
11711,4,1,202,1810,2,1235,2,2,2,3,1,2,1,4,1
