"VIV_SEL","HOGAR","N_REN","TLOC","SEXO","EDAD","EST_DIS","UPM_DIS","UPM","FACTOR"
5,1,3,1,2,73,3,269,1000178,5845
1,1,1,1,2,61,3,270,1000269,5624
1,1,2,1,1,65,3,270,1000269,5624
2,1,1,1,1,36,3,270,1000269,5624
2,1,2,1,2,47,3,270,1000269,5624
2,1,3,1,2,26,3,270,1000269,5624
2,1,4,1,1,10,3,270,1000269,5624
2,1,5,1,1,3,3,270,1000269,5624
2,1,6,1,1,0,3,270,1000269,5624
4,1,1,1,1,54,3,270,1000269,5624
4,1,2,1,2,50,3,270,1000269,5624
4,1,3,1,2,23,3,270,1000269,5624
4,1,4,1,1,16,3,270,1000269,5624
4,1,5,1,1,13,3,270,1000269,5624
4,1,6,1,2,3,3,270,1000269,5624
5,1,1,1,2,47,3,270,1000269,5624
5,1,2,1,2,19,3,270,1000269,5624
5,1,3,1,1,52,3,270,1000269,5624
1,1,1,1,1,52,2,271,1000318,7239
1,1,2,1,2,50,2,271,1000318,7239
1,1,3,1,2,26,2,271,1000318,7239
1,1,4,1,2,17,2,271,1000318,7239
1,1,5,1,1,14,2,271,1000318,7239
2,1,1,1,1,33,2,271,1000318,7239
2,1,2,1,2,27,2,271,1000318,7239
2,1,3,1,1,9,2,271,1000318,7239
2,1,4,1,2,5,2,271,1000318,7239
2,2,1,1,1,23,2,271,1000318,7239
2,2,2,1,2,18,2,271,1000318,7239
2,2,3,1,2,0,2,271,1000318,7239
3,1,1,1,1,54,2,271,1000318,7239
3,1,2,1,2,53,2,271,1000318,7239
3,1,3,1,1,26,2,271,1000318,7239
3,1,4,1,1,24,2,271,1000318,7239
4,1,1,1,1,52,2,271,1000318,7239
4,1,2,1,2,52,2,271,1000318,7239
4,1,3,1,2,29,2,271,1000318,7239
4,1,4,1,1,27,2,271,1000318,7239
4,1,5,1,2,56,2,271,1000318,7239
4,1,6,1,2,23,2,271,1000318,7239
4,1,7,1,1,21,2,271,1000318,7239
4,1,8,1,1,6,2,271,1000318,7239
4,1,9,1,2,0,2,271,1000318,7239
4,1,10,1,2,1,2,271,1000318,7239
5,1,1,1,1,54,2,271,1000318,7239
5,1,2,1,2,43,2,271,1000318,7239
5,1,3,1,1,25,2,271,1000318,7239
5,1,4,1,1,23,2,271,1000318,7239
5,1,5,1,1,19,2,271,1000318,7239
5,1,6,1,1,14,2,271,1000318,7239
5,1,7,1,2,11,2,271,1000318,7239
5,1,8,1,1,8,2,271,1000318,7239
1,1,1,1,1,43,2,272,1000321,7359
1,1,2,1,2,41,2,272,1000321,7359
1,1,3,1,2,13,2,272,1000321,7359
2,1,1,1,2,62,2,272,1000321,7359
2,1,2,1,1,37,2,272,1000321,7359
2,1,3,1,2,2,2,272,1000321,7359
2,1,4,1,1,16,2,272,1000321,7359
4,1,1,1,1,36,2,272,1000321,7359
4,1,2,1,2,40,2,272,1000321,7359
4,1,3,1,1,23,2,272,1000321,7359
4,1,4,1,2,16,2,272,1000321,7359
4,1,5,1,2,15,2,272,1000321,7359
4,1,6,1,1,18,2,272,1000321,7359
4,1,7,1,1,9,2,272,1000321,7359
5,1,1,1,2,33,2,272,1000321,7359
5,1,3,1,2,26,2,272,1000321,7359
5,1,5,1,1,5,2,272,1000321,7359
1,1,1,1,1,60,4,273,1000453,6064
1,1,2,1,2,41,4,273,1000453,6064
1,1,3,1,2,14,4,273,1000453,6064
2,2,1,1,2,53,4,273,1000453,6064
2,2,2,1,2,25,4,273,1000453,6064
3,1,1,1,2,65,4,273,1000453,6064
3,1,2,1,1,68,4,273,1000453,6064
3,1,3,1,1,38,4,273,1000453,6064
3,1,4,1,1,29,4,273,1000453,6064
3,1,5,1,2,9,4,273,1000453,6064
3,1,6,1,1,8,4,273,1000453,6064
4,1,1,1,1,79,4,273,1000453,6064
4,1,2,1,2,76,4,273,1000453,6064
4,1,3,1,2,48,4,273,1000453,6064
4,1,4,1,1,17,4,273,1000453,6064
4,1,5,1,1,15,4,273,1000453,6064
1,1,1,1,2,58,3,274,1000459,5533
1,1,2,1,2,22,3,274,1000459,5533
1,1,3,1,1,3,3,274,1000459,5533
3,1,1,1,2,53,3,274,1000459,5533
3,1,2,1,2,27,3,274,1000459,5533
4,1,1,1,1,33,3,274,1000459,5533
4,1,2,1,2,33,3,274,1000459,5533
4,1,3,1,2,11,3,274,1000459,5533
4,1,4,1,2,6,3,274,1000459,5533
5,1,1,1,1,70,3,274,1000459,5533
5,1,2,1,2,52,3,274,1000459,5533
1,1,1,1,2,46,3,275,1000470,6096
1,1,2,1,2,25,3,275,1000470,6096
1,1,3,1,1,37,3,275,1000470,6096
2,1,1,1,1,35,3,275,1000470,6096
3,1,1,1,1,50,3,275,1000470,6096
3,1,2,1,2,49,3,275,1000470,6096
3,1,3,1,1,15,3,275,1000470,6096
4,1,1,1,1,62,3,275,1000470,6096
4,1,2,1,2,58,3,275,1000470,6096
5,1,1,1,1,69,3,275,1000470,6096
2,1,1,1,1,59,2,276,1000525,6090
2,1,2,1,2,63,2,276,1000525,6090
3,1,1,1,1,47,2,276,1000525,6090
3,1,2,1,2,38,2,276,1000525,6090
3,1,3,1,1,18,2,276,1000525,6090
3,1,4,1,2,15,2,276,1000525,6090
4,1,1,1,1,47,2,276,1000525,6090
4,1,2,1,2,50,2,276,1000525,6090
4,1,3,1,1,24,2,276,1000525,6090
4,1,4,1,1,22,2,276,1000525,6090
4,1,5,1,2,16,2,276,1000525,6090
5,1,1,1,1,41,2,276,1000525,6090
5,1,2,1,2,30,2,276,1000525,6090
5,1,3,1,1,16,2,276,1000525,6090
5,1,4,1,2,13,2,276,1000525,6090
5,1,5,1,1,11,2,276,1000525,6090
5,1,6,1,2,10,2,276,1000525,6090
5,1,7,1,2,7,2,276,1000525,6090
2,1,1,1,2,54,3,277,1000555,6414
2,1,2,1,1,46,3,277,1000555,6414
2,1,3,1,1,18,3,277,1000555,6414
2,1,4,1,2,15,3,277,1000555,6414
2,1,5,1,2,0,3,277,1000555,6414
3,1,1,1,1,54,3,277,1000555,6414
3,1,2,1,2,53,3,277,1000555,6414
4,1,1,1,2,50,3,277,1000555,6414
4,1,2,1,1,33,3,277,1000555,6414
4,1,3,1,1,20,3,277,1000555,6414
4,1,4,1,2,17,3,277,1000555,6414
4,1,5,1,2,19,3,277,1000555,6414
4,1,6,1,2,1,3,277,1000555,6414
4,1,7,1,1,6,3,277,1000555,6414
4,1,8,1,1,14,3,277,1000555,6414
4,1,9,1,2,25,3,277,1000555,6414
4,1,10,1,2,17,3,277,1000555,6414
4,1,11,1,2,16,3,277,1000555,6414
5,1,1,1,1,33,3,277,1000555,6414
5,1,2,1,2,37,3,277,1000555,6414
5,1,3,1,1,12,3,277,1000555,6414
5,1,4,1,2,9,3,277,1000555,6414
5,1,5,1,1,5,3,277,1000555,6414
5,1,6,1,1,2,3,277,1000555,6414
2,1,1,1,1,52,3,278,1000578,5990
2,1,2,1,2,46,3,278,1000578,5990
2,1,3,1,1,22,3,278,1000578,5990
3,1,2,1,2,56,3,278,1000578,5990
3,1,3,1,1,56,3,278,1000578,5990
3,1,4,1,2,29,3,278,1000578,5990
3,1,5,1,1,20,3,278,1000578,5990
3,1,6,1,2,8,3,278,1000578,5990
3,1,7,1,1,5,3,278,1000578,5990
4,1,1,1,2,43,3,278,1000578,5990
4,1,2,1,2,17,3,278,1000578,5990
4,1,3,1,1,15,3,278,1000578,5990
5,1,1,1,1,47,3,278,1000578,5990
5,1,2,1,2,45,3,278,1000578,5990
5,1,3,1,1,22,3,278,1000578,5990
5,1,4,1,1,14,3,278,1000578,5990
5,1,5,1,2,11,3,278,1000578,5990
5,1,6,1,2,9,3,278,1000578,5990
1,1,1,1,1,65,3,279,1000721,5195
1,1,2,1,2,65,3,279,1000721,5195
1,1,3,1,2,40,3,279,1000721,5195
1,1,4,1,2,29,3,279,1000721,5195
1,1,5,1,2,11,3,279,1000721,5195
1,1,6,1,2,10,3,279,1000721,5195
1,1,7,1,1,5,3,279,1000721,5195
3,1,1,1,2,60,3,279,1000721,5195
3,1,2,1,2,37,3,279,1000721,5195
3,1,3,1,2,20,3,279,1000721,5195
3,1,4,1,2,17,3,279,1000721,5195
3,1,5,1,2,1,3,279,1000721,5195
4,1,1,1,2,36,3,279,1000721,5195
4,1,2,1,1,34,3,279,1000721,5195
4,1,3,1,1,16,3,279,1000721,5195
4,1,4,1,2,30,3,279,1000721,5195
4,1,5,1,1,7,3,279,1000721,5195
4,1,6,1,2,5,3,279,1000721,5195
4,1,7,1,2,4,3,279,1000721,5195
4,1,8,1,1,1,3,279,1000721,5195
1,1,1,1,1,72,2,280,1000743,6152
1,1,2,1,2,69,2,280,1000743,6152
2,1,1,1,1,27,2,280,1000743,6152
2,1,2,1,2,38,2,280,1000743,6152
2,1,3,1,2,15,2,280,1000743,6152
3,1,1,1,1,56,2,280,1000743,6152
3,1,2,1,2,51,2,280,1000743,6152
3,1,3,1,2,28,2,280,1000743,6152
4,1,1,1,1,44,2,280,1000743,6152
4,1,2,1,2,44,2,280,1000743,6152
4,1,3,1,2,19,2,280,1000743,6152
4,1,4,1,2,5,2,280,1000743,6152
1,1,1,1,1,55,3,281,1000749,6429
1,1,2,1,2,50,3,281,1000749,6429
2,1,1,1,1,73,3,281,1000749,6429
2,1,2,1,2,68,3,281,1000749,6429
3,1,1,1,1,78,3,281,1000749,6429
3,1,2,1,2,73,3,281,1000749,6429
3,1,3,1,1,26,3,281,1000749,6429
4,1,1,1,2,56,3,281,1000749,6429
1,1,1,1,1,34,2,282,1000786,6255
1,1,2,1,2,30,2,282,1000786,6255
1,1,3,1,2,6,2,282,1000786,6255
1,1,4,1,2,4,2,282,1000786,6255
2,1,1,1,1,59,2,282,1000786,6255
2,1,2,1,2,53,2,282,1000786,6255
3,1,1,1,2,39,2,282,1000786,6255
3,1,2,1,2,37,2,282,1000786,6255
4,1,1,1,1,41,2,282,1000786,6255
4,1,2,1,2,35,2,282,1000786,6255
4,1,3,1,1,16,2,282,1000786,6255
4,1,4,1,2,15,2,282,1000786,6255
4,1,5,1,1,10,2,282,1000786,6255
1,1,1,1,1,53,3,283,1000857,5883
1,1,2,1,2,51,3,283,1000857,5883
1,1,3,1,2,18,3,283,1000857,5883
3,1,1,1,2,54,3,283,1000857,5883
3,1,2,1,2,9,3,283,1000857,5883
4,1,1,1,1,40,3,283,1000857,5883
4,1,2,1,2,31,3,283,1000857,5883
5,1,1,1,2,48,3,283,1000857,5883
5,1,2,1,2,16,3,283,1000857,5883
5,1,3,1,1,14,3,283,1000857,5883
3,1,1,1,1,58,2,284,1000862,5788
3,1,2,1,2,46,2,284,1000862,5788
3,1,3,1,1,2,2,284,1000862,5788
4,1,1,1,1,28,2,284,1000862,5788
4,1,2,1,2,27,2,284,1000862,5788
4,1,3,1,2,9,2,284,1000862,5788
4,1,4,1,2,4,2,284,1000862,5788
4,1,5,1,1,0,2,284,1000862,5788
5,1,1,1,1,43,2,284,1000862,5788
5,1,2,1,2,42,2,284,1000862,5788
5,1,3,1,1,11,2,284,1000862,5788
1,1,1,1,2,42,3,285,1000961,5393
1,1,2,1,1,20,3,285,1000961,5393
1,1,3,1,2,16,3,285,1000961,5393
2,1,1,1,1,45,3,285,1000961,5393
2,1,2,1,1,12,3,285,1000961,5393
2,1,3,1,2,45,3,285,1000961,5393
3,1,1,1,1,24,3,285,1000961,5393
3,1,2,1,2,27,3,285,1000961,5393
3,1,3,1,2,7,3,285,1000961,5393
3,1,4,1,1,4,3,285,1000961,5393
4,1,1,1,2,31,3,285,1000961,5393
4,1,2,1,2,25,3,285,1000961,5393
4,1,3,1,1,4,3,285,1000961,5393
4,1,4,1,1,4,3,285,1000961,5393
5,1,1,1,2,37,3,285,1000961,5393
5,1,2,1,2,13,3,285,1000961,5393
5,1,3,1,2,7,3,285,1000961,5393
5,1,4,1,2,5,3,285,1000961,5393
1,1,1,1,1,22,2,286,1000986,6452
1,1,2,1,2,20,2,286,1000986,6452
1,1,3,1,1,3,2,286,1000986,6452
2,1,1,1,1,37,2,286,1000986,6452
2,1,2,1,2,35,2,286,1000986,6452
2,1,3,1,1,17,2,286,1000986,6452
2,1,4,1,1,13,2,286,1000986,6452
2,1,5,1,2,6,2,286,1000986,6452
2,1,6,1,1,5,2,286,1000986,6452
2,2,1,1,1,69,2,286,1000986,6452
2,2,2,1,2,48,2,286,1000986,6452
3,1,1,1,2,27,2,286,1000986,6452
3,1,2,1,2,25,2,286,1000986,6452
4,1,1,1,1,62,2,286,1000986,6452
5,1,1,1,1,57,2,286,1000986,6452
5,1,2,1,2,34,2,286,1000986,6452
5,1,3,1,1,20,2,286,1000986,6452
5,1,4,1,2,10,2,286,1000986,6452
5,1,5,1,1,28,2,286,1000986,6452
1,1,1,1,1,53,3,287,1001055,6096
1,1,2,1,2,54,3,287,1001055,6096
1,1,3,1,2,22,3,287,1001055,6096
1,1,4,1,1,21,3,287,1001055,6096
1,1,5,1,1,0,3,287,1001055,6096
2,1,1,1,1,68,3,287,1001055,6096
2,1,2,1,2,60,3,287,1001055,6096
3,1,1,1,1,35,3,287,1001055,6096
4,1,1,1,1,71,3,287,1001055,6096
4,1,2,1,1,68,3,287,1001055,6096
4,1,3,1,1,43,3,287,1001055,6096
4,1,4,1,2,41,3,287,1001055,6096
4,1,5,1,1,18,3,287,1001055,6096
4,1,6,1,1,10,3,287,1001055,6096
2,1,1,1,2,32,3,288,1001115,4877
3,1,1,1,1,32,3,288,1001115,4877
3,1,2,1,2,27,3,288,1001115,4877
3,1,3,1,2,19,3,288,1001115,4877
4,1,1,1,1,38,3,288,1001115,4877
4,1,2,1,2,39,3,288,1001115,4877
4,1,3,1,2,10,3,288,1001115,4877
4,1,4,1,2,7,3,288,1001115,4877
5,1,1,1,1,37,3,288,1001115,4877
5,1,2,1,2,39,3,288,1001115,4877
5,1,3,1,2,9,3,288,1001115,4877
5,1,4,1,2,6,3,288,1001115,4877
1,1,1,1,1,44,2,289,1001133,6343
1,1,2,1,2,44,2,289,1001133,6343
1,1,3,1,2,15,2,289,1001133,6343
1,1,4,1,1,11,2,289,1001133,6343
1,1,5,1,1,9,2,289,1001133,6343
2,1,1,1,1,26,2,289,1001133,6343
2,1,2,1,2,26,2,289,1001133,6343
2,1,3,1,1,3,2,289,1001133,6343
3,1,1,1,2,77,2,289,1001133,6343
3,1,2,1,2,46,2,289,1001133,6343
3,1,3,1,1,23,2,289,1001133,6343
3,1,4,1,2,27,2,289,1001133,6343
4,1,1,1,1,21,2,289,1001133,6343
4,1,2,1,2,20,2,289,1001133,6343
4,1,3,1,1,4,2,289,1001133,6343
4,1,4,1,2,3,2,289,1001133,6343
4,1,5,1,2,0,2,289,1001133,6343
4,2,1,1,1,43,2,289,1001133,6343
4,2,2,1,2,47,2,289,1001133,6343
4,2,3,1,1,18,2,289,1001133,6343
4,2,4,1,1,16,2,289,1001133,6343
4,2,5,1,1,15,2,289,1001133,6343
4,2,6,1,1,11,2,289,1001133,6343
4,2,7,1,2,7,2,289,1001133,6343
5,1,1,1,2,81,2,289,1001133,6343
5,1,2,1,1,54,2,289,1001133,6343
5,1,3,1,1,43,2,289,1001133,6343
1,1,1,1,1,44,4,290,1001155,6929
1,1,2,1,2,45,4,290,1001155,6929
1,1,3,1,1,10,4,290,1001155,6929
1,1,4,1,2,14,4,290,1001155,6929
2,1,1,1,2,84,4,290,1001155,6929
2,1,2,1,2,20,4,290,1001155,6929
2,1,3,1,2,52,4,290,1001155,6929
3,1,1,1,2,57,4,290,1001155,6929
3,1,2,1,2,27,4,290,1001155,6929
3,1,3,1,2,5,4,290,1001155,6929
3,1,4,1,1,2,4,290,1001155,6929
1,1,1,1,1,43,2,291,1002182,6117
1,1,2,1,2,41,2,291,1002182,6117
2,1,1,1,2,37,2,291,1002182,6117
2,1,2,1,1,20,2,291,1002182,6117
2,1,3,1,1,15,2,291,1002182,6117
2,1,4,1,2,10,2,291,1002182,6117
2,1,5,1,1,8,2,291,1002182,6117
4,1,1,1,1,55,2,291,1002182,6117
4,1,2,1,2,50,2,291,1002182,6117
4,1,3,1,1,27,2,291,1002182,6117
4,1,4,1,2,20,2,291,1002182,6117
5,1,1,1,1,82,2,291,1002182,6117
5,1,2,1,2,67,2,291,1002182,6117
2,1,1,1,1,95,4,292,1002196,6284
2,1,2,1,1,66,4,292,1002196,6284
2,1,3,1,2,69,4,292,1002196,6284
2,1,4,1,1,38,4,292,1002196,6284
2,1,5,1,1,12,4,292,1002196,6284
2,1,6,1,2,10,4,292,1002196,6284
4,1,1,1,2,50,4,292,1002196,6284
4,1,2,1,1,28,4,292,1002196,6284
5,1,1,1,2,40,4,292,1002196,6284
5,1,2,1,2,17,4,292,1002196,6284
5,1,3,1,1,15,4,292,1002196,6284
5,1,4,1,2,13,4,292,1002196,6284
1,1,1,2,1,63,5,293,1002316,3883
1,1,2,2,2,52,5,293,1002316,3883
1,1,3,2,2,33,5,293,1002316,3883
1,1,4,2,2,28,5,293,1002316,3883
1,1,5,2,2,23,5,293,1002316,3883
1,1,6,2,1,25,5,293,1002316,3883
1,1,7,2,1,7,5,293,1002316,3883
1,1,8,2,1,5,5,293,1002316,3883
1,1,9,2,1,5,5,293,1002316,3883
1,1,10,2,2,2,5,293,1002316,3883
2,1,1,2,2,59,5,293,1002316,3883
2,1,2,2,1,28,5,293,1002316,3883
3,1,1,2,2,68,5,293,1002316,3883
5,1,1,2,2,28,5,293,1002316,3883
5,1,2,2,2,36,5,293,1002316,3883
7,1,1,2,1,89,5,293,1002316,3883
7,1,2,2,2,83,5,293,1002316,3883
7,1,3,2,1,45,5,293,1002316,3883
8,1,1,2,1,49,5,293,1002316,3883
8,1,2,2,2,63,5,293,1002316,3883
8,1,3,2,1,52,5,293,1002316,3883
8,1,4,2,2,42,5,293,1002316,3883
8,1,5,2,2,38,5,293,1002316,3883
8,1,6,2,1,60,5,293,1002316,3883
8,1,8,2,1,10,5,293,1002316,3883
8,1,9,2,1,9,5,293,1002316,3883
9,1,1,2,1,50,5,293,1002316,3883
9,1,2,2,2,47,5,293,1002316,3883
9,1,3,2,2,21,5,293,1002316,3883
9,1,4,2,2,18,5,293,1002316,3883
9,1,5,2,2,3,5,293,1002316,3883
11,1,1,2,2,26,5,293,1002316,3883
13,1,1,2,1,69,5,293,1002316,3883
13,1,2,2,2,63,5,293,1002316,3883
13,1,3,2,1,26,5,293,1002316,3883
14,1,1,2,1,59,5,293,1002316,3883
14,1,2,2,2,49,5,293,1002316,3883
14,1,3,2,1,27,5,293,1002316,3883
14,1,4,2,2,22,5,293,1002316,3883
15,1,1,2,2,64,5,293,1002316,3883
15,1,2,2,1,90,5,293,1002316,3883
15,1,3,2,2,89,5,293,1002316,3883
18,1,1,2,1,54,5,293,1002316,3883
18,1,2,2,2,56,5,293,1002316,3883
19,1,1,2,1,37,5,293,1002316,3883
19,1,2,2,2,37,5,293,1002316,3883
19,1,3,2,2,12,5,293,1002316,3883
19,1,4,2,1,10,5,293,1002316,3883
19,1,5,2,1,5,5,293,1002316,3883
20,1,1,2,1,48,5,293,1002316,3883
20,1,2,2,2,49,5,293,1002316,3883
1,1,1,3,1,37,9,294,1003480,4037
1,1,2,3,2,38,9,294,1003480,4037
1,1,3,3,1,19,9,294,1003480,4037
1,1,4,3,1,13,9,294,1003480,4037
2,1,1,3,1,54,9,294,1003480,4037
2,1,2,3,2,38,9,294,1003480,4037
2,1,3,3,1,9,9,294,1003480,4037
2,1,4,3,2,22,9,294,1003480,4037
3,1,1,3,2,25,9,294,1003480,4037
3,1,2,3,2,2,9,294,1003480,4037
4,1,1,3,1,36,9,294,1003480,4037
4,1,2,3,2,31,9,294,1003480,4037
4,1,3,3,1,10,9,294,1003480,4037
4,1,4,3,1,6,9,294,1003480,4037
5,1,1,3,1,35,9,294,1003480,4037
5,1,2,3,2,34,9,294,1003480,4037
5,1,3,3,1,8,9,294,1003480,4037
5,1,4,3,1,7,9,294,1003480,4037
5,1,5,3,1,4,9,294,1003480,4037
7,1,1,3,1,75,9,294,1003480,4037
7,1,2,3,2,69,9,294,1003480,4037
7,1,3,3,1,41,9,294,1003480,4037
8,1,1,3,2,83,9,294,1003480,4037
8,1,2,3,1,35,9,294,1003480,4037
8,1,3,3,2,42,9,294,1003480,4037
9,1,1,3,1,38,9,294,1003480,4037
9,1,2,3,2,45,9,294,1003480,4037
9,1,3,3,2,3,9,294,1003480,4037
11,1,1,3,1,33,9,294,1003480,4037
11,1,2,3,2,34,9,294,1003480,4037
11,1,3,3,2,11,9,294,1003480,4037
11,1,4,3,1,10,9,294,1003480,4037
11,1,5,3,1,5,9,294,1003480,4037
12,1,1,3,1,29,9,294,1003480,4037
12,1,2,3,2,27,9,294,1003480,4037
12,1,3,3,1,6,9,294,1003480,4037
13,1,1,3,1,24,9,294,1003480,4037
13,1,2,3,2,23,9,294,1003480,4037
13,1,3,3,2,2,9,294,1003480,4037
14,1,1,3,2,50,9,294,1003480,4037
14,1,2,3,1,19,9,294,1003480,4037
15,1,1,3,1,34,9,294,1003480,4037
15,1,2,3,2,32,9,294,1003480,4037
15,1,3,3,1,13,9,294,1003480,4037
15,1,4,3,2,11,9,294,1003480,4037
15,1,5,3,2,10,9,294,1003480,4037
15,1,6,3,2,6,9,294,1003480,4037
15,1,7,3,1,4,9,294,1003480,4037
16,1,1,3,1,19,9,294,1003480,4037
16,1,2,3,2,22,9,294,1003480,4037
16,1,3,3,2,0,9,294,1003480,4037
17,1,1,3,1,30,9,294,1003480,4037
17,1,2,3,2,24,9,294,1003480,4037
17,1,3,3,2,8,9,294,1003480,4037
17,1,4,3,2,2,9,294,1003480,4037
17,1,5,3,2,0,9,294,1003480,4037
18,1,1,3,1,30,9,294,1003480,4037
18,1,2,3,2,24,9,294,1003480,4037
18,1,3,3,2,6,9,294,1003480,4037
18,1,4,3,2,2,9,294,1003480,4037
19,1,1,3,2,34,9,294,1003480,4037
19,1,2,3,2,16,9,294,1003480,4037
19,1,3,3,2,12,9,294,1003480,4037
19,1,4,3,2,4,9,294,1003480,4037
20,1,1,3,1,39,9,294,1003480,4037
20,1,2,3,2,42,9,294,1003480,4037
20,1,3,3,2,12,9,294,1003480,4037
20,1,4,3,2,11,9,294,1003480,4037
3,1,1,4,2,33,12,295,1060098,4176
3,1,2,4,2,15,12,295,1060098,4176
3,1,3,4,2,13,12,295,1060098,4176
3,1,4,4,1,6,12,295,1060098,4176
4,1,1,4,1,57,12,295,1060098,4176
4,1,2,4,2,46,12,295,1060098,4176
4,1,3,4,1,81,12,295,1060098,4176
4,1,4,4,2,20,12,295,1060098,4176
4,1,5,4,2,16,12,295,1060098,4176
5,1,1,4,2,58,12,295,1060098,4176
5,1,2,4,1,27,12,295,1060098,4176
5,1,3,4,2,24,12,295,1060098,4176
5,1,4,4,1,7,12,295,1060098,4176
5,1,5,4,1,6,12,295,1060098,4176
5,1,6,4,2,4,12,295,1060098,4176
6,1,1,4,1,40,12,295,1060098,4176
6,1,2,4,2,38,12,295,1060098,4176
6,1,3,4,1,0,12,295,1060098,4176
7,1,1,4,1,44,12,295,1060098,4176
7,1,2,4,2,39,12,295,1060098,4176
7,1,3,4,1,21,12,295,1060098,4176
8,1,1,4,1,58,12,295,1060098,4176
8,1,2,4,2,55,12,295,1060098,4176
9,1,1,4,1,60,12,295,1060098,4176
9,1,2,4,2,58,12,295,1060098,4176
9,1,3,4,2,32,12,295,1060098,4176
9,1,4,4,1,40,12,295,1060098,4176
9,1,5,4,1,7,12,295,1060098,4176
9,1,6,4,1,3,12,295,1060098,4176
10,1,1,4,2,63,12,295,1060098,4176
10,1,2,4,2,53,12,295,1060098,4176
10,1,3,4,1,26,12,295,1060098,4176
11,1,1,4,1,68,12,295,1060098,4176
11,1,2,4,2,65,12,295,1060098,4176
12,1,1,4,2,56,12,295,1060098,4176
12,1,2,4,1,30,12,295,1060098,4176
12,1,3,4,2,28,12,295,1060098,4176
12,1,4,4,2,28,12,295,1060098,4176
12,1,5,4,2,6,12,295,1060098,4176
12,1,6,4,2,3,12,295,1060098,4176
13,1,1,4,1,65,12,295,1060098,4176
13,1,2,4,2,62,12,295,1060098,4176
13,1,3,4,2,87,12,295,1060098,4176
13,1,4,4,2,21,12,295,1060098,4176
14,1,1,4,1,39,12,295,1060098,4176
14,1,2,4,2,37,12,295,1060098,4176
14,1,3,4,1,16,12,295,1060098,4176
14,1,4,4,1,6,12,295,1060098,4176
15,1,1,4,2,70,12,295,1060098,4176
15,1,2,4,1,39,12,295,1060098,4176
16,1,1,4,1,34,12,295,1060098,4176
16,1,2,4,2,25,12,295,1060098,4176
16,1,3,4,2,25,12,295,1060098,4176
16,1,4,4,2,23,12,295,1060098,4176
16,1,5,4,2,4,12,295,1060098,4176
16,1,6,4,2,2,12,295,1060098,4176
16,1,7,4,2,0,12,295,1060098,4176
17,1,1,4,1,53,12,295,1060098,4176
17,1,2,4,2,43,12,295,1060098,4176
17,1,3,4,1,17,12,295,1060098,4176
17,1,4,4,1,11,12,295,1060098,4176
18,1,1,4,1,52,12,295,1060098,4176
18,1,2,4,2,51,12,295,1060098,4176
19,1,1,4,1,46,12,295,1060098,4176
19,1,2,4,2,45,12,295,1060098,4176
19,1,3,4,2,18,12,295,1060098,4176
19,1,4,4,1,16,12,295,1060098,4176
19,1,5,4,2,7,12,295,1060098,4176
20,1,1,4,2,67,12,295,1060098,4176
2,1,1,4,1,47,11,296,1060439,4176
2,1,2,4,2,43,11,296,1060439,4176
2,1,3,4,1,15,11,296,1060439,4176
2,1,4,4,2,4,11,296,1060439,4176
4,1,1,4,1,48,11,296,1060439,4176
4,1,2,4,2,50,11,296,1060439,4176
4,1,3,4,1,16,11,296,1060439,4176
4,1,4,4,1,27,11,296,1060439,4176
4,1,5,4,2,31,11,296,1060439,4176
4,1,6,4,1,9,11,296,1060439,4176
4,1,7,4,2,5,11,296,1060439,4176
4,1,8,4,1,1,11,296,1060439,4176
5,1,1,4,1,50,11,296,1060439,4176
5,1,2,4,2,50,11,296,1060439,4176
5,1,3,4,1,24,11,296,1060439,4176
5,1,4,4,2,11,11,296,1060439,4176
6,1,1,4,2,47,11,296,1060439,4176
6,1,2,4,1,47,11,296,1060439,4176
6,1,3,4,1,22,11,296,1060439,4176
6,1,4,4,1,18,11,296,1060439,4176
6,1,5,4,2,29,11,296,1060439,4176
6,1,6,4,1,0,11,296,1060439,4176
7,1,1,4,2,45,11,296,1060439,4176
7,1,2,4,2,20,11,296,1060439,4176
7,1,3,4,2,16,11,296,1060439,4176
7,1,4,4,1,5,11,296,1060439,4176
11,1,1,4,1,48,11,296,1060439,4176
11,1,2,4,2,47,11,296,1060439,4176
11,1,3,4,2,25,11,296,1060439,4176
11,1,4,4,2,24,11,296,1060439,4176
12,1,1,4,1,40,11,296,1060439,4176
12,1,2,4,2,41,11,296,1060439,4176
12,1,3,4,1,13,11,296,1060439,4176
12,1,4,4,1,4,11,296,1060439,4176
14,1,1,4,1,49,11,296,1060439,4176
14,1,2,4,2,45,11,296,1060439,4176
14,1,3,4,1,22,11,296,1060439,4176
14,1,4,4,1,13,11,296,1060439,4176
14,1,5,4,1,9,11,296,1060439,4176
14,1,6,4,2,29,11,296,1060439,4176
14,1,7,4,1,13,11,296,1060439,4176
14,1,8,4,1,7,11,296,1060439,4176
14,1,9,4,1,2,11,296,1060439,4176
15,1,1,4,1,68,11,296,1060439,4176
15,1,2,4,2,64,11,296,1060439,4176
15,1,3,4,1,13,11,296,1060439,4176
16,1,1,4,2,67,11,296,1060439,4176
17,1,1,4,1,42,11,296,1060439,4176
17,1,2,4,2,32,11,296,1060439,4176
17,1,3,4,1,13,11,296,1060439,4176
17,1,4,4,2,8,11,296,1060439,4176
18,1,1,4,1,69,11,296,1060439,4176
