"VIV_SEL","TLOC","EST_DIS","UPM_DIS","P1_1","P1_2","UPM","FACTOR"
3,1,2,769,3,1,3004632,5462
4,1,2,769,3,1,3004632,5462
5,1,2,769,2,1,3004632,5462
1,2,5,770,1,1,3007066,4680
2,2,5,770,4,1,3007066,4680
4,2,5,770,2,1,3007066,4680
5,2,5,770,3,1,3007066,4680
6,2,5,770,3,1,3007066,4680
8,2,5,770,2,1,3007066,4680
9,2,5,770,4,1,3007066,4680
11,2,5,770,7,1,3007066,4680
12,2,5,770,2,1,3007066,4680
13,2,5,770,2,1,3007066,4680
15,2,5,770,3,1,3007066,4680
16,2,5,770,1,1,3007066,4680
17,2,5,770,5,1,3007066,4680
18,2,5,770,2,1,3007066,4680
20,2,5,770,2,1,3007066,4680
1,3,9,771,8,1,3008156,4601
3,3,9,771,2,1,3008156,4601
4,3,9,771,6,2,3008156,4601
5,3,9,771,4,1,3008156,4601
7,3,9,771,4,1,3008156,4601
9,3,9,771,7,1,3008156,4601
10,3,9,771,6,1,3008156,4601
11,3,9,771,5,1,3008156,4601
12,3,9,771,4,1,3008156,4601
13,3,9,771,3,1,3008156,4601
14,3,9,771,10,2,3008156,4601
16,3,9,771,6,1,3008156,4601
17,3,9,771,1,1,3008156,4601
1,3,9,772,6,1,3008739,4742
2,3,9,772,2,1,3008739,4742
3,3,9,772,4,1,3008739,4742
4,3,9,772,1,1,3008739,4742
5,3,9,772,6,1,3008739,4742
6,3,9,772,1,1,3008739,4742
7,3,9,772,2,1,3008739,4742
8,3,9,772,2,1,3008739,4742
9,3,9,772,3,1,3008739,4742
10,3,9,772,6,1,3008739,4742
11,3,9,772,3,1,3008739,4742
12,3,9,772,3,1,3008739,4742
13,3,9,772,3,1,3008739,4742
14,3,9,772,5,1,3008739,4742
15,3,9,772,3,1,3008739,4742
16,3,9,772,5,1,3008739,4742
17,3,9,772,6,1,3008739,4742
18,3,9,772,3,1,3008739,4742
19,3,9,772,2,1,3008739,4742
20,3,9,772,2,1,3008739,4742
2,3,8,773,2,1,3008799,4317
3,3,8,773,2,1,3008799,4317
4,3,8,773,6,1,3008799,4317
6,3,8,773,7,1,3008799,4317
7,3,8,773,6,1,3008799,4317
8,3,8,773,5,1,3008799,4317
9,3,8,773,5,1,3008799,4317
10,3,8,773,2,1,3008799,4317
11,3,8,773,5,1,3008799,4317
12,3,8,773,6,1,3008799,4317
13,3,8,773,3,1,3008799,4317
14,3,8,773,5,1,3008799,4317
15,3,8,773,4,1,3008799,4317
16,3,8,773,9,1,3008799,4317
17,3,8,773,5,1,3008799,4317
19,3,8,773,2,1,3008799,4317
20,3,8,773,7,1,3008799,4317
1,4,11,774,4,1,3060838,4972
2,4,11,774,1,1,3060838,4972
3,4,11,774,4,1,3060838,4972
4,4,11,774,6,1,3060838,4972
5,4,11,774,7,1,3060838,4972
6,4,11,774,6,1,3060838,4972
7,4,11,774,2,1,3060838,4972
8,4,11,774,4,1,3060838,4972
9,4,11,774,5,1,3060838,4972
10,4,11,774,4,1,3060838,4972
11,4,11,774,2,1,3060838,4972
12,4,11,774,3,1,3060838,4972
13,4,11,774,5,1,3060838,4972
14,4,11,774,4,1,3060838,4972
15,4,11,774,2,1,3060838,4972
16,4,11,774,5,1,3060838,4972
17,4,11,774,2,1,3060838,4972
18,4,11,774,2,1,3060838,4972
19,4,11,774,4,1,3060838,4972
20,4,11,774,3,1,3060838,4972
1,4,11,775,9,2,3060953,4750
2,4,11,775,7,2,3060953,4750
3,4,11,775,3,1,3060953,4750
4,4,11,775,8,1,3060953,4750
5,4,11,775,5,1,3060953,4750
6,4,11,775,2,1,3060953,4750
8,4,11,775,5,1,3060953,4750
9,4,11,775,5,1,3060953,4750
10,4,11,775,3,1,3060953,4750
11,4,11,775,10,1,3060953,4750
13,4,11,775,5,1,3060953,4750
14,4,11,775,1,1,3060953,4750
15,4,11,775,6,1,3060953,4750
16,4,11,775,3,1,3060953,4750
17,4,11,775,4,1,3060953,4750
18,4,11,775,5,1,3060953,4750
19,4,11,775,8,1,3060953,4750
20,4,11,775,7,1,3060953,4750
2,4,12,776,4,1,3061564,4338
3,4,12,776,2,1,3061564,4338
6,4,12,776,3,1,3061564,4338
7,4,12,776,3,1,3061564,4338
8,4,12,776,4,1,3061564,4338
9,4,12,776,1,1,3061564,4338
10,4,12,776,2,1,3061564,4338
11,4,12,776,2,1,3061564,4338
12,4,12,776,4,1,3061564,4338
13,4,12,776,2,1,3061564,4338
14,4,12,776,4,1,3061564,4338
15,4,12,776,2,1,3061564,4338
16,4,12,776,6,1,3061564,4338
17,4,12,776,4,1,3061564,4338
18,4,12,776,4,1,3061564,4338
20,4,12,776,7,1,3061564,4338
1,4,11,777,7,1,3061874,5792
2,4,11,777,5,1,3061874,5792
3,4,11,777,2,1,3061874,5792
4,4,11,777,3,1,3061874,5792
5,4,11,777,12,1,3061874,5792
6,4,11,777,2,1,3061874,5792
7,4,11,777,4,1,3061874,5792
8,4,11,777,2,1,3061874,5792
11,4,11,777,4,1,3061874,5792
12,4,11,777,4,1,3061874,5792
13,4,11,777,5,1,3061874,5792
15,4,11,777,5,1,3061874,5792
18,4,11,777,5,1,3061874,5792
1,4,11,778,3,1,3063306,5852
2,4,11,778,3,1,3063306,5852
3,4,11,778,5,1,3063306,5852
4,4,11,778,4,1,3063306,5852
5,4,11,778,6,1,3063306,5852
6,4,11,778,4,1,3063306,5852
7,4,11,778,5,1,3063306,5852
8,4,11,778,3,1,3063306,5852
10,4,11,778,3,1,3063306,5852
11,4,11,778,2,1,3063306,5852
12,4,11,778,3,1,3063306,5852
13,4,11,778,4,1,3063306,5852
14,4,11,778,4,1,3063306,5852
15,4,11,778,2,1,3063306,5852
16,4,11,778,3,1,3063306,5852
17,4,11,778,3,1,3063306,5852
18,4,11,778,5,1,3063306,5852
19,4,11,778,5,1,3063306,5852
20,4,11,778,1,1,3063306,5852
1,1,2,779,8,2,3100102,5978
3,1,2,779,4,1,3100102,5978
4,1,2,779,4,1,3100102,5978
5,1,2,779,8,1,3100102,5978
1,1,2,780,4,1,3100278,5470
2,1,2,780,2,1,3100278,5470
3,1,2,780,6,1,3100278,5470
4,1,2,780,7,1,3100278,5470
1,1,3,781,3,1,3100283,5090
2,1,3,781,2,1,3100283,5090
3,1,3,781,5,2,3100283,5090
4,1,3,781,5,1,3100283,5090
5,1,3,781,2,1,3100283,5090
1,1,3,782,3,1,3100454,5200
2,1,3,782,2,1,3100454,5200
3,1,3,782,4,1,3100454,5200
4,1,3,782,3,1,3100454,5200
1,1,3,783,3,1,3100520,5649
2,1,3,783,2,1,3100520,5649
3,1,3,783,2,1,3100520,5649
4,1,3,783,1,1,3100520,5649
5,1,3,783,7,1,3100520,5649
1,1,4,784,4,1,3100638,6686
3,1,4,784,4,1,3100638,6686
4,1,4,784,4,1,3100638,6686
1,1,3,785,2,1,3100672,5582
2,1,3,785,7,1,3100672,5582
3,1,3,785,3,1,3100672,5582
4,1,3,785,4,1,3100672,5582
5,1,3,785,4,1,3100672,5582
1,1,4,786,3,2,3100684,6071
1,1,3,787,3,1,3100811,5503
2,1,3,787,11,2,3100811,5503
3,1,3,787,4,1,3100811,5503
4,1,3,787,5,1,3100811,5503
5,1,3,787,2,1,3100811,5503
1,1,2,788,6,1,3100897,5955
3,1,2,788,2,1,3100897,5955
4,1,2,788,7,2,3100897,5955
5,1,2,788,5,1,3100897,5955
1,1,3,789,4,1,3100926,5547
2,1,3,789,2,1,3100926,5547
3,1,3,789,5,1,3100926,5547
4,1,3,789,1,1,3100926,5547
5,1,3,789,9,1,3100926,5547
1,1,2,790,1,1,3100994,5621
2,1,2,790,3,1,3100994,5621
3,1,2,790,2,1,3100994,5621
4,1,2,790,4,1,3100994,5621
5,1,2,790,2,1,3100994,5621
1,1,2,791,7,2,3101015,4709
2,1,2,791,4,1,3101015,4709
3,1,2,791,4,1,3101015,4709
4,1,2,791,4,1,3101015,4709
5,1,2,791,4,1,3101015,4709
1,1,3,792,3,1,3101330,5853
2,1,3,792,6,1,3101330,5853
3,1,3,792,3,1,3101330,5853
4,1,3,792,1,1,3101330,5853
5,1,3,792,1,1,3101330,5853
1,1,3,793,4,1,3101394,5618
2,1,3,793,3,1,3101394,5618
3,1,3,793,6,2,3101394,5618
4,1,3,793,3,1,3101394,5618
5,1,3,793,3,1,3101394,5618
1,1,4,794,5,1,3101681,5658
2,1,4,794,4,1,3101681,5658
4,1,4,794,4,1,3101681,5658
5,1,4,794,5,1,3101681,5658
1,1,4,795,4,1,3101703,7195
2,1,4,795,5,1,3101703,7195
3,1,4,795,4,1,3101703,7195
4,1,4,795,5,1,3101703,7195
5,1,4,795,3,1,3101703,7195
1,1,4,796,1,1,3101800,6962
2,1,4,796,6,1,3101800,6962
3,1,4,796,4,1,3101800,6962
4,1,4,796,3,1,3101800,6962
1,1,2,797,7,1,3101823,5335
2,1,2,797,5,1,3101823,5335
3,1,2,797,3,1,3101823,5335
1,1,2,798,2,1,3102368,5720
2,1,2,798,3,1,3102368,5720
3,1,2,798,5,2,3102368,5720
4,1,2,798,10,1,3102368,5720
5,1,2,798,3,1,3102368,5720
1,2,5,799,6,2,3102712,4054
2,2,5,799,6,1,3102712,4054
3,2,5,799,4,1,3102712,4054
4,2,5,799,1,1,3102712,4054
5,2,5,799,5,1,3102712,4054
6,2,5,799,4,1,3102712,4054
7,2,5,799,5,1,3102712,4054
10,2,5,799,3,1,3102712,4054
11,2,5,799,2,1,3102712,4054
13,2,5,799,3,1,3102712,4054
14,2,5,799,4,1,3102712,4054
15,2,5,799,5,1,3102712,4054
16,2,5,799,4,1,3102712,4054
17,2,5,799,4,1,3102712,4054
18,2,5,799,5,1,3102712,4054
20,2,5,799,3,1,3102712,4054
1,2,5,800,7,1,3102799,5229
2,2,5,800,5,1,3102799,5229
4,2,5,800,4,1,3102799,5229
5,2,5,800,3,1,3102799,5229
6,2,5,800,7,1,3102799,5229
8,2,5,800,6,1,3102799,5229
12,2,5,800,2,1,3102799,5229
13,2,5,800,1,1,3102799,5229
14,2,5,800,10,1,3102799,5229
15,2,5,800,5,1,3102799,5229
16,2,5,800,2,1,3102799,5229
17,2,5,800,4,1,3102799,5229
18,2,5,800,7,1,3102799,5229
20,2,5,800,3,1,3102799,5229
1,2,5,801,2,2,3103025,4903
2,2,5,801,5,1,3103025,4903
3,2,5,801,1,1,3103025,4903
4,2,5,801,5,1,3103025,4903
5,2,5,801,3,1,3103025,4903
6,2,5,801,4,1,3103025,4903
7,2,5,801,6,1,3103025,4903
9,2,5,801,4,1,3103025,4903
10,2,5,801,5,1,3103025,4903
11,2,5,801,4,1,3103025,4903
12,2,5,801,3,1,3103025,4903
13,2,5,801,7,1,3103025,4903
14,2,5,801,2,1,3103025,4903
15,2,5,801,1,1,3103025,4903
16,2,5,801,6,1,3103025,4903
18,2,5,801,2,1,3103025,4903
19,2,5,801,3,1,3103025,4903
20,2,5,801,3,1,3103025,4903
1,3,8,802,4,1,3103589,4921
2,3,8,802,2,1,3103589,4921
3,3,8,802,3,1,3103589,4921
4,3,8,802,3,1,3103589,4921
5,3,8,802,3,1,3103589,4921
6,3,8,802,5,2,3103589,4921
7,3,8,802,4,1,3103589,4921
8,3,8,802,5,1,3103589,4921
9,3,8,802,5,1,3103589,4921
10,3,8,802,5,1,3103589,4921
11,3,8,802,7,1,3103589,4921
13,3,8,802,6,1,3103589,4921
14,3,8,802,2,1,3103589,4921
16,3,8,802,3,1,3103589,4921
17,3,8,802,5,1,3103589,4921
20,3,8,802,3,1,3103589,4921
1,3,9,803,2,1,3104138,3983
2,3,9,803,2,1,3104138,3983
3,3,9,803,5,1,3104138,3983
4,3,9,803,2,1,3104138,3983
5,3,9,803,2,1,3104138,3983
6,3,9,803,6,1,3104138,3983
7,3,9,803,4,1,3104138,3983
8,3,9,803,6,1,3104138,3983
9,3,9,803,4,1,3104138,3983
10,3,9,803,6,1,3104138,3983
11,3,9,803,1,1,3104138,3983
12,3,9,803,6,2,3104138,3983
13,3,9,803,6,1,3104138,3983
14,3,9,803,3,1,3104138,3983
15,3,9,803,5,1,3104138,3983
16,3,9,803,2,1,3104138,3983
17,3,9,803,2,1,3104138,3983
18,3,9,803,4,1,3104138,3983
19,3,9,803,5,1,3104138,3983
20,3,9,803,3,1,3104138,3983
1,4,11,804,2,1,3160122,4831
2,4,11,804,5,1,3160122,4831
3,4,11,804,4,1,3160122,4831
4,4,11,804,5,1,3160122,4831
5,4,11,804,6,1,3160122,4831
6,4,11,804,5,1,3160122,4831
7,4,11,804,5,1,3160122,4831
8,4,11,804,1,1,3160122,4831
9,4,11,804,3,1,3160122,4831
10,4,11,804,4,1,3160122,4831
11,4,11,804,6,1,3160122,4831
12,4,11,804,7,1,3160122,4831
13,4,11,804,2,1,3160122,4831
15,4,11,804,4,1,3160122,4831
16,4,11,804,3,1,3160122,4831
17,4,11,804,4,1,3160122,4831
18,4,11,804,5,1,3160122,4831
19,4,11,804,2,1,3160122,4831
20,4,11,804,4,1,3160122,4831
1,1,3,805,5,1,3200394,5645
2,1,3,805,4,1,3200394,5645
3,1,3,805,4,1,3200394,5645
4,1,3,805,3,1,3200394,5645
1,1,3,806,3,1,3200417,5460
2,1,3,806,2,1,3200417,5460
3,1,3,806,1,1,3200417,5460
4,1,3,806,3,1,3200417,5460
5,1,3,806,4,1,3200417,5460
1,1,2,807,3,1,3200492,5042
2,1,2,807,4,1,3200492,5042
3,1,2,807,5,1,3200492,5042
4,1,2,807,5,1,3200492,5042
5,1,2,807,2,1,3200492,5042
1,1,4,808,3,1,3200508,6173
2,1,4,808,5,1,3200508,6173
3,1,4,808,7,1,3200508,6173
4,1,4,808,4,1,3200508,6173
5,1,4,808,3,1,3200508,6173
1,1,4,809,3,1,3200514,4796
2,1,4,809,3,1,3200514,4796
3,1,4,809,5,1,3200514,4796
4,1,4,809,7,1,3200514,4796
2,1,2,810,4,1,3200524,5249
3,1,2,810,4,1,3200524,5249
4,1,2,810,3,1,3200524,5249
5,1,2,810,7,1,3200524,5249
1,1,3,811,4,1,3200592,5233
2,1,3,811,5,1,3200592,5233
3,1,3,811,4,1,3200592,5233
4,1,3,811,2,1,3200592,5233
2,1,3,812,2,1,3200813,4794
3,1,3,812,4,1,3200813,4794
4,1,3,812,4,1,3200813,4794
5,1,3,812,2,1,3200813,4794
1,1,3,813,4,1,3200848,7374
2,1,3,813,4,1,3200848,7374
4,1,3,813,5,1,3200848,7374
5,1,3,813,8,1,3200848,7374
1,1,3,814,5,1,3200864,4765
3,1,3,814,1,1,3200864,4765
4,1,3,814,4,1,3200864,4765
5,1,3,814,5,1,3200864,4765
1,1,3,815,2,1,3200909,5741
2,1,3,815,5,1,3200909,5741
3,1,3,815,4,1,3200909,5741
4,1,3,815,5,1,3200909,5741
5,1,3,815,2,1,3200909,5741
1,1,3,816,4,1,3200965,5347
2,1,3,816,2,1,3200965,5347
3,1,3,816,4,1,3200965,5347
4,1,3,816,4,1,3200965,5347
5,1,3,816,4,1,3200965,5347
1,1,2,817,2,1,3200987,6261
3,1,2,817,2,1,3200987,6261
4,1,2,817,7,1,3200987,6261
5,1,2,817,4,1,3200987,6261
2,1,3,818,5,1,3201030,6754
4,1,3,818,3,1,3201030,6754
1,1,4,819,4,1,3201097,5845
2,1,4,819,4,1,3201097,5845
4,1,4,819,1,1,3201097,5845
5,1,4,819,4,1,3201097,5845
2,1,2,820,2,1,3201146,7578
3,1,2,820,3,1,3201146,7578
4,1,2,820,5,1,3201146,7578
5,1,2,820,5,2,3201146,7578
1,2,6,821,3,1,3201296,8158
2,2,6,821,1,1,3201296,8158
4,2,6,821,4,1,3201296,8158
5,2,6,821,2,1,3201296,8158
6,2,6,821,1,1,3201296,8158
7,2,6,821,2,1,3201296,8158
8,2,6,821,4,1,3201296,8158
10,2,6,821,1,1,3201296,8158
12,2,6,821,4,1,3201296,8158
13,2,6,821,3,1,3201296,8158
14,2,6,821,7,1,3201296,8158
15,2,6,821,3,1,3201296,8158
16,2,6,821,5,1,3201296,8158
17,2,6,821,3,1,3201296,8158
18,2,6,821,4,1,3201296,8158
19,2,6,821,3,1,3201296,8158
20,2,6,821,3,1,3201296,8158
1,2,5,822,4,1,3201636,4946
2,2,5,822,7,1,3201636,4946
3,2,5,822,4,1,3201636,4946
4,2,5,822,6,1,3201636,4946
5,2,5,822,5,1,3201636,4946
6,2,5,822,3,1,3201636,4946
7,2,5,822,9,2,3201636,4946
8,2,5,822,3,1,3201636,4946
9,2,5,822,5,1,3201636,4946
10,2,5,822,7,1,3201636,4946
11,2,5,822,5,1,3201636,4946
13,2,5,822,2,1,3201636,4946
15,2,5,822,7,1,3201636,4946
16,2,5,822,5,1,3201636,4946
17,2,5,822,5,1,3201636,4946
18,2,5,822,3,1,3201636,4946
19,2,5,822,3,1,3201636,4946
20,2,5,822,4,1,3201636,4946
1,3,9,823,2,1,3202336,3719
2,3,9,823,1,1,3202336,3719
4,3,9,823,3,1,3202336,3719
5,3,9,823,7,1,3202336,3719
6,3,9,823,3,1,3202336,3719
7,3,9,823,1,1,3202336,3719
10,3,9,823,5,1,3202336,3719
12,3,9,823,4,1,3202336,3719
14,3,9,823,1,1,3202336,3719
16,3,9,823,5,1,3202336,3719
17,3,9,823,5,1,3202336,3719
18,3,9,823,9,1,3202336,3719
19,3,9,823,4,1,3202336,3719
20,3,9,823,2,1,3202336,3719
1,4,12,824,4,1,3260136,4325
2,4,12,824,6,1,3260136,4325
3,4,12,824,4,1,3260136,4325
4,4,12,824,4,1,3260136,4325
5,4,12,824,1,1,3260136,4325
6,4,12,824,4,1,3260136,4325
7,4,12,824,5,1,3260136,4325
8,4,12,824,4,1,3260136,4325
11,4,12,824,1,1,3260136,4325
12,4,12,824,7,2,3260136,4325
14,4,12,824,2,1,3260136,4325
15,4,12,824,8,1,3260136,4325
16,4,12,824,2,1,3260136,4325
17,4,12,824,4,1,3260136,4325
18,4,12,824,1,1,3260136,4325
19,4,12,824,5,1,3260136,4325
20,4,12,824,4,1,3260136,4325
1,4,11,825,6,1,3260228,4866
2,4,11,825,3,1,3260228,4866
3,4,11,825,3,1,3260228,4866
4,4,11,825,5,1,3260228,4866
5,4,11,825,4,1,3260228,4866
6,4,11,825,5,1,3260228,4866
7,4,11,825,2,1,3260228,4866
9,4,11,825,8,1,3260228,4866
10,4,11,825,3,1,3260228,4866
11,4,11,825,5,1,3260228,4866
12,4,11,825,2,1,3260228,4866
13,4,11,825,5,1,3260228,4866
14,4,11,825,4,1,3260228,4866
15,4,11,825,5,1,3260228,4866
17,4,11,825,4,1,3260228,4866
19,4,11,825,2,1,3260228,4866
20,4,11,825,5,1,3260228,4866
1,4,12,826,2,1,3260620,4609
2,4,12,826,3,1,3260620,4609
4,4,12,826,4,1,3260620,4609
5,4,12,826,7,1,3260620,4609
6,4,12,826,1,1,3260620,4609
7,4,12,826,3,1,3260620,4609
8,4,12,826,2,1,3260620,4609
9,4,12,826,3,1,3260620,4609
11,4,12,826,4,1,3260620,4609
12,4,12,826,3,1,3260620,4609
13,4,12,826,4,1,3260620,4609
14,4,12,826,5,1,3260620,4609
15,4,12,826,7,1,3260620,4609
16,4,12,826,5,1,3260620,4609
18,4,12,826,3,1,3260620,4609
