"VIV_SEL","TLOC","REGION","EST_DIS","UPM_DIS","P1_1","P1_2","FAC_VIV","UPM"
3,1,1,148,1562,2,1,2523,2602468
4,1,1,148,1562,3,1,2523,2602468
1,1,1,147,1563,1,1,2007,2602980
2,1,1,147,1563,5,1,2007,2602980
3,1,1,147,1563,2,1,2007,2602980
4,1,1,147,1563,6,1,2007,2602980
5,1,1,147,1563,3,1,2007,2602980
1,1,1,147,1564,5,1,2017,2603024
2,1,1,147,1564,5,1,2017,2603024
3,1,1,147,1564,2,1,2017,2603024
4,1,1,147,1564,4,1,2017,2603024
5,1,1,147,1564,3,1,2017,2603024
1,1,1,147,1565,7,1,2212,2603061
2,1,1,147,1565,6,1,2212,2603061
3,1,1,147,1565,5,1,2212,2603061
4,1,1,147,1565,3,1,2212,2603061
5,1,1,147,1565,4,1,2212,2603061
1,1,1,148,1566,4,1,2379,2603123
2,1,1,148,1566,2,1,2379,2603123
3,1,1,148,1566,1,1,2379,2603123
4,1,1,148,1566,4,1,2379,2603123
1,1,1,148,1567,3,1,2674,2603267
2,1,1,148,1567,2,1,2674,2603267
3,1,1,148,1567,3,1,2674,2603267
4,1,1,148,1567,4,1,2674,2603267
5,1,1,148,1567,2,1,2674,2603267
1,1,1,148,1568,4,1,2645,2603315
3,1,1,148,1568,2,1,2645,2603315
5,1,1,148,1568,4,1,2645,2603315
1,1,1,146,1569,5,1,2225,2603514
2,1,1,146,1569,5,1,2225,2603514
3,1,1,146,1569,3,1,2225,2603514
4,1,1,146,1569,1,1,2225,2603514
5,1,1,146,1569,1,1,2225,2603514
1,1,1,146,1570,2,1,2178,2603649
2,1,1,146,1570,2,1,2178,2603649
3,1,1,146,1570,3,1,2178,2603649
4,1,1,146,1570,2,1,2178,2603649
5,1,1,146,1570,3,1,2178,2603649
1,1,1,146,1571,3,1,1914,2603725
3,1,1,146,1571,3,1,1914,2603725
4,1,1,146,1571,1,1,1914,2603725
5,1,1,146,1571,6,1,1914,2603725
1,1,1,147,1572,1,1,2020,2603818
2,1,1,147,1572,10,2,2020,2603818
3,1,1,147,1572,4,1,2020,2603818
4,1,1,147,1572,8,1,2020,2603818
5,1,1,147,1572,4,1,2020,2603818
1,1,1,147,1573,4,1,2122,2603924
2,1,1,147,1573,4,1,2122,2603924
3,1,1,147,1573,3,1,2122,2603924
3,1,1,146,1574,4,1,1960,2604122
4,1,1,146,1574,2,1,1960,2604122
5,1,1,146,1574,4,1,1960,2604122
1,1,1,147,1575,4,1,1758,2604276
2,1,1,147,1575,3,1,1758,2604276
3,1,1,147,1575,5,1,1758,2604276
4,1,1,147,1575,4,1,1758,2604276
5,1,1,147,1575,3,1,1758,2604276
2,1,1,147,1576,3,1,1925,2604313
3,1,1,147,1576,2,1,1925,2604313
4,1,1,147,1576,2,1,1925,2604313
5,1,1,147,1576,2,1,1925,2604313
1,1,1,146,1577,5,2,2116,2604434
2,1,1,146,1577,5,1,2116,2604434
3,1,1,146,1577,7,1,2116,2604434
4,1,1,146,1577,4,1,2116,2604434
5,1,1,146,1577,7,1,2116,2604434
1,1,1,146,1578,5,1,2103,2604468
2,1,1,146,1578,2,1,2103,2604468
3,1,1,146,1578,4,1,2103,2604468
4,1,1,146,1578,1,1,2103,2604468
1,1,1,148,1579,3,1,2318,2604532
2,1,1,148,1579,2,1,2318,2604532
3,1,1,148,1579,5,1,2318,2604532
4,1,1,148,1579,4,1,2318,2604532
5,1,1,148,1579,2,1,2318,2604532
2,1,1,147,1580,6,1,1851,2604566
3,1,1,147,1580,6,1,1851,2604566
4,1,1,147,1580,7,1,1851,2604566
5,1,1,147,1580,5,1,1851,2604566
1,1,1,146,1581,1,1,1714,2604764
2,1,1,146,1581,4,1,1714,2604764
3,1,1,146,1581,4,1,1714,2604764
4,1,1,146,1581,1,1,1714,2604764
5,1,1,146,1581,1,1,1714,2604764
1,1,1,147,1582,5,1,1859,2604794
2,1,1,147,1582,5,1,1859,2604794
3,1,1,147,1582,2,1,1859,2604794
4,1,1,147,1582,8,1,1859,2604794
5,1,1,147,1582,4,1,1859,2604794
1,1,1,147,1583,12,1,2100,2604856
2,1,1,147,1583,1,1,2100,2604856
3,1,1,147,1583,1,1,2100,2604856
4,1,1,147,1583,7,1,2100,2604856
1,1,1,147,1584,3,1,1981,2605005
2,1,1,147,1584,1,1,1981,2605005
3,1,1,147,1584,1,1,1981,2605005
4,1,1,147,1584,5,1,1981,2605005
5,1,1,147,1584,3,1,1981,2605005
1,1,1,146,1585,4,1,2254,2605028
3,1,1,146,1585,4,1,2254,2605028
4,1,1,146,1585,6,1,2254,2605028
5,1,1,146,1585,4,1,2254,2605028
1,2,1,144,1586,1,1,1838,2605241
2,2,1,144,1586,4,1,1838,2605241
3,2,1,144,1586,3,1,1838,2605241
4,2,1,144,1586,1,1,1838,2605241
5,2,1,144,1586,3,1,1838,2605241
6,2,1,144,1586,1,1,1838,2605241
8,2,1,144,1586,4,1,1838,2605241
10,2,1,144,1586,2,1,1838,2605241
12,2,1,144,1586,1,1,1838,2605241
13,2,1,144,1586,2,1,1838,2605241
14,2,1,144,1586,2,1,1838,2605241
15,2,1,144,1586,2,1,1838,2605241
16,2,1,144,1586,2,1,1838,2605241
17,2,1,144,1586,4,1,1838,2605241
18,2,1,144,1586,3,1,1838,2605241
19,2,1,144,1586,2,1,1838,2605241
20,2,1,144,1586,1,1,1838,2605241
1,2,1,143,1587,10,1,1527,2605364
2,2,1,143,1587,4,1,1527,2605364
3,2,1,143,1587,4,1,1527,2605364
4,2,1,143,1587,5,1,1527,2605364
5,2,1,143,1587,4,1,1527,2605364
6,2,1,143,1587,5,1,1527,2605364
7,2,1,143,1587,1,1,1527,2605364
8,2,1,143,1587,2,1,1527,2605364
9,2,1,143,1587,7,1,1527,2605364
10,2,1,143,1587,14,1,1527,2605364
11,2,1,143,1587,1,1,1527,2605364
12,2,1,143,1587,3,1,1527,2605364
13,2,1,143,1587,7,1,1527,2605364
14,2,1,143,1587,2,1,1527,2605364
15,2,1,143,1587,3,1,1527,2605364
16,2,1,143,1587,5,1,1527,2605364
17,2,1,143,1587,4,1,1527,2605364
19,2,1,143,1587,3,1,1527,2605364
20,2,1,143,1587,7,1,1527,2605364
1,2,1,144,1588,3,1,1742,2605691
2,2,1,144,1588,2,1,1742,2605691
3,2,1,144,1588,3,1,1742,2605691
4,2,1,144,1588,5,1,1742,2605691
5,2,1,144,1588,4,1,1742,2605691
6,2,1,144,1588,1,1,1742,2605691
7,2,1,144,1588,2,1,1742,2605691
8,2,1,144,1588,5,2,1742,2605691
9,2,1,144,1588,6,1,1742,2605691
10,2,1,144,1588,1,1,1742,2605691
11,2,1,144,1588,7,1,1742,2605691
12,2,1,144,1588,3,1,1742,2605691
13,2,1,144,1588,5,1,1742,2605691
14,2,1,144,1588,5,1,1742,2605691
15,2,1,144,1588,2,1,1742,2605691
16,2,1,144,1588,4,1,1742,2605691
17,2,1,144,1588,4,1,1742,2605691
18,2,1,144,1588,7,1,1742,2605691
19,2,1,144,1588,7,1,1742,2605691
20,2,1,144,1588,3,1,1742,2605691
1,2,1,143,1589,2,1,1549,2605698
2,2,1,143,1589,3,1,1549,2605698
3,2,1,143,1589,3,1,1549,2605698
4,2,1,143,1589,2,1,1549,2605698
5,2,1,143,1589,7,1,1549,2605698
6,2,1,143,1589,6,1,1549,2605698
7,2,1,143,1589,8,1,1549,2605698
8,2,1,143,1589,2,1,1549,2605698
9,2,1,143,1589,3,1,1549,2605698
10,2,1,143,1589,5,1,1549,2605698
11,2,1,143,1589,1,1,1549,2605698
12,2,1,143,1589,2,1,1549,2605698
13,2,1,143,1589,3,1,1549,2605698
15,2,1,143,1589,6,1,1549,2605698
16,2,1,143,1589,2,1,1549,2605698
17,2,1,143,1589,1,1,1549,2605698
18,2,1,143,1589,3,1,1549,2605698
19,2,1,143,1589,5,1,1549,2605698
20,2,1,143,1589,4,1,1549,2605698
1,3,1,143,1590,4,1,1398,2606376
2,3,1,143,1590,6,1,1398,2606376
3,3,1,143,1590,5,1,1398,2606376
4,3,1,143,1590,3,1,1398,2606376
5,3,1,143,1590,1,1,1398,2606376
7,3,1,143,1590,4,1,1398,2606376
8,3,1,143,1590,2,1,1398,2606376
9,3,1,143,1590,6,1,1398,2606376
10,3,1,143,1590,2,1,1398,2606376
11,3,1,143,1590,8,1,1398,2606376
14,3,1,143,1590,9,1,1398,2606376
16,3,1,143,1590,3,1,1398,2606376
18,3,1,143,1590,9,1,1398,2606376
19,3,1,143,1590,7,2,1398,2606376
20,3,1,143,1590,8,1,1398,2606376
1,3,1,143,1591,5,1,1439,2606413
2,3,1,143,1591,9,1,1439,2606413
3,3,1,143,1591,2,1,1439,2606413
4,3,1,143,1591,5,1,1439,2606413
5,3,1,143,1591,3,1,1439,2606413
6,3,1,143,1591,5,1,1439,2606413
8,3,1,143,1591,1,1,1439,2606413
9,3,1,143,1591,4,1,1439,2606413
10,3,1,143,1591,4,1,1439,2606413
11,3,1,143,1591,4,1,1439,2606413
12,3,1,143,1591,2,1,1439,2606413
13,3,1,143,1591,5,1,1439,2606413
14,3,1,143,1591,4,1,1439,2606413
15,3,1,143,1591,1,1,1439,2606413
16,3,1,143,1591,4,1,1439,2606413
17,3,1,143,1591,1,1,1439,2606413
18,3,1,143,1591,3,1,1439,2606413
19,3,1,143,1591,7,1,1439,2606413
20,3,1,143,1591,4,1,1439,2606413
1,3,1,143,1592,5,1,1401,2606627
2,3,1,143,1592,8,1,1401,2606627
3,3,1,143,1592,1,1,1401,2606627
4,3,1,143,1592,3,1,1401,2606627
5,3,1,143,1592,5,1,1401,2606627
6,3,1,143,1592,2,1,1401,2606627
7,3,1,143,1592,4,1,1401,2606627
8,3,1,143,1592,3,1,1401,2606627
9,3,1,143,1592,3,1,1401,2606627
10,3,1,143,1592,2,1,1401,2606627
11,3,1,143,1592,13,2,1401,2606627
12,3,1,143,1592,2,1,1401,2606627
13,3,1,143,1592,1,1,1401,2606627
14,3,1,143,1592,5,1,1401,2606627
15,3,1,143,1592,4,1,1401,2606627
16,3,1,143,1592,4,1,1401,2606627
17,3,1,143,1592,2,1,1401,2606627
18,3,1,143,1592,4,1,1401,2606627
19,3,1,143,1592,6,1,1401,2606627
1,4,1,145,1593,1,1,4140,2660293
2,4,1,145,1593,6,1,4140,2660293
3,4,1,145,1593,3,1,4140,2660293
4,4,1,145,1593,3,1,4140,2660293
5,4,1,145,1593,4,1,4140,2660293
7,4,1,145,1593,4,1,4140,2660293
8,4,1,145,1593,3,1,4140,2660293
9,4,1,145,1593,3,1,4140,2660293
10,4,1,145,1593,3,1,4140,2660293
11,4,1,145,1593,2,1,4140,2660293
12,4,1,145,1593,6,1,4140,2660293
13,4,1,145,1593,5,1,4140,2660293
14,4,1,145,1593,3,1,4140,2660293
15,4,1,145,1593,4,1,4140,2660293
17,4,1,145,1593,3,1,4140,2660293
18,4,1,145,1593,1,1,4140,2660293
19,4,1,145,1593,3,1,4140,2660293
20,4,1,145,1593,5,1,4140,2660293
1,4,1,145,1594,6,1,3524,2660305
2,4,1,145,1594,6,1,3524,2660305
3,4,1,145,1594,4,1,3524,2660305
4,4,1,145,1594,1,1,3524,2660305
5,4,1,145,1594,1,1,3524,2660305
7,4,1,145,1594,1,1,3524,2660305
8,4,1,145,1594,2,1,3524,2660305
9,4,1,145,1594,2,1,3524,2660305
10,4,1,145,1594,2,1,3524,2660305
11,4,1,145,1594,2,1,3524,2660305
12,4,1,145,1594,5,1,3524,2660305
13,4,1,145,1594,2,1,3524,2660305
14,4,1,145,1594,2,1,3524,2660305
15,4,1,145,1594,2,1,3524,2660305
16,4,1,145,1594,5,1,3524,2660305
17,4,1,145,1594,2,1,3524,2660305
18,4,1,145,1594,1,1,3524,2660305
19,4,1,145,1594,1,1,3524,2660305
20,4,1,145,1594,1,1,3524,2660305
1,1,6,152,1595,1,1,2067,2700015
2,1,6,152,1595,2,1,2067,2700015
3,1,6,152,1595,4,1,2067,2700015
4,1,6,152,1595,1,1,2067,2700015
5,1,6,152,1595,3,1,2067,2700015
1,1,6,152,1596,1,1,1698,2700264
2,1,6,152,1596,5,1,1698,2700264
3,1,6,152,1596,6,1,1698,2700264
4,1,6,152,1596,2,1,1698,2700264
5,1,6,152,1596,2,1,1698,2700264
1,1,6,152,1597,4,1,2062,2700321
2,1,6,152,1597,1,1,2062,2700321
3,1,6,152,1597,3,1,2062,2700321
4,1,6,152,1597,5,1,2062,2700321
5,1,6,152,1597,4,1,2062,2700321
1,1,6,153,1598,4,2,1977,2700425
2,1,6,153,1598,4,1,1977,2700425
3,1,6,153,1598,3,1,1977,2700425
4,1,6,153,1598,3,1,1977,2700425
5,1,6,153,1598,3,1,1977,2700425
1,1,6,152,1599,3,1,2294,2700499
3,1,6,152,1599,4,1,2294,2700499
4,1,6,152,1599,4,1,2294,2700499
5,1,6,152,1599,3,1,2294,2700499
1,1,6,153,1600,4,1,1822,2700581
2,1,6,153,1600,1,1,1822,2700581
3,1,6,153,1600,2,1,1822,2700581
4,1,6,153,1600,9,2,1822,2700581
5,1,6,153,1600,6,1,1822,2700581
1,1,6,153,1601,4,1,1676,2700682
2,1,6,153,1601,3,1,1676,2700682
3,1,6,153,1601,3,1,1676,2700682
4,1,6,153,1601,2,1,1676,2700682
5,1,6,153,1601,2,1,1676,2700682
1,1,6,152,1602,4,1,1898,2700790
2,1,6,152,1602,3,1,1898,2700790
3,1,6,152,1602,3,1,1898,2700790
4,1,6,152,1602,3,1,1898,2700790
5,1,6,152,1602,4,1,1898,2700790
1,1,6,154,1603,4,1,2428,2700814
2,1,6,154,1603,3,1,2428,2700814
3,1,6,154,1603,3,1,2428,2700814
4,1,6,154,1603,2,1,2428,2700814
5,1,6,154,1603,4,1,2428,2700814
1,1,6,154,1604,5,1,2104,2700825
2,1,6,154,1604,2,1,2104,2700825
3,1,6,154,1604,3,1,2104,2700825
5,1,6,154,1604,1,1,2104,2700825
1,1,6,152,1605,6,1,2486,2700833
2,1,6,152,1605,1,1,2486,2700833
4,1,6,152,1605,5,1,2486,2700833
5,1,6,152,1605,3,1,2486,2700833
1,2,6,149,1606,2,1,1455,2700963
2,2,6,149,1606,1,1,1455,2700963
3,2,6,149,1606,3,1,1455,2700963
4,2,6,149,1606,6,1,1455,2700963
5,2,6,149,1606,4,1,1455,2700963
6,2,6,149,1606,2,1,1455,2700963
7,2,6,149,1606,1,1,1455,2700963
8,2,6,149,1606,2,1,1455,2700963
9,2,6,149,1606,5,1,1455,2700963
10,2,6,149,1606,5,1,1455,2700963
12,2,6,149,1606,4,1,1455,2700963
13,2,6,149,1606,1,1,1455,2700963
14,2,6,149,1606,2,1,1455,2700963
15,2,6,149,1606,1,1,1455,2700963
16,2,6,149,1606,3,1,1455,2700963
17,2,6,149,1606,4,1,1455,2700963
18,2,6,149,1606,4,1,1455,2700963
20,2,6,149,1606,6,1,1455,2700963
1,2,6,149,1607,4,1,1882,2701310
2,2,6,149,1607,3,1,1882,2701310
3,2,6,149,1607,4,1,1882,2701310
4,2,6,149,1607,3,1,1882,2701310
5,2,6,149,1607,4,1,1882,2701310
6,2,6,149,1607,5,1,1882,2701310
7,2,6,149,1607,4,1,1882,2701310
8,2,6,149,1607,3,1,1882,2701310
9,2,6,149,1607,2,1,1882,2701310
10,2,6,149,1607,1,1,1882,2701310
11,2,6,149,1607,4,1,1882,2701310
12,2,6,149,1607,5,1,1882,2701310
13,2,6,149,1607,6,1,1882,2701310
14,2,6,149,1607,4,1,1882,2701310
15,2,6,149,1607,3,1,1882,2701310
16,2,6,149,1607,6,1,1882,2701310
17,2,6,149,1607,3,1,1882,2701310
18,2,6,149,1607,7,1,1882,2701310
19,2,6,149,1607,2,1,1882,2701310
20,2,6,149,1607,4,1,1882,2701310
1,2,6,149,1608,3,1,1509,2701370
2,2,6,149,1608,3,1,1509,2701370
3,2,6,149,1608,1,1,1509,2701370
4,2,6,149,1608,4,1,1509,2701370
5,2,6,149,1608,1,1,1509,2701370
6,2,6,149,1608,2,1,1509,2701370
7,2,6,149,1608,6,1,1509,2701370
8,2,6,149,1608,3,1,1509,2701370
9,2,6,149,1608,1,1,1509,2701370
10,2,6,149,1608,6,1,1509,2701370
11,2,6,149,1608,2,1,1509,2701370
12,2,6,149,1608,4,1,1509,2701370
13,2,6,149,1608,2,1,1509,2701370
14,2,6,149,1608,2,1,1509,2701370
15,2,6,149,1608,6,1,1509,2701370
16,2,6,149,1608,2,1,1509,2701370
17,2,6,149,1608,6,1,1509,2701370
18,2,6,149,1608,5,1,1509,2701370
19,2,6,149,1608,4,1,1509,2701370
20,2,6,149,1608,1,1,1509,2701370
1,2,6,149,1609,4,1,1799,2701375
2,2,6,149,1609,2,1,1799,2701375
4,2,6,149,1609,1,1,1799,2701375
5,2,6,149,1609,3,1,1799,2701375
6,2,6,149,1609,4,1,1799,2701375
7,2,6,149,1609,3,1,1799,2701375
8,2,6,149,1609,4,1,1799,2701375
9,2,6,149,1609,3,1,1799,2701375
10,2,6,149,1609,2,2,1799,2701375
11,2,6,149,1609,2,1,1799,2701375
12,2,6,149,1609,6,1,1799,2701375
13,2,6,149,1609,7,1,1799,2701375
14,2,6,149,1609,4,1,1799,2701375
15,2,6,149,1609,3,1,1799,2701375
16,2,6,149,1609,1,1,1799,2701375
17,2,6,149,1609,3,1,1799,2701375
18,2,6,149,1609,2,1,1799,2701375
19,2,6,149,1609,2,1,1799,2701375
20,2,6,149,1609,1,1,1799,2701375
1,3,6,149,1610,3,1,1777,2701512
2,3,6,149,1610,4,1,1777,2701512
3,3,6,149,1610,1,1,1777,2701512
4,3,6,149,1610,1,1,1777,2701512
5,3,6,149,1610,3,1,1777,2701512
6,3,6,149,1610,6,1,1777,2701512
7,3,6,149,1610,6,1,1777,2701512
8,3,6,149,1610,4,1,1777,2701512
9,3,6,149,1610,1,1,1777,2701512
10,3,6,149,1610,3,1,1777,2701512
11,3,6,149,1610,3,1,1777,2701512
12,3,6,149,1610,6,1,1777,2701512
13,3,6,149,1610,1,1,1777,2701512
14,3,6,149,1610,4,1,1777,2701512
15,3,6,149,1610,4,1,1777,2701512
16,3,6,149,1610,6,1,1777,2701512
17,3,6,149,1610,1,1,1777,2701512
18,3,6,149,1610,5,1,1777,2701512
19,3,6,149,1610,4,1,1777,2701512
20,3,6,149,1610,5,1,1777,2701512
1,3,6,152,1611,5,1,2227,2701554
2,3,6,152,1611,4,1,2227,2701554
3,3,6,152,1611,6,1,2227,2701554
4,3,6,152,1611,3,1,2227,2701554
5,3,6,152,1611,4,1,2227,2701554
1,3,6,149,1612,5,1,2128,2701752
3,3,6,149,1612,2,1,2128,2701752
4,3,6,149,1612,3,1,2128,2701752
5,3,6,149,1612,5,1,2128,2701752
6,3,6,149,1612,2,1,2128,2701752
8,3,6,149,1612,6,1,2128,2701752
9,3,6,149,1612,4,1,2128,2701752
10,3,6,149,1612,5,1,2128,2701752
11,3,6,149,1612,4,1,2128,2701752
12,3,6,149,1612,6,1,2128,2701752
13,3,6,149,1612,6,2,2128,2701752
14,3,6,149,1612,7,1,2128,2701752
15,3,6,149,1612,5,1,2128,2701752
16,3,6,149,1612,9,1,2128,2701752
17,3,6,149,1612,6,1,2128,2701752
18,3,6,149,1612,8,1,2128,2701752
19,3,6,149,1612,6,1,2128,2701752
20,3,6,149,1612,3,1,2128,2701752
1,3,6,149,1613,1,1,1834,2701762
2,3,6,149,1613,4,1,1834,2701762
3,3,6,149,1613,3,1,1834,2701762
4,3,6,149,1613,2,1,1834,2701762
5,3,6,149,1613,3,1,1834,2701762
6,3,6,149,1613,1,1,1834,2701762
7,3,6,149,1613,2,1,1834,2701762
8,3,6,149,1613,3,1,1834,2701762
9,3,6,149,1613,2,1,1834,2701762
10,3,6,149,1613,2,1,1834,2701762
11,3,6,149,1613,6,1,1834,2701762
12,3,6,149,1613,2,1,1834,2701762
13,3,6,149,1613,2,1,1834,2701762
14,3,6,149,1613,4,1,1834,2701762
15,3,6,149,1613,4,1,1834,2701762
16,3,6,149,1613,8,1,1834,2701762
17,3,6,149,1613,2,1,1834,2701762
18,3,6,149,1613,2,1,1834,2701762
19,3,6,149,1613,4,1,1834,2701762
20,3,6,149,1613,4,1,1834,2701762
1,3,6,149,1614,5,1,2116,2701822
2,3,6,149,1614,2,1,2116,2701822
3,3,6,149,1614,3,1,2116,2701822
4,3,6,149,1614,1,1,2116,2701822
5,3,6,149,1614,4,1,2116,2701822
6,3,6,149,1614,1,1,2116,2701822
7,3,6,149,1614,5,1,2116,2701822
9,3,6,149,1614,1,1,2116,2701822
10,3,6,149,1614,1,1,2116,2701822
11,3,6,149,1614,3,1,2116,2701822
12,3,6,149,1614,3,1,2116,2701822
13,3,6,149,1614,2,1,2116,2701822
14,3,6,149,1614,3,1,2116,2701822
16,3,6,149,1614,2,1,2116,2701822
17,3,6,149,1614,3,1,2116,2701822
18,3,6,149,1614,4,1,2116,2701822
19,3,6,149,1614,2,1,2116,2701822
20,3,6,149,1614,4,1,2116,2701822
1,1,6,152,1615,3,1,2588,2702108
2,1,6,152,1615,2,1,2588,2702108
3,1,6,152,1615,2,1,2588,2702108
4,1,6,152,1615,5,1,2588,2702108
5,1,6,152,1615,4,1,2588,2702108
1,4,6,150,1616,6,1,1701,2760116
2,4,6,150,1616,3,1,1701,2760116
3,4,6,150,1616,6,1,1701,2760116
4,4,6,150,1616,7,1,1701,2760116
5,4,6,150,1616,3,1,1701,2760116
6,4,6,150,1616,2,1,1701,2760116
7,4,6,150,1616,3,1,1701,2760116
8,4,6,150,1616,4,1,1701,2760116
9,4,6,150,1616,3,1,1701,2760116
11,4,6,150,1616,2,1,1701,2760116
12,4,6,150,1616,3,1,1701,2760116
13,4,6,150,1616,4,1,1701,2760116
14,4,6,150,1616,4,1,1701,2760116
15,4,6,150,1616,6,1,1701,2760116
16,4,6,150,1616,4,1,1701,2760116
17,4,6,150,1616,1,1,1701,2760116
18,4,6,150,1616,4,1,1701,2760116
19,4,6,150,1616,3,1,1701,2760116
20,4,6,150,1616,2,1,1701,2760116
21,4,6,150,1616,2,1,1701,2760116
1,4,6,150,1617,6,1,1747,2760262
2,4,6,150,1617,6,1,1747,2760262
3,4,6,150,1617,4,1,1747,2760262
4,4,6,150,1617,5,1,1747,2760262
5,4,6,150,1617,3,1,1747,2760262
6,4,6,150,1617,3,1,1747,2760262
7,4,6,150,1617,4,1,1747,2760262
8,4,6,150,1617,4,1,1747,2760262
9,4,6,150,1617,5,1,1747,2760262
10,4,6,150,1617,2,1,1747,2760262
11,4,6,150,1617,7,1,1747,2760262
12,4,6,150,1617,7,1,1747,2760262
13,4,6,150,1617,2,1,1747,2760262
14,4,6,150,1617,6,1,1747,2760262
15,4,6,150,1617,5,1,1747,2760262
17,4,6,150,1617,1,1,1747,2760262
18,4,6,150,1617,8,1,1747,2760262
19,4,6,150,1617,7,1,1747,2760262
20,4,6,150,1617,6,1,1747,2760262
2,4,6,151,1618,3,1,1914,2760264
3,4,6,151,1618,4,1,1914,2760264
4,4,6,151,1618,2,1,1914,2760264
5,4,6,151,1618,1,1,1914,2760264
7,4,6,151,1618,4,1,1914,2760264
8,4,6,151,1618,5,1,1914,2760264
9,4,6,151,1618,5,1,1914,2760264
10,4,6,151,1618,2,1,1914,2760264
12,4,6,151,1618,4,1,1914,2760264
13,4,6,151,1618,5,1,1914,2760264
14,4,6,151,1618,1,1,1914,2760264
15,4,6,151,1618,4,1,1914,2760264
16,4,6,151,1618,2,1,1914,2760264
17,4,6,151,1618,2,1,1914,2760264
18,4,6,151,1618,7,2,1914,2760264
19,4,6,151,1618,3,1,1914,2760264
20,4,6,151,1618,4,1,1914,2760264
1,4,6,150,1619,4,1,2153,2760649
2,4,6,150,1619,2,1,2153,2760649
3,4,6,150,1619,3,1,2153,2760649
5,4,6,150,1619,10,1,2153,2760649
6,4,6,150,1619,3,1,2153,2760649
7,4,6,150,1619,3,1,2153,2760649
8,4,6,150,1619,2,1,2153,2760649
9,4,6,150,1619,6,1,2153,2760649
10,4,6,150,1619,4,1,2153,2760649
11,4,6,150,1619,8,1,2153,2760649
12,4,6,150,1619,2,1,2153,2760649
13,4,6,150,1619,6,1,2153,2760649
14,4,6,150,1619,1,1,2153,2760649
15,4,6,150,1619,2,1,2153,2760649
16,4,6,150,1619,2,1,2153,2760649
17,4,6,150,1619,5,1,2153,2760649
18,4,6,150,1619,2,1,2153,2760649
1,4,6,150,1620,2,1,1816,2760659
2,4,6,150,1620,4,1,1816,2760659
3,4,6,150,1620,4,1,1816,2760659
4,4,6,150,1620,5,1,1816,2760659
5,4,6,150,1620,3,1,1816,2760659
6,4,6,150,1620,2,1,1816,2760659
7,4,6,150,1620,5,1,1816,2760659
8,4,6,150,1620,4,1,1816,2760659
9,4,6,150,1620,4,1,1816,2760659
10,4,6,150,1620,7,2,1816,2760659
11,4,6,150,1620,6,1,1816,2760659
12,4,6,150,1620,3,1,1816,2760659
14,4,6,150,1620,4,1,1816,2760659
15,4,6,150,1620,1,1,1816,2760659
16,4,6,150,1620,5,1,1816,2760659
17,4,6,150,1620,5,1,1816,2760659
18,4,6,150,1620,4,1,1816,2760659
19,4,6,150,1620,4,1,1816,2760659
20,4,6,150,1620,4,1,1816,2760659
1,4,6,150,1621,7,1,1596,2760808
2,4,6,150,1621,2,1,1596,2760808
3,4,6,150,1621,5,1,1596,2760808
5,4,6,150,1621,9,1,1596,2760808
7,4,6,150,1621,2,1,1596,2760808
8,4,6,150,1621,5,1,1596,2760808
9,4,6,150,1621,3,1,1596,2760808
10,4,6,150,1621,2,1,1596,2760808
11,4,6,150,1621,6,1,1596,2760808
13,4,6,150,1621,4,1,1596,2760808
14,4,6,150,1621,3,1,1596,2760808
15,4,6,150,1621,6,1,1596,2760808
16,4,6,150,1621,4,1,1596,2760808
17,4,6,150,1621,8,1,1596,2760808
18,4,6,150,1621,2,1,1596,2760808
19,4,6,150,1621,5,1,1596,2760808
20,4,6,150,1621,2,1,1596,2760808
1,4,6,151,1622,4,1,2004,2760882
2,4,6,151,1622,5,1,2004,2760882
3,4,6,151,1622,4,1,2004,2760882
4,4,6,151,1622,6,1,2004,2760882
5,4,6,151,1622,3,1,2004,2760882
6,4,6,151,1622,2,1,2004,2760882
7,4,6,151,1622,2,1,2004,2760882
8,4,6,151,1622,5,1,2004,2760882
9,4,6,151,1622,2,1,2004,2760882
10,4,6,151,1622,5,1,2004,2760882
11,4,6,151,1622,5,1,2004,2760882
12,4,6,151,1622,2,1,2004,2760882
13,4,6,151,1622,4,1,2004,2760882
14,4,6,151,1622,3,1,2004,2760882
15,4,6,151,1622,2,1,2004,2760882
16,4,6,151,1622,2,1,2004,2760882
17,4,6,151,1622,4,1,2004,2760882
18,4,6,151,1622,5,1,2004,2760882
19,4,6,151,1622,2,1,2004,2760882
2,4,6,151,1623,5,1,1912,2760908
3,4,6,151,1623,2,1,1912,2760908
4,4,6,151,1623,2,1,1912,2760908
6,4,6,151,1623,5,1,1912,2760908
7,4,6,151,1623,3,1,1912,2760908
8,4,6,151,1623,1,1,1912,2760908
9,4,6,151,1623,4,1,1912,2760908
10,4,6,151,1623,1,1,1912,2760908
11,4,6,151,1623,4,1,1912,2760908
12,4,6,151,1623,6,1,1912,2760908
13,4,6,151,1623,4,1,1912,2760908
14,4,6,151,1623,2,1,1912,2760908
15,4,6,151,1623,5,1,1912,2760908
16,4,6,151,1623,2,1,1912,2760908
17,4,6,151,1623,5,1,1912,2760908
18,4,6,151,1623,5,1,1912,2760908
19,4,6,151,1623,2,1,1912,2760908
20,4,6,151,1623,5,1,1912,2760908
2,1,2,158,1624,4,1,2231,2800066
3,1,2,158,1624,4,1,2231,2800066
4,1,2,158,1624,7,1,2231,2800066
