UPM,VIV_SEL,P1_1,P1_2,P1_3,TLOC,EST_DIS,UPM_DIS,FACTOR
2900017,03,02,1,,2,006,00745,09790
2900017,04,04,1,,2,006,00745,09790
2900017,05,01,1,,2,006,00745,09790
2900110,01,03,1,,2,006,00746,07900
2900110,02,03,1,,2,006,00746,07900
2900110,03,07,1,,2,006,00746,07900
2900110,04,05,1,,2,006,00746,07900
2900110,05,06,1,,2,006,00746,07900
2900134,01,07,1,,2,006,00747,07918
2900134,02,04,1,,2,006,00747,07918
2900134,03,04,1,,2,006,00747,07918
2900134,05,06,1,,2,006,00747,07918
2900147,01,04,1,,2,005,00748,04794
2900147,02,02,1,,2,005,00748,04794
2900147,03,07,1,,2,005,00748,04794
2900147,04,03,1,,2,005,00748,04794
2900147,05,06,1,,2,005,00748,04794
2900147,06,10,1,,2,005,00748,04794
2900147,07,05,1,,2,005,00748,04794
2900147,09,03,1,,2,005,00748,04794
2900147,10,05,1,,2,005,00748,04794
2900147,11,02,1,,2,005,00748,04794
2900147,13,04,1,,2,005,00748,04794
2900147,15,04,1,,2,005,00748,04794
2900147,16,08,1,,2,005,00748,04794
2900147,17,06,1,,2,005,00748,04794
2900147,18,10,1,,2,005,00748,04794
2900147,19,03,1,,2,005,00748,04794
2900147,20,04,1,,2,005,00748,04794
2900155,01,07,2,02,2,005,00749,05188
2900155,03,01,1,,2,005,00749,05188
2900155,04,06,1,,2,005,00749,05188
2900155,05,05,1,,2,005,00749,05188
2900155,07,03,1,,2,005,00749,05188
2900155,09,03,1,,2,005,00749,05188
2900155,10,04,1,,2,005,00749,05188
2900155,11,04,1,,2,005,00749,05188
2900155,12,04,1,,2,005,00749,05188
2900155,13,01,1,,2,005,00749,05188
2900155,14,02,1,,2,005,00749,05188
2900155,16,04,1,,2,005,00749,05188
2900155,17,01,1,,2,005,00749,05188
2900155,18,03,1,,2,005,00749,05188
2900155,20,02,1,,2,005,00749,05188
2900162,02,02,1,,2,005,00750,05086
2900162,03,03,1,,2,005,00750,05086
2900162,04,05,1,,2,005,00750,05086
2900162,05,04,1,,2,005,00750,05086
2900162,06,01,1,,2,005,00750,05086
2900162,07,11,2,02,2,005,00750,05086
2900162,08,02,1,,2,005,00750,05086
2900162,09,06,2,02,2,005,00750,05086
2900162,10,04,1,,2,005,00750,05086
2900162,12,04,1,,2,005,00750,05086
2900162,13,07,1,,2,005,00750,05086
2900162,14,02,1,,2,005,00750,05086
2900162,15,05,1,,2,005,00750,05086
2900162,16,04,1,,2,005,00750,05086
2900162,17,03,1,,2,005,00750,05086
2900162,18,03,1,,2,005,00750,05086
2900162,19,03,1,,2,005,00750,05086
2900221,01,04,1,,2,006,00751,08577
2900221,02,08,1,,2,006,00751,08577
2900221,03,05,1,,2,006,00751,08577
2900221,04,04,1,,2,006,00751,08577
2900221,05,05,1,,2,006,00751,08577
2900340,02,08,1,,2,005,00752,04549
2900340,04,02,1,,2,005,00752,04549
2900340,06,08,1,,2,005,00752,04549
2900340,07,07,1,,2,005,00752,04549
2900340,08,07,1,,2,005,00752,04549
2900340,10,11,1,,2,005,00752,04549
2900340,12,06,1,,2,005,00752,04549
2900340,13,05,1,,2,005,00752,04549
2900340,14,07,1,,2,005,00752,04549
2900340,15,02,1,,2,005,00752,04549
2900340,16,04,1,,2,005,00752,04549
2900340,17,08,1,,2,005,00752,04549
2900340,18,04,1,,2,005,00752,04549
2900340,19,10,1,,2,005,00752,04549
2900340,20,05,1,,2,005,00752,04549
2900341,01,04,1,,2,005,00753,04340
2900341,04,05,1,,2,005,00753,04340
2900341,05,03,1,,2,005,00753,04340
2900341,06,03,1,,2,005,00753,04340
2900341,08,05,1,,2,005,00753,04340
2900341,10,03,1,,2,005,00753,04340
2900341,11,02,1,,2,005,00753,04340
2900341,12,04,1,,2,005,00753,04340
2900341,13,03,1,,2,005,00753,04340
2900341,14,11,2,03,2,005,00753,04340
2900341,15,04,1,,2,005,00753,04340
2900341,16,03,1,,2,005,00753,04340
2900341,17,03,1,,2,005,00753,04340
2900341,18,03,1,,2,005,00753,04340
2900341,19,04,1,,2,005,00753,04340
2900349,01,01,1,,2,005,00754,04977
2900349,02,01,1,,2,005,00754,04977
2900349,04,05,1,,2,005,00754,04977
2900349,05,05,1,,2,005,00754,04977
2900349,06,03,1,,2,005,00754,04977
2900349,07,07,2,02,2,005,00754,04977
2900349,08,03,1,,2,005,00754,04977
2900349,09,03,1,,2,005,00754,04977
2900349,11,03,1,,2,005,00754,04977
2900349,13,06,1,,2,005,00754,04977
2900349,14,04,1,,2,005,00754,04977
2900349,15,03,1,,2,005,00754,04977
2900349,16,03,1,,2,005,00754,04977
2900349,18,02,1,,2,005,00754,04977
2900349,20,02,1,,2,005,00754,04977
2901105,01,02,1,,3,009,00755,04360
2901105,02,02,1,,3,009,00755,04360
2901105,03,06,1,,3,009,00755,04360
2901105,04,05,1,,3,009,00755,04360
2901105,05,04,1,,3,009,00755,04360
2901105,06,02,1,,3,009,00755,04360
2901105,07,03,1,,3,009,00755,04360
2901105,08,05,1,,3,009,00755,04360
2901105,09,06,1,,3,009,00755,04360
2901105,10,01,1,,3,009,00755,04360
2901105,11,03,1,,3,009,00755,04360
2901105,12,05,1,,3,009,00755,04360
2901105,13,05,1,,3,009,00755,04360
2901105,14,03,1,,3,009,00755,04360
2901105,15,05,1,,3,009,00755,04360
2901105,16,04,1,,3,009,00755,04360
2901105,18,04,1,,3,009,00755,04360
2901105,19,06,1,,3,009,00755,04360
2901105,20,08,1,,3,009,00755,04360
2901243,01,02,1,,3,009,00756,04169
2901243,02,06,1,,3,009,00756,04169
2901243,03,02,1,,3,009,00756,04169
2901243,04,04,1,,3,009,00756,04169
2901243,06,04,1,,3,009,00756,04169
2901243,07,07,1,,3,009,00756,04169
2901243,09,03,1,,3,009,00756,04169
2901243,10,05,1,,3,009,00756,04169
2901243,12,03,1,,3,009,00756,04169
2901243,13,04,1,,3,009,00756,04169
2901243,14,02,1,,3,009,00756,04169
2901243,15,04,1,,3,009,00756,04169
2901243,16,04,1,,3,009,00756,04169
2901243,17,03,1,,3,009,00756,04169
2901243,18,04,1,,3,009,00756,04169
2901243,19,03,1,,3,009,00756,04169
2960185,01,05,1,,4,012,00757,04585
2960185,02,05,1,,4,012,00757,04585
2960185,03,02,1,,4,012,00757,04585
2960185,04,01,1,,4,012,00757,04585
2960185,05,04,1,,4,012,00757,04585
2960185,06,04,1,,4,012,00757,04585
2960185,07,05,1,,4,012,00757,04585
2960185,08,03,1,,4,012,00757,04585
2960185,09,05,1,,4,012,00757,04585
2960185,10,04,1,,4,012,00757,04585
2960185,11,05,1,,4,012,00757,04585
2960185,12,06,1,,4,012,00757,04585
2960185,14,04,1,,4,012,00757,04585
2960185,15,04,1,,4,012,00757,04585
2960185,16,04,1,,4,012,00757,04585
2960185,17,05,1,,4,012,00757,04585
2960185,18,02,1,,4,012,00757,04585
2960185,19,05,1,,4,012,00757,04585
2960185,20,02,1,,4,012,00757,04585
3000267,01,02,1,,1,002,00758,06736
3000267,02,04,1,,1,002,00758,06736
3000267,03,09,1,,1,002,00758,06736
3000267,05,08,1,,1,002,00758,06736
3000312,01,04,1,,1,003,00759,05812
3000312,02,02,1,,1,003,00759,05812
3000312,03,02,1,,1,003,00759,05812
3000312,04,05,1,,1,003,00759,05812
3000312,05,04,1,,1,003,00759,05812
3001651,01,04,1,,1,003,00760,05516
3001651,02,06,1,,1,003,00760,05516
3001651,03,03,1,,1,003,00760,05516
3001651,04,03,1,,1,003,00760,05516
3001651,05,03,1,,1,003,00760,05516
3002578,01,04,1,,1,002,00761,05740
3002578,02,03,1,,1,002,00761,05740
3002578,03,06,1,,1,002,00761,05740
3002578,04,03,1,,1,002,00761,05740
3003825,02,15,1,,1,003,00762,05395
3003825,03,03,1,,1,003,00762,05395
3003825,04,01,1,,1,003,00762,05395
3003946,02,01,1,,1,002,00763,04793
3003946,03,05,1,,1,002,00763,04793
3003946,04,05,1,,1,002,00763,04793
3004013,01,01,1,,1,002,00764,06068
3004013,02,01,1,,1,002,00764,06068
3004013,04,05,1,,1,002,00764,06068
3004013,05,04,1,,1,002,00764,06068
3004066,04,03,1,,1,003,00765,04284
3004066,05,08,2,04,1,003,00765,04284
3004083,02,04,1,,1,002,00766,05693
3004083,03,02,1,,1,002,00766,05693
3004083,04,04,1,,1,002,00766,05693
3004197,02,04,1,,1,004,00767,08469
3004197,03,05,1,,1,004,00767,08469
3004197,04,02,1,,1,004,00767,08469
3004197,05,04,1,,1,004,00767,08469
3004400,01,01,1,,1,004,00768,06223
3004400,04,04,1,,1,004,00768,06223
3004400,05,05,1,,1,004,00768,06223
3004632,01,03,1,,1,002,00769,05462
3004632,02,01,1,,1,002,00769,05462
3004632,03,03,1,,1,002,00769,05462
3004632,04,03,1,,1,002,00769,05462
3004632,05,02,1,,1,002,00769,05462
3007066,01,01,1,,2,005,00770,04680
3007066,02,04,1,,2,005,00770,04680
3007066,04,02,1,,2,005,00770,04680
3007066,05,03,1,,2,005,00770,04680
3007066,06,03,1,,2,005,00770,04680
3007066,08,02,1,,2,005,00770,04680
3007066,09,04,1,,2,005,00770,04680
3007066,11,07,1,,2,005,00770,04680
3007066,12,02,1,,2,005,00770,04680
3007066,13,02,1,,2,005,00770,04680
3007066,15,03,1,,2,005,00770,04680
3007066,16,01,1,,2,005,00770,04680
3007066,17,05,1,,2,005,00770,04680
3007066,18,02,1,,2,005,00770,04680
3007066,20,02,1,,2,005,00770,04680
3008156,01,08,1,,3,009,00771,04601
3008156,03,02,1,,3,009,00771,04601
3008156,04,06,2,02,3,009,00771,04601
3008156,05,04,1,,3,009,00771,04601
3008156,07,04,1,,3,009,00771,04601
3008156,09,07,1,,3,009,00771,04601
3008156,10,06,1,,3,009,00771,04601
3008156,11,05,1,,3,009,00771,04601
3008156,12,04,1,,3,009,00771,04601
3008156,13,03,1,,3,009,00771,04601
3008156,14,10,2,02,3,009,00771,04601
3008156,16,06,1,,3,009,00771,04601
3008156,17,01,1,,3,009,00771,04601
3008739,01,06,1,,3,009,00772,04742
3008739,02,02,1,,3,009,00772,04742
3008739,03,04,1,,3,009,00772,04742
3008739,04,01,1,,3,009,00772,04742
3008739,05,06,1,,3,009,00772,04742
3008739,06,01,1,,3,009,00772,04742
3008739,07,02,1,,3,009,00772,04742
3008739,08,02,1,,3,009,00772,04742
3008739,09,03,1,,3,009,00772,04742
3008739,10,06,1,,3,009,00772,04742
3008739,11,03,1,,3,009,00772,04742
3008739,12,03,1,,3,009,00772,04742
3008739,13,03,1,,3,009,00772,04742
3008739,14,05,1,,3,009,00772,04742
3008739,15,03,1,,3,009,00772,04742
3008739,16,05,1,,3,009,00772,04742
3008739,17,06,1,,3,009,00772,04742
3008739,18,03,1,,3,009,00772,04742
3008739,19,02,1,,3,009,00772,04742
3008739,20,02,1,,3,009,00772,04742
3008799,02,02,1,,3,008,00773,04317
3008799,03,02,1,,3,008,00773,04317
3008799,04,06,1,,3,008,00773,04317
3008799,06,07,1,,3,008,00773,04317
3008799,07,06,1,,3,008,00773,04317
3008799,08,05,1,,3,008,00773,04317
3008799,09,05,1,,3,008,00773,04317
3008799,10,02,1,,3,008,00773,04317
3008799,11,05,1,,3,008,00773,04317
3008799,12,06,1,,3,008,00773,04317
3008799,13,03,1,,3,008,00773,04317
3008799,14,05,1,,3,008,00773,04317
3008799,15,04,1,,3,008,00773,04317
3008799,16,09,1,,3,008,00773,04317
3008799,17,05,1,,3,008,00773,04317
3008799,19,02,1,,3,008,00773,04317
3008799,20,07,1,,3,008,00773,04317
3060838,01,04,1,,4,011,00774,04972
3060838,02,01,1,,4,011,00774,04972
3060838,03,04,1,,4,011,00774,04972
3060838,04,06,1,,4,011,00774,04972
3060838,05,07,1,,4,011,00774,04972
3060838,06,06,1,,4,011,00774,04972
3060838,07,02,1,,4,011,00774,04972
3060838,08,04,1,,4,011,00774,04972
3060838,09,05,1,,4,011,00774,04972
3060838,10,04,1,,4,011,00774,04972
3060838,11,02,1,,4,011,00774,04972
3060838,12,03,1,,4,011,00774,04972
3060838,13,05,1,,4,011,00774,04972
3060838,14,04,1,,4,011,00774,04972
3060838,15,02,1,,4,011,00774,04972
3060838,16,05,1,,4,011,00774,04972
3060838,17,02,1,,4,011,00774,04972
3060838,18,02,1,,4,011,00774,04972
3060838,19,04,1,,4,011,00774,04972
3060838,20,03,1,,4,011,00774,04972
3060953,01,09,2,02,4,011,00775,04750
3060953,02,07,2,02,4,011,00775,04750
3060953,03,03,1,,4,011,00775,04750
3060953,04,08,1,,4,011,00775,04750
3060953,05,05,1,,4,011,00775,04750
3060953,06,02,1,,4,011,00775,04750
3060953,08,05,1,,4,011,00775,04750
3060953,09,05,1,,4,011,00775,04750
3060953,10,03,1,,4,011,00775,04750
3060953,11,10,1,,4,011,00775,04750
3060953,13,05,1,,4,011,00775,04750
3060953,14,01,1,,4,011,00775,04750
3060953,15,06,1,,4,011,00775,04750
3060953,16,03,1,,4,011,00775,04750
3060953,17,04,1,,4,011,00775,04750
3060953,18,05,1,,4,011,00775,04750
3060953,19,08,1,,4,011,00775,04750
3060953,20,07,1,,4,011,00775,04750
3061564,02,04,1,,4,012,00776,04338
3061564,03,02,1,,4,012,00776,04338
3061564,06,03,1,,4,012,00776,04338
3061564,07,03,1,,4,012,00776,04338
3061564,08,04,1,,4,012,00776,04338
3061564,09,01,1,,4,012,00776,04338
3061564,10,02,1,,4,012,00776,04338
3061564,11,02,1,,4,012,00776,04338
3061564,12,04,1,,4,012,00776,04338
3061564,13,02,1,,4,012,00776,04338
3061564,14,04,1,,4,012,00776,04338
3061564,15,02,1,,4,012,00776,04338
3061564,16,06,1,,4,012,00776,04338
3061564,17,04,1,,4,012,00776,04338
3061564,18,04,1,,4,012,00776,04338
3061564,20,07,1,,4,012,00776,04338
3061874,01,07,1,,4,011,00777,05792
3061874,02,05,1,,4,011,00777,05792
3061874,03,02,1,,4,011,00777,05792
3061874,04,03,1,,4,011,00777,05792
3061874,05,12,1,,4,011,00777,05792
3061874,06,02,1,,4,011,00777,05792
3061874,07,04,1,,4,011,00777,05792
3061874,08,02,1,,4,011,00777,05792
3061874,11,04,1,,4,011,00777,05792
3061874,12,04,1,,4,011,00777,05792
3061874,13,05,1,,4,011,00777,05792
3061874,15,05,1,,4,011,00777,05792
3061874,18,05,1,,4,011,00777,05792
3063306,01,03,1,,4,011,00778,05852
3063306,02,03,1,,4,011,00778,05852
3063306,03,05,1,,4,011,00778,05852
3063306,04,04,1,,4,011,00778,05852
3063306,05,06,1,,4,011,00778,05852
3063306,06,04,1,,4,011,00778,05852
3063306,07,05,1,,4,011,00778,05852
3063306,08,03,1,,4,011,00778,05852
3063306,10,03,1,,4,011,00778,05852
3063306,11,02,1,,4,011,00778,05852
3063306,12,03,1,,4,011,00778,05852
3063306,13,04,1,,4,011,00778,05852
3063306,14,04,1,,4,011,00778,05852
3063306,15,02,1,,4,011,00778,05852
3063306,16,03,1,,4,011,00778,05852
3063306,17,03,1,,4,011,00778,05852
3063306,18,05,1,,4,011,00778,05852
3063306,19,05,1,,4,011,00778,05852
3063306,20,01,1,,4,011,00778,05852
3100102,01,08,2,02,1,002,00779,05978
3100102,03,04,1,,1,002,00779,05978
3100102,04,04,1,,1,002,00779,05978
3100102,05,08,1,,1,002,00779,05978
3100278,01,04,1,,1,002,00780,05470
3100278,02,02,1,,1,002,00780,05470
3100278,03,06,1,,1,002,00780,05470
3100278,04,07,1,,1,002,00780,05470
3100283,01,03,1,,1,003,00781,05090
3100283,02,02,1,,1,003,00781,05090
3100283,03,05,2,02,1,003,00781,05090
3100283,04,05,1,,1,003,00781,05090
3100283,05,02,1,,1,003,00781,05090
3100454,01,03,1,,1,003,00782,05200
3100454,02,02,1,,1,003,00782,05200
3100454,03,04,1,,1,003,00782,05200
3100454,04,03,1,,1,003,00782,05200
3100520,01,03,1,,1,003,00783,05649
3100520,02,02,1,,1,003,00783,05649
3100520,03,02,1,,1,003,00783,05649
3100520,04,01,1,,1,003,00783,05649
3100520,05,07,1,,1,003,00783,05649
3100638,01,04,1,,1,004,00784,06686
3100638,03,04,1,,1,004,00784,06686
3100638,04,04,1,,1,004,00784,06686
3100672,01,02,1,,1,003,00785,05582
3100672,02,07,1,,1,003,00785,05582
3100672,03,03,1,,1,003,00785,05582
3100672,04,04,1,,1,003,00785,05582
3100672,05,04,1,,1,003,00785,05582
3100684,01,03,2,03,1,004,00786,06071
3100811,01,03,1,,1,003,00787,05503
3100811,02,11,2,03,1,003,00787,05503
3100811,03,04,1,,1,003,00787,05503
3100811,04,05,1,,1,003,00787,05503
3100811,05,02,1,,1,003,00787,05503
3100897,01,06,1,,1,002,00788,05955
3100897,03,02,1,,1,002,00788,05955
3100897,04,07,2,02,1,002,00788,05955
3100897,05,05,1,,1,002,00788,05955
3100926,01,04,1,,1,003,00789,05547
3100926,02,02,1,,1,003,00789,05547
3100926,03,05,1,,1,003,00789,05547
3100926,04,01,1,,1,003,00789,05547
3100926,05,09,1,,1,003,00789,05547
3100994,01,01,1,,1,002,00790,05621
3100994,02,03,1,,1,002,00790,05621
3100994,03,02,1,,1,002,00790,05621
3100994,04,04,1,,1,002,00790,05621
3100994,05,02,1,,1,002,00790,05621
3101015,01,07,2,02,1,002,00791,04709
3101015,02,04,1,,1,002,00791,04709
3101015,03,04,1,,1,002,00791,04709
3101015,04,04,1,,1,002,00791,04709
3101015,05,04,1,,1,002,00791,04709
3101330,01,03,1,,1,003,00792,05853
3101330,02,06,1,,1,003,00792,05853
3101330,03,03,1,,1,003,00792,05853
3101330,04,01,1,,1,003,00792,05853
3101330,05,01,1,,1,003,00792,05853
3101394,01,04,1,,1,003,00793,05618
3101394,02,03,1,,1,003,00793,05618
3101394,03,06,2,02,1,003,00793,05618
3101394,04,03,1,,1,003,00793,05618
3101394,05,03,1,,1,003,00793,05618
3101681,01,05,1,,1,004,00794,05658
3101681,02,04,1,,1,004,00794,05658
3101681,04,04,1,,1,004,00794,05658
3101681,05,05,1,,1,004,00794,05658
3101703,01,04,1,,1,004,00795,07195
3101703,02,05,1,,1,004,00795,07195
3101703,03,04,1,,1,004,00795,07195
3101703,04,05,1,,1,004,00795,07195
3101703,05,03,1,,1,004,00795,07195
3101800,01,01,1,,1,004,00796,06962
3101800,02,06,1,,1,004,00796,06962
3101800,03,04,1,,1,004,00796,06962
3101800,04,03,1,,1,004,00796,06962
3101823,01,07,1,,1,002,00797,05335
3101823,02,05,1,,1,002,00797,05335
3101823,03,03,1,,1,002,00797,05335
3102368,01,02,1,,1,002,00798,05720
3102368,02,03,1,,1,002,00798,05720
3102368,03,05,2,02,1,002,00798,05720
3102368,04,10,1,,1,002,00798,05720
3102368,05,03,1,,1,002,00798,05720
3102712,01,06,2,02,2,005,00799,04054
3102712,02,06,1,,2,005,00799,04054
3102712,03,04,1,,2,005,00799,04054
3102712,04,01,1,,2,005,00799,04054
3102712,05,05,1,,2,005,00799,04054
3102712,06,04,1,,2,005,00799,04054
3102712,07,05,1,,2,005,00799,04054
3102712,10,03,1,,2,005,00799,04054
3102712,11,02,1,,2,005,00799,04054
3102712,13,03,1,,2,005,00799,04054
3102712,14,04,1,,2,005,00799,04054
3102712,15,05,1,,2,005,00799,04054
3102712,16,04,1,,2,005,00799,04054
3102712,17,04,1,,2,005,00799,04054
3102712,18,05,1,,2,005,00799,04054
3102712,20,03,1,,2,005,00799,04054
3102799,01,07,1,,2,005,00800,05229
3102799,02,05,1,,2,005,00800,05229
3102799,04,04,1,,2,005,00800,05229
3102799,05,03,1,,2,005,00800,05229
3102799,06,07,1,,2,005,00800,05229
3102799,08,06,1,,2,005,00800,05229
3102799,12,02,1,,2,005,00800,05229
3102799,13,01,1,,2,005,00800,05229
3102799,14,10,1,,2,005,00800,05229
3102799,15,05,1,,2,005,00800,05229
3102799,16,02,1,,2,005,00800,05229
3102799,17,04,1,,2,005,00800,05229
3102799,18,07,1,,2,005,00800,05229
3102799,20,03,1,,2,005,00800,05229
3103025,01,02,2,02,2,005,00801,04903
3103025,02,05,1,,2,005,00801,04903
3103025,03,01,1,,2,005,00801,04903
3103025,04,05,1,,2,005,00801,04903
3103025,05,03,1,,2,005,00801,04903
3103025,06,04,1,,2,005,00801,04903
3103025,07,06,1,,2,005,00801,04903
3103025,09,04,1,,2,005,00801,04903
3103025,10,05,1,,2,005,00801,04903
3103025,11,04,1,,2,005,00801,04903
3103025,12,03,1,,2,005,00801,04903
3103025,13,07,1,,2,005,00801,04903
3103025,14,02,1,,2,005,00801,04903
3103025,15,01,1,,2,005,00801,04903
3103025,16,06,1,,2,005,00801,04903
3103025,18,02,1,,2,005,00801,04903
3103025,19,03,1,,2,005,00801,04903
3103025,20,03,1,,2,005,00801,04903
3103589,01,04,1,,3,008,00802,04921
3103589,02,02,1,,3,008,00802,04921
3103589,03,03,1,,3,008,00802,04921
3103589,04,03,1,,3,008,00802,04921
3103589,05,03,1,,3,008,00802,04921
3103589,06,05,2,02,3,008,00802,04921
3103589,07,04,1,,3,008,00802,04921
3103589,08,05,1,,3,008,00802,04921
3103589,09,05,1,,3,008,00802,04921
3103589,10,05,1,,3,008,00802,04921
3103589,11,07,1,,3,008,00802,04921
3103589,13,06,1,,3,008,00802,04921
3103589,14,02,1,,3,008,00802,04921
3103589,16,03,1,,3,008,00802,04921
3103589,17,05,1,,3,008,00802,04921
3103589,20,03,1,,3,008,00802,04921
3104138,01,02,1,,3,009,00803,03983
3104138,02,02,1,,3,009,00803,03983
3104138,03,05,1,,3,009,00803,03983
3104138,04,02,1,,3,009,00803,03983
3104138,05,02,1,,3,009,00803,03983
3104138,06,06,1,,3,009,00803,03983
3104138,07,04,1,,3,009,00803,03983
3104138,08,06,1,,3,009,00803,03983
3104138,09,04,1,,3,009,00803,03983
3104138,10,06,1,,3,009,00803,03983
3104138,11,01,1,,3,009,00803,03983
3104138,12,06,2,02,3,009,00803,03983
3104138,13,06,1,,3,009,00803,03983
3104138,14,03,1,,3,009,00803,03983
3104138,15,05,1,,3,009,00803,03983
3104138,16,02,1,,3,009,00803,03983
3104138,17,02,1,,3,009,00803,03983
3104138,18,04,1,,3,009,00803,03983
3104138,19,05,1,,3,009,00803,03983
3104138,20,03,1,,3,009,00803,03983
3160122,01,02,1,,4,011,00804,04831
3160122,02,05,1,,4,011,00804,04831
3160122,03,04,1,,4,011,00804,04831
3160122,04,05,1,,4,011,00804,04831
3160122,05,06,1,,4,011,00804,04831
3160122,06,05,1,,4,011,00804,04831
3160122,07,05,1,,4,011,00804,04831
3160122,08,01,1,,4,011,00804,04831
3160122,09,03,1,,4,011,00804,04831
3160122,10,04,1,,4,011,00804,04831
3160122,11,06,1,,4,011,00804,04831
3160122,12,07,1,,4,011,00804,04831
3160122,13,02,1,,4,011,00804,04831
3160122,15,04,1,,4,011,00804,04831
3160122,16,03,1,,4,011,00804,04831
3160122,17,04,1,,4,011,00804,04831
3160122,18,05,1,,4,011,00804,04831
3160122,19,02,1,,4,011,00804,04831
3160122,20,04,1,,4,011,00804,04831
3200394,01,05,1,,1,003,00805,05645
3200394,02,04,1,,1,003,00805,05645
3200394,03,04,1,,1,003,00805,05645
3200394,04,03,1,,1,003,00805,05645
3200417,01,03,1,,1,003,00806,05460
3200417,02,02,1,,1,003,00806,05460
3200417,03,01,1,,1,003,00806,05460
3200417,04,03,1,,1,003,00806,05460
3200417,05,04,1,,1,003,00806,05460
3200492,01,03,1,,1,002,00807,05042
3200492,02,04,1,,1,002,00807,05042
3200492,03,05,1,,1,002,00807,05042
3200492,04,05,1,,1,002,00807,05042
3200492,05,02,1,,1,002,00807,05042
3200508,01,03,1,,1,004,00808,06173
3200508,02,05,1,,1,004,00808,06173
3200508,03,07,1,,1,004,00808,06173
3200508,04,04,1,,1,004,00808,06173
3200508,05,03,1,,1,004,00808,06173
3200514,01,03,1,,1,004,00809,04796
3200514,02,03,1,,1,004,00809,04796
3200514,03,05,1,,1,004,00809,04796
3200514,04,07,1,,1,004,00809,04796
3200524,02,04,1,,1,002,00810,05249
3200524,03,04,1,,1,002,00810,05249
3200524,04,03,1,,1,002,00810,05249
3200524,05,07,1,,1,002,00810,05249
3200592,01,04,1,,1,003,00811,05233
3200592,02,05,1,,1,003,00811,05233
3200592,03,04,1,,1,003,00811,05233
3200592,04,02,1,,1,003,00811,05233
3200813,02,02,1,,1,003,00812,04794
3200813,03,04,1,,1,003,00812,04794
3200813,04,04,1,,1,003,00812,04794
3200813,05,02,1,,1,003,00812,04794
3200848,01,04,1,,1,003,00813,07374
3200848,02,04,1,,1,003,00813,07374
3200848,04,05,1,,1,003,00813,07374
3200848,05,08,1,,1,003,00813,07374
3200864,01,05,1,,1,003,00814,04765
3200864,03,01,1,,1,003,00814,04765
3200864,04,04,1,,1,003,00814,04765
3200864,05,05,1,,1,003,00814,04765
3200909,01,02,1,,1,003,00815,05741
3200909,02,05,1,,1,003,00815,05741
3200909,03,04,1,,1,003,00815,05741
3200909,04,05,1,,1,003,00815,05741
3200909,05,02,1,,1,003,00815,05741
3200965,01,04,1,,1,003,00816,05347
3200965,02,02,1,,1,003,00816,05347
3200965,03,04,1,,1,003,00816,05347
3200965,04,04,1,,1,003,00816,05347
3200965,05,04,1,,1,003,00816,05347
3200987,01,02,1,,1,002,00817,06261
3200987,03,02,1,,1,002,00817,06261
3200987,04,07,1,,1,002,00817,06261
3200987,05,04,1,,1,002,00817,06261
3201030,02,05,1,,1,003,00818,06754
3201030,04,03,1,,1,003,00818,06754
3201097,01,04,1,,1,004,00819,05845
3201097,02,04,1,,1,004,00819,05845
3201097,04,01,1,,1,004,00819,05845
3201097,05,04,1,,1,004,00819,05845
3201146,02,02,1,,1,002,00820,07578
3201146,03,03,1,,1,002,00820,07578
3201146,04,05,1,,1,002,00820,07578
3201146,05,05,2,02,1,002,00820,07578
3201296,01,03,1,,2,006,00821,08158
3201296,02,01,1,,2,006,00821,08158
3201296,04,04,1,,2,006,00821,08158
3201296,05,02,1,,2,006,00821,08158
