UPM,VIV_SEL,HOGAR,N_REN,SEXO,EDAD,TLOC,EST_DIS,UPM_DIS,FACTOR
2701750,05,01,01,1,54,3,009,00705,03327
2701750,05,01,02,1,22,3,009,00705,03327
2701750,05,01,03,2,17,3,009,00705,03327
2701750,05,01,04,1,15,3,009,00705,03327
2701750,05,01,05,1,12,3,009,00705,03327
2701750,06,01,01,1,65,3,009,00705,03327
2701750,06,01,02,2,64,3,009,00705,03327
2701750,06,01,03,1,39,3,009,00705,03327
2701750,06,01,04,2,35,3,009,00705,03327
2701750,06,01,05,2,22,3,009,00705,03327
2701750,06,01,06,1,02,3,009,00705,03327
2701750,07,01,01,1,31,3,009,00705,03327
2701750,07,01,02,2,30,3,009,00705,03327
2701750,07,01,03,1,11,3,009,00705,03327
2701750,07,01,04,2,07,3,009,00705,03327
2701750,07,01,05,2,01,3,009,00705,03327
2701750,09,01,01,1,75,3,009,00705,03327
2701750,09,01,02,2,66,3,009,00705,03327
2701750,09,01,03,2,35,3,009,00705,03327
2701750,10,01,01,1,30,3,009,00705,03327
2701750,10,01,02,2,35,3,009,00705,03327
2701750,10,01,03,2,05,3,009,00705,03327
2701750,10,01,04,2,02,3,009,00705,03327
2701750,11,01,01,1,53,3,009,00705,03327
2701750,11,01,02,2,52,3,009,00705,03327
2701750,12,01,01,2,56,3,009,00705,03327
2701750,12,01,02,2,30,3,009,00705,03327
2701750,12,01,03,2,27,3,009,00705,03327
2701750,12,01,04,1,32,3,009,00705,03327
2701750,12,01,05,2,00,3,009,00705,03327
2701750,13,01,01,2,46,3,009,00705,03327
2701750,13,01,02,1,30,3,009,00705,03327
2701750,13,01,03,2,26,3,009,00705,03327
2701750,14,01,01,1,63,3,009,00705,03327
2701750,14,01,02,2,60,3,009,00705,03327
2701750,14,01,03,2,45,3,009,00705,03327
2701750,14,01,04,2,17,3,009,00705,03327
2701750,14,01,05,1,12,3,009,00705,03327
2701750,14,01,06,2,08,3,009,00705,03327
2701750,15,01,01,2,42,3,009,00705,03327
2701750,15,01,02,2,16,3,009,00705,03327
2701750,16,01,01,1,78,3,009,00705,03327
2701750,16,01,02,2,76,3,009,00705,03327
2701750,16,01,03,2,47,3,009,00705,03327
2701750,16,01,04,2,30,3,009,00705,03327
2701750,16,01,05,1,06,3,009,00705,03327
2701750,17,01,01,2,50,3,009,00705,03327
2701750,17,01,02,1,60,3,009,00705,03327
2701750,18,01,01,2,62,3,009,00705,03327
2701750,18,01,02,2,42,3,009,00705,03327
2701750,18,01,03,1,41,3,009,00705,03327
2701750,18,01,04,2,20,3,009,00705,03327
2701750,18,01,05,2,10,3,009,00705,03327
2701750,18,01,06,2,09,3,009,00705,03327
2701750,19,01,01,1,58,3,009,00705,03327
2701750,19,01,02,2,59,3,009,00705,03327
2701750,19,01,03,2,25,3,009,00705,03327
2701750,19,01,04,2,21,3,009,00705,03327
2701750,19,01,05,2,10,3,009,00705,03327
2701750,19,01,06,2,07,3,009,00705,03327
2701750,19,01,07,1,04,3,009,00705,03327
2701750,19,01,08,1,02,3,009,00705,03327
2760101,01,01,01,1,41,4,012,00706,04455
2760101,01,01,02,2,38,4,012,00706,04455
2760101,01,01,03,1,15,4,012,00706,04455
2760101,01,01,04,2,12,4,012,00706,04455
2760101,02,01,01,1,70,4,012,00706,04455
2760101,02,01,02,2,60,4,012,00706,04455
2760101,02,01,03,1,31,4,012,00706,04455
2760101,02,01,04,2,38,4,012,00706,04455
2760101,02,01,05,1,23,4,012,00706,04455
2760101,03,01,01,2,35,4,012,00706,04455
2760101,03,01,02,1,15,4,012,00706,04455
2760101,03,01,03,1,14,4,012,00706,04455
2760101,04,01,01,1,71,4,012,00706,04455
2760101,04,01,02,2,50,4,012,00706,04455
2760101,04,01,03,1,15,4,012,00706,04455
2760101,04,01,04,2,13,4,012,00706,04455
2760101,05,01,01,1,64,4,012,00706,04455
2760101,05,01,02,2,62,4,012,00706,04455
2760101,05,01,03,2,26,4,012,00706,04455
2760101,06,01,01,1,28,4,012,00706,04455
2760101,06,01,02,2,28,4,012,00706,04455
2760101,06,01,03,1,10,4,012,00706,04455
2760101,06,01,04,2,08,4,012,00706,04455
2760101,06,01,05,2,04,4,012,00706,04455
2760101,07,01,01,1,45,4,012,00706,04455
2760101,07,01,02,2,44,4,012,00706,04455
2760101,07,01,04,1,23,4,012,00706,04455
2760101,07,01,05,1,20,4,012,00706,04455
2760101,08,01,01,1,73,4,012,00706,04455
2760101,08,01,02,2,67,4,012,00706,04455
2760101,08,01,03,1,42,4,012,00706,04455
2760101,09,01,01,1,77,4,012,00706,04455
2760101,09,01,02,2,67,4,012,00706,04455
2760101,10,01,01,2,52,4,012,00706,04455
2760101,10,01,02,1,30,4,012,00706,04455
2760101,11,01,01,1,39,4,012,00706,04455
2760101,11,01,02,2,35,4,012,00706,04455
2760101,11,01,03,2,16,4,012,00706,04455
2760101,11,01,04,2,13,4,012,00706,04455
2760101,11,01,05,1,06,4,012,00706,04455
2760101,11,02,01,1,31,4,012,00706,04455
2760101,11,02,02,2,22,4,012,00706,04455
2760101,11,02,03,2,07,4,012,00706,04455
2760101,12,01,01,1,30,4,012,00706,04455
2760101,12,01,02,2,56,4,012,00706,04455
2760101,12,01,03,1,57,4,012,00706,04455
2760101,12,01,04,1,35,4,012,00706,04455
2760101,13,01,01,1,44,4,012,00706,04455
2760101,13,01,02,2,43,4,012,00706,04455
2760101,13,01,03,2,13,4,012,00706,04455
2760101,13,01,04,1,08,4,012,00706,04455
2760101,14,01,01,1,35,4,012,00706,04455
2760101,14,01,02,2,30,4,012,00706,04455
2760101,14,01,03,1,05,4,012,00706,04455
2760101,15,01,01,1,33,4,012,00706,04455
2760101,15,01,02,2,28,4,012,00706,04455
2760101,15,01,03,1,06,4,012,00706,04455
2760101,16,01,01,1,59,4,012,00706,04455
2760101,16,01,02,2,61,4,012,00706,04455
2760101,17,01,01,1,37,4,012,00706,04455
2760101,17,01,02,2,38,4,012,00706,04455
2760101,17,01,03,1,17,4,012,00706,04455
2760101,17,01,04,2,16,4,012,00706,04455
2760101,18,01,01,2,43,4,012,00706,04455
2760101,18,01,02,2,17,4,012,00706,04455
2760101,18,01,03,1,10,4,012,00706,04455
2760101,19,01,01,1,32,4,012,00706,04455
2760101,19,01,02,2,19,4,012,00706,04455
2760101,19,01,03,2,02,4,012,00706,04455
2760866,01,01,01,1,27,4,011,00707,04440
2760866,01,01,02,2,22,4,011,00707,04440
2760866,02,01,01,1,56,4,011,00707,04440
2760866,02,01,02,2,49,4,011,00707,04440
2760866,04,01,01,2,59,4,011,00707,04440
2760866,04,01,02,1,32,4,011,00707,04440
2760866,04,01,03,1,34,4,011,00707,04440
2760866,04,01,04,1,30,4,011,00707,04440
2760866,04,01,05,1,28,4,011,00707,04440
2760866,04,01,06,2,29,4,011,00707,04440
2760866,04,01,07,2,27,4,011,00707,04440
2760866,04,01,08,2,05,4,011,00707,04440
2760866,05,01,01,2,53,4,011,00707,04440
2760866,05,01,02,1,31,4,011,00707,04440
2760866,05,01,03,1,29,4,011,00707,04440
2760866,05,01,04,1,56,4,011,00707,04440
2760866,06,01,01,1,50,4,011,00707,04440
2760866,06,01,02,2,43,4,011,00707,04440
2760866,06,01,03,1,17,4,011,00707,04440
2760866,06,01,04,1,29,4,011,00707,04440
2760866,06,01,05,1,26,4,011,00707,04440
2760866,06,01,06,2,22,4,011,00707,04440
2760866,06,01,07,2,19,4,011,00707,04440
2760866,07,01,01,1,47,4,011,00707,04440
2760866,07,01,02,2,45,4,011,00707,04440
2760866,07,01,03,1,21,4,011,00707,04440
2760866,07,01,04,1,17,4,011,00707,04440
2760866,07,01,05,2,15,4,011,00707,04440
2760866,07,01,06,1,14,4,011,00707,04440
2760866,08,01,01,1,50,4,011,00707,04440
2760866,09,01,01,1,67,4,011,00707,04440
2760866,09,01,02,2,65,4,011,00707,04440
2760866,10,01,01,1,28,4,011,00707,04440
2760866,10,01,02,2,65,4,011,00707,04440
2760866,11,01,01,2,30,4,011,00707,04440
2760866,11,01,02,2,08,4,011,00707,04440
2760866,11,01,03,1,07,4,011,00707,04440
2760866,11,01,04,1,05,4,011,00707,04440
2760866,12,01,01,1,31,4,011,00707,04440
2760866,12,01,02,2,30,4,011,00707,04440
2760866,12,01,03,1,08,4,011,00707,04440
2760866,12,01,04,2,06,4,011,00707,04440
2760866,12,01,05,1,04,4,011,00707,04440
2760866,13,01,01,1,33,4,011,00707,04440
2760866,13,01,02,2,34,4,011,00707,04440
2760866,13,01,03,1,13,4,011,00707,04440
2760866,13,01,04,1,12,4,011,00707,04440
2760866,14,01,01,1,34,4,011,00707,04440
2760866,14,01,02,2,35,4,011,00707,04440
2760866,14,01,03,1,12,4,011,00707,04440
2760866,14,01,04,2,10,4,011,00707,04440
2760866,15,01,01,1,35,4,011,00707,04440
2760866,15,01,02,2,41,4,011,00707,04440
2760866,15,01,03,1,12,4,011,00707,04440
2760866,15,01,04,1,09,4,011,00707,04440
2760866,16,01,01,2,61,4,011,00707,04440
2760866,16,01,02,2,18,4,011,00707,04440
2760866,16,01,03,1,00,4,011,00707,04440
2760866,18,01,01,1,38,4,011,00707,04440
2760866,18,01,02,1,17,4,011,00707,04440
2760866,18,01,03,1,15,4,011,00707,04440
2760866,19,01,01,1,45,4,011,00707,04440
2760866,19,01,02,2,39,4,011,00707,04440
2760866,19,01,03,2,21,4,011,00707,04440
2760866,19,01,04,1,20,4,011,00707,04440
2760866,19,01,05,2,02,4,011,00707,04440
2761026,02,01,01,1,38,4,011,00708,05167
2761026,02,01,02,2,40,4,011,00708,05167
2761026,02,01,03,2,16,4,011,00708,05167
2761026,03,01,01,1,23,4,011,00708,05167
2761026,03,01,02,2,24,4,011,00708,05167
2761026,03,01,03,1,03,4,011,00708,05167
2761026,04,01,01,1,45,4,011,00708,05167
2761026,04,01,02,2,44,4,011,00708,05167
2761026,04,01,03,1,22,4,011,00708,05167
2761026,04,01,04,1,21,4,011,00708,05167
2761026,04,01,05,2,18,4,011,00708,05167
2761026,05,01,01,1,22,4,011,00708,05167
2761026,05,01,02,2,23,4,011,00708,05167
2761026,06,01,01,1,38,4,011,00708,05167
2761026,06,01,02,2,27,4,011,00708,05167
2761026,06,01,03,1,07,4,011,00708,05167
2761026,06,01,04,2,05,4,011,00708,05167
2761026,07,01,01,1,41,4,011,00708,05167
2761026,07,01,02,2,31,4,011,00708,05167
2761026,07,01,03,1,13,4,011,00708,05167
2761026,07,01,04,1,11,4,011,00708,05167
2761026,07,01,05,1,03,4,011,00708,05167
2761026,07,01,06,2,01,4,011,00708,05167
2761026,08,01,01,1,26,4,011,00708,05167
2761026,08,01,02,2,27,4,011,00708,05167
2761026,08,01,03,1,07,4,011,00708,05167
2761026,08,01,04,2,05,4,011,00708,05167
2761026,08,01,05,2,03,4,011,00708,05167
2761026,09,01,01,1,29,4,011,00708,05167
2761026,09,01,02,2,28,4,011,00708,05167
2761026,09,01,03,1,05,4,011,00708,05167
2761026,09,01,04,1,01,4,011,00708,05167
2761026,10,01,01,1,33,4,011,00708,05167
2761026,10,01,02,2,29,4,011,00708,05167
2761026,10,01,03,1,05,4,011,00708,05167
2761026,11,01,01,1,66,4,011,00708,05167
2761026,11,01,02,1,55,4,011,00708,05167
2761026,12,01,01,1,43,4,011,00708,05167
2761026,12,01,02,2,34,4,011,00708,05167
2761026,12,01,03,2,14,4,011,00708,05167
2761026,12,01,04,2,13,4,011,00708,05167
2761026,13,01,01,1,41,4,011,00708,05167
2761026,13,01,02,2,39,4,011,00708,05167
2761026,13,01,03,1,22,4,011,00708,05167
2761026,13,01,04,1,21,4,011,00708,05167
2761026,14,01,01,1,50,4,011,00708,05167
2761026,14,01,02,2,49,4,011,00708,05167
2761026,14,01,03,2,16,4,011,00708,05167
2761026,14,01,04,2,05,4,011,00708,05167
2761026,16,01,01,1,40,4,011,00708,05167
2761026,16,01,02,2,43,4,011,00708,05167
2761026,16,01,03,2,12,4,011,00708,05167
2761026,16,01,04,2,09,4,011,00708,05167
2761026,16,01,05,2,05,4,011,00708,05167
2761026,18,01,01,1,30,4,011,00708,05167
2761026,18,01,02,2,30,4,011,00708,05167
2761026,18,01,03,2,11,4,011,00708,05167
2761026,18,01,04,1,10,4,011,00708,05167
2761026,19,01,01,1,32,4,011,00708,05167
2761026,19,01,02,2,32,4,011,00708,05167
2761026,19,01,03,2,06,4,011,00708,05167
2761026,20,01,01,1,66,4,011,00708,05167
2761026,20,01,02,2,64,4,011,00708,05167
2761026,20,01,03,2,23,4,011,00708,05167
2800100,01,01,01,2,60,1,002,00709,05004
2800100,01,01,02,1,26,1,002,00709,05004
2800100,01,01,03,2,18,1,002,00709,05004
2800100,02,01,01,1,42,1,002,00709,05004
2800100,02,01,02,2,46,1,002,00709,05004
2800100,02,01,03,2,17,1,002,00709,05004
2800100,02,01,04,1,14,1,002,00709,05004
2800100,03,01,01,1,34,1,002,00709,05004
2800100,03,01,02,2,34,1,002,00709,05004
2800100,03,01,03,1,20,1,002,00709,05004
2800100,03,01,04,2,15,1,002,00709,05004
2800100,03,01,05,1,08,1,002,00709,05004
2800100,04,01,01,1,47,1,002,00709,05004
2800100,04,01,02,2,45,1,002,00709,05004
2800100,04,01,03,2,24,1,002,00709,05004
2800100,04,01,04,1,14,1,002,00709,05004
2800100,05,01,01,2,19,1,002,00709,05004
2800100,05,01,02,1,32,1,002,00709,05004
2800100,05,01,03,1,01,1,002,00709,05004
2800360,01,01,01,1,27,1,002,00710,04638
2800360,01,01,02,2,24,1,002,00710,04638
2800360,01,01,03,1,06,1,002,00710,04638
2800360,01,01,04,2,00,1,002,00710,04638
2800360,02,01,01,2,34,1,002,00710,04638
2800360,02,01,02,2,56,1,002,00710,04638
2800360,03,01,01,1,31,1,002,00710,04638
2800360,03,01,02,2,31,1,002,00710,04638
2800360,03,01,03,1,05,1,002,00710,04638
2800360,03,01,04,2,00,1,002,00710,04638
2800360,04,01,01,1,35,1,002,00710,04638
2800360,04,01,02,2,37,1,002,00710,04638
2800360,04,01,03,2,13,1,002,00710,04638
2800360,04,01,04,2,07,1,002,00710,04638
2800360,05,01,01,1,32,1,002,00710,04638
2800360,05,01,02,2,43,1,002,00710,04638
2800360,05,01,03,2,13,1,002,00710,04638
2800360,05,01,04,2,04,1,002,00710,04638
2800377,01,01,01,1,56,1,002,00711,03120
2800377,01,01,02,2,38,1,002,00711,03120
2800377,01,01,03,2,18,1,002,00711,03120
2800377,02,01,01,1,36,1,002,00711,03120
2800377,02,01,02,2,28,1,002,00711,03120
2800377,03,01,01,1,25,1,002,00711,03120
2800377,03,01,02,2,22,1,002,00711,03120
2800377,03,01,03,1,01,1,002,00711,03120
2800377,04,01,01,1,31,1,002,00711,03120
2800377,04,01,02,2,01,1,002,00711,03120
2800377,04,01,03,2,30,1,002,00711,03120
2800377,05,01,01,1,31,1,002,00711,03120
2800377,05,01,02,2,30,1,002,00711,03120
2800377,05,01,03,1,13,1,002,00711,03120
2800488,01,01,01,2,70,1,004,00712,07140
2800488,01,01,02,2,45,1,004,00712,07140
2800488,02,01,01,1,56,1,004,00712,07140
2800488,02,01,02,2,52,1,004,00712,07140
2800488,02,01,03,2,82,1,004,00712,07140
2800488,03,01,01,2,61,1,004,00712,07140
2800488,03,01,02,1,13,1,004,00712,07140
2800488,03,01,03,2,12,1,004,00712,07140
2800488,03,01,04,2,47,1,004,00712,07140
2800488,03,01,05,2,42,1,004,00712,07140
2800488,04,01,01,1,35,1,004,00712,07140
2800645,01,01,01,1,45,1,003,00713,06975
2800645,01,01,02,2,46,1,003,00713,06975
2800645,01,01,03,1,15,1,003,00713,06975
2800645,01,01,04,2,03,1,003,00713,06975
2800645,03,01,01,2,58,1,003,00713,06975
2800645,05,01,01,1,34,1,003,00713,06975
2800645,05,01,02,2,26,1,003,00713,06975
2800645,05,01,03,1,03,1,003,00713,06975
2800783,01,01,01,1,38,1,003,00714,06036
2800783,01,01,02,2,33,1,003,00714,06036
2800783,01,01,03,2,14,1,003,00714,06036
2800783,01,01,04,2,06,1,003,00714,06036
2800783,01,01,05,1,04,1,003,00714,06036
2800783,02,01,01,1,54,1,003,00714,06036
2800783,02,01,02,2,28,1,003,00714,06036
2800783,02,01,03,1,08,1,003,00714,06036
2800783,03,01,01,2,60,1,003,00714,06036
2800783,03,01,02,1,60,1,003,00714,06036
2800783,03,01,03,1,39,1,003,00714,06036
2800833,02,01,01,1,51,1,001,00715,05858
2800833,02,01,02,2,42,1,001,00715,05858
2800833,02,01,03,2,21,1,001,00715,05858
2800833,03,01,01,1,40,1,001,00715,05858
2800833,03,01,02,2,36,1,001,00715,05858
2800833,03,01,03,1,15,1,001,00715,05858
2800833,03,01,04,1,05,1,001,00715,05858
2800833,03,01,05,2,12,1,001,00715,05858
2800833,04,01,01,1,54,1,001,00715,05858
2800833,04,01,02,2,53,1,001,00715,05858
2800833,05,01,01,1,32,1,001,00715,05858
2800833,05,01,02,2,28,1,001,00715,05858
2800833,05,01,03,1,11,1,001,00715,05858
2800924,02,01,01,1,44,1,002,00716,06129
2800924,02,01,02,2,25,1,002,00716,06129
2800924,02,01,03,1,19,1,002,00716,06129
2800924,02,01,04,2,45,1,002,00716,06129
2800924,02,01,05,2,13,1,002,00716,06129
2800924,03,01,01,1,55,1,002,00716,06129
2800924,03,01,02,2,40,1,002,00716,06129
2800924,04,01,01,1,45,1,002,00716,06129
2800924,04,01,02,2,41,1,002,00716,06129
2800924,04,01,03,1,20,1,002,00716,06129
2800924,04,01,04,2,15,1,002,00716,06129
2800924,04,01,05,1,17,1,002,00716,06129
2800924,04,01,06,2,09,1,002,00716,06129
2800924,05,01,01,1,40,1,002,00716,06129
2800924,05,01,02,2,35,1,002,00716,06129
2800924,05,01,03,2,12,1,002,00716,06129
2800924,05,01,04,1,10,1,002,00716,06129
2800924,05,01,05,2,05,1,002,00716,06129
2801338,01,01,01,2,64,1,003,00717,04907
2801338,03,01,01,1,52,1,003,00717,04907
2801338,03,01,02,2,55,1,003,00717,04907
2801338,03,01,03,2,28,1,003,00717,04907
2801338,04,01,01,2,50,1,003,00717,04907
2801338,04,01,02,2,25,1,003,00717,04907
2801338,04,01,03,1,23,1,003,00717,04907
2801338,05,01,01,1,83,1,003,00717,04907
2801338,05,01,02,2,54,1,003,00717,04907
2801338,05,01,03,1,30,1,003,00717,04907
2801338,05,01,04,2,29,1,003,00717,04907
2801459,01,01,01,1,38,1,002,00718,06015
2801459,01,01,02,2,36,1,002,00718,06015
2801459,01,01,03,1,15,1,002,00718,06015
2801459,01,01,04,2,07,1,002,00718,06015
2801459,05,01,01,1,47,1,002,00718,06015
2801459,05,01,02,1,23,1,002,00718,06015
2801459,05,01,03,1,21,1,002,00718,06015
2801459,05,01,04,1,17,1,002,00718,06015
2802020,03,01,01,2,38,1,002,00719,05994
2802020,03,01,02,2,00,1,002,00719,05994
2802020,04,01,01,2,44,1,002,00719,05994
2803962,04,01,01,1,39,1,003,00720,05455
2803962,04,01,02,2,39,1,003,00720,05455
2803962,04,01,03,2,09,1,003,00720,05455
2803962,05,01,01,1,32,1,003,00720,05455
2803962,05,01,02,2,29,1,003,00720,05455
2803962,05,01,03,1,01,1,003,00720,05455
2803962,05,01,04,2,00,1,003,00720,05455
2804020,03,01,01,2,58,1,003,00721,05741
2804020,03,01,02,1,57,1,003,00721,05741
2804020,04,01,01,1,24,1,003,00721,05741
2804020,04,01,02,2,23,1,003,00721,05741
2804020,04,01,03,1,02,1,003,00721,05741
2804020,05,01,01,1,53,1,003,00721,05741
2804020,05,01,02,2,48,1,003,00721,05741
2804020,05,01,03,1,18,1,003,00721,05741
2804321,01,01,01,1,50,1,002,00722,06255
2804321,01,01,02,2,44,1,002,00722,06255
2804321,01,01,03,1,25,1,002,00722,06255
2804321,01,01,04,2,19,1,002,00722,06255
2804321,01,01,05,2,08,1,002,00722,06255
2804321,02,01,01,1,38,1,002,00722,06255
2804321,02,01,02,2,34,1,002,00722,06255
2804321,02,01,03,1,27,1,002,00722,06255
2804321,02,01,04,1,15,1,002,00722,06255
2804321,02,01,05,2,10,1,002,00722,06255
2804321,03,01,01,1,43,1,002,00722,06255
2804321,03,01,02,2,44,1,002,00722,06255
2804321,03,01,03,2,24,1,002,00722,06255
2804321,03,01,04,1,22,1,002,00722,06255
2804321,03,01,05,1,21,1,002,00722,06255
2804321,03,01,06,1,09,1,002,00722,06255
2804321,04,01,01,1,37,1,002,00722,06255
2804321,04,01,02,2,36,1,002,00722,06255
2804321,04,01,03,2,10,1,002,00722,06255
2804321,04,01,04,1,06,1,002,00722,06255
2804349,03,01,01,1,45,1,003,00723,06821
2804349,04,01,01,1,39,1,003,00723,06821
2804349,04,01,02,2,47,1,003,00723,06821
2804349,05,01,01,2,42,1,003,00723,06821
2804349,05,01,02,2,19,1,003,00723,06821
2804349,05,01,03,2,23,1,003,00723,06821
2804349,05,01,04,1,21,1,003,00723,06821
2805161,01,01,01,1,36,1,002,00724,05496
2805161,01,01,02,2,34,1,002,00724,05496
2805161,02,01,01,2,35,1,002,00724,05496
2805161,03,01,01,1,35,1,002,00724,05496
2805161,03,01,02,2,37,1,002,00724,05496
2805161,03,01,03,1,09,1,002,00724,05496
2805161,03,01,04,2,12,1,002,00724,05496
2805161,04,01,01,1,37,1,002,00724,05496
2805161,05,01,01,1,32,1,002,00724,05496
2805161,05,01,02,2,32,1,002,00724,05496
2805161,05,01,03,2,06,1,002,00724,05496
2805161,05,01,04,2,01,1,002,00724,05496
2805477,01,01,01,2,40,1,004,00725,06422
2805477,01,01,02,2,17,1,004,00725,06422
2805477,01,01,03,2,11,1,004,00725,06422
2805477,03,01,01,1,42,1,004,00725,06422
2805477,03,01,02,2,35,1,004,00725,06422
2805477,03,01,03,1,07,1,004,00725,06422
2805477,03,01,04,1,05,1,004,00725,06422
2805477,03,01,05,2,32,1,004,00725,06422
2805477,03,01,06,2,37,1,004,00725,06422
2805550,01,01,01,1,69,1,002,00726,04658
2805550,01,01,02,2,68,1,002,00726,04658
2805550,02,01,01,2,26,1,002,00726,04658
2805550,02,01,02,2,18,1,002,00726,04658
2805550,04,01,01,1,44,1,002,00726,04658
2805550,04,01,02,2,19,1,002,00726,04658
2805550,04,01,03,1,27,1,002,00726,04658
2805550,04,01,04,2,42,1,002,00726,04658
2805550,04,01,05,1,39,1,002,00726,04658
2805764,02,01,01,2,51,1,002,00727,05630
2805764,03,01,01,2,46,1,002,00727,05630
2805764,03,01,02,1,24,1,002,00727,05630
2805764,03,01,03,2,27,1,002,00727,05630
2805764,03,01,04,2,25,1,002,00727,05630
2805764,03,01,05,1,06,1,002,00727,05630
2805764,03,01,06,2,11,1,002,00727,05630
2805764,03,01,07,1,01,1,002,00727,05630
2805764,03,01,08,1,02,1,002,00727,05630
2805764,04,01,01,2,60,1,002,00727,05630
2805764,04,01,02,1,29,1,002,00727,05630
2805764,04,01,03,2,27,1,002,00727,05630
2805770,01,01,01,2,33,1,002,00728,06332
2805770,01,01,02,1,13,1,002,00728,06332
2805770,01,01,03,2,09,1,002,00728,06332
2805770,01,01,04,2,05,1,002,00728,06332
2805770,03,01,01,1,49,1,002,00728,06332
2805770,03,01,02,2,40,1,002,00728,06332
2805770,03,01,03,1,22,1,002,00728,06332
2805770,03,01,04,2,16,1,002,00728,06332
2805770,03,01,05,2,11,1,002,00728,06332
2805770,05,01,02,2,35,1,002,00728,06332
2805770,05,01,03,1,16,1,002,00728,06332
2805770,05,01,04,2,07,1,002,00728,06332
2805770,05,01,05,2,05,1,002,00728,06332
2805814,01,01,01,1,65,1,002,00729,06641
2805814,02,01,01,1,45,1,002,00729,06641
2805814,02,01,02,2,42,1,002,00729,06641
2805814,02,01,03,1,20,1,002,00729,06641
2805814,02,01,04,1,17,1,002,00729,06641
2805814,02,01,05,1,11,1,002,00729,06641
2805814,03,01,01,2,42,1,002,00729,06641
2805814,03,01,02,2,18,1,002,00729,06641
2805814,03,01,03,2,16,1,002,00729,06641
2805814,03,01,04,2,63,1,002,00729,06641
2805814,04,01,01,2,23,1,002,00729,06641
2805814,04,01,02,2,15,1,002,00729,06641
2805814,05,01,01,1,36,1,002,00729,06641
2805814,05,01,02,2,36,1,002,00729,06641
2805814,05,01,03,1,02,1,002,00729,06641
2805814,05,01,04,1,10,1,002,00729,06641
2805823,01,01,01,1,67,1,002,00730,06831
2805823,01,01,02,2,60,1,002,00730,06831
2805823,01,01,03,2,31,1,002,00730,06831
2805823,02,01,01,1,57,1,002,00730,06831
2805823,02,01,02,2,61,1,002,00730,06831
2805823,02,01,03,1,23,1,002,00730,06831
2805823,04,01,01,1,40,1,002,00730,06831
2805823,04,01,02,2,40,1,002,00730,06831
2805823,04,01,03,2,16,1,002,00730,06831
2805823,05,01,01,1,34,1,002,00730,06831
2805823,05,01,02,2,66,1,002,00730,06831
2805823,05,01,03,2,11,1,002,00730,06831
2805823,05,01,04,2,32,1,002,00730,06831
2805855,01,01,01,1,61,1,002,00731,06701
2805855,01,01,02,2,40,1,002,00731,06701
2805855,01,01,03,1,16,1,002,00731,06701
2805855,01,01,04,2,14,1,002,00731,06701
2805855,01,01,05,1,12,1,002,00731,06701
2805855,02,01,01,2,59,1,002,00731,06701
2805855,02,01,02,2,23,1,002,00731,06701
2805855,02,01,03,1,08,1,002,00731,06701
2805855,03,01,01,1,37,1,002,00731,06701
2805855,04,01,01,1,68,1,002,00731,06701
2805855,05,01,01,1,28,1,002,00731,06701
2805855,05,01,02,2,28,1,002,00731,06701
2805855,05,01,03,2,10,1,002,00731,06701
2805855,05,01,04,1,04,1,002,00731,06701
2805855,05,01,05,1,00,1,002,00731,06701
2805919,01,01,01,2,27,1,003,00732,05547
2805919,01,01,02,2,25,1,003,00732,05547
2805919,02,01,01,1,64,1,003,00732,05547
2805919,02,01,02,2,54,1,003,00732,05547
2805919,02,01,03,2,23,1,003,00732,05547
2805919,02,01,04,1,03,1,003,00732,05547
2805919,03,01,01,2,25,1,003,00732,05547
2805919,04,01,01,2,59,1,003,00732,05547
2805919,04,01,02,2,36,1,003,00732,05547
