FOLIO,VIV_SEL,P0_1,P0_2,P0_3,P0_4_1,P0_4_2,P1_1,P1_2,TLOC,REGION,EST_DIS,UPM_DIS,FAC_VIV
10537,5,4,5,2,1,2,5,1,1,1,186,1609,2002
10538,1,2,3,1,1,1,4,1,1,1,186,1610,1969
10539,2,1,2,1,2,2,1,1,1,1,186,1610,1969
10540,3,2,7,2,1,1,2,1,1,1,186,1610,1969
10541,4,2,4,1,2,1,3,1,1,1,186,1610,1969
10542,5,2,4,1,2,2,2,1,1,1,186,1610,1969
10543,1,2,4,2,1,1,4,1,1,1,185,1611,2392
10544,2,3,5,1,1,2,4,1,1,1,185,1611,2392
10545,3,2,3,1,2,1,4,1,1,1,185,1611,2392
10546,4,1,4,1,2,2,1,1,1,1,185,1611,2392
10547,5,3,4,1,2,1,3,1,1,1,185,1611,2392
10548,1,2,4,1,1,1,4,1,1,1,186,1612,2053
10549,3,2,3,1,1,1,4,1,1,1,186,1612,2053
10550,5,2,3,1,1,2,1,1,1,1,186,1612,2053
10551,1,2,4,1,2,1,1,1,1,1,185,1613,2332
10552,2,2,3,1,1,1,3,1,1,1,185,1613,2332
10553,3,1,4,1,2,1,3,1,1,1,185,1613,2332
10554,4,2,4,1,2,1,4,1,1,1,185,1613,2332
10555,5,1,4,2,2,1,1,1,1,1,185,1613,2332
10556,1,1,2,1,2,1,1,1,1,1,185,1614,2323
10557,2,2,4,1,1,1,4,1,1,1,185,1614,2323
10558,3,2,3,1,1,1,5,1,1,1,185,1614,2323
10559,4,1,3,1,2,1,3,1,1,1,185,1614,2323
10560,1,2,4,1,2,1,2,1,1,1,186,1615,2032
10561,2,3,5,1,2,1,3,1,1,1,186,1615,2032
10562,3,2,4,1,1,1,2,1,1,1,186,1615,2032
10563,4,2,4,1,1,1,5,1,1,1,186,1615,2032
10564,5,2,4,1,2,1,1,1,1,1,186,1615,2032
10565,1,1,3,0,2,1,3,1,1,1,185,1616,2081
10566,2,1,2,1,1,1,4,1,1,1,185,1616,2081
10567,4,1,3,1,1,1,3,1,1,1,185,1616,2081
10568,5,2,6,2,1,1,4,1,1,1,185,1616,2081
10569,1,2,3,1,1,1,4,1,1,1,186,1617,1944
10570,2,2,4,1,1,1,3,1,1,1,186,1617,1944
10571,4,2,5,2,1,1,4,1,1,1,186,1617,1944
10572,5,1,2,1,2,2,2,1,1,1,186,1617,1944
10573,1,2,3,1,1,1,4,1,1,1,187,1618,1618
10574,2,1,4,1,1,1,2,1,1,1,187,1618,1618
10575,3,2,3,1,2,2,1,1,1,1,187,1618,1618
10576,4,2,3,1,1,1,5,1,1,1,187,1618,1618
10577,5,1,2,1,2,1,2,1,1,1,187,1618,1618
10578,1,2,4,1,1,1,2,1,1,1,187,1619,1852
10579,2,2,5,1,1,1,4,1,1,1,187,1619,1852
10580,3,3,4,1,2,1,2,1,1,1,187,1619,1852
10581,4,2,4,1,1,1,3,1,1,1,187,1619,1852
10582,5,2,3,1,1,1,6,1,1,1,187,1619,1852
10583,1,2,3,1,1,1,3,1,1,1,186,1620,2045
10584,2,2,3,1,1,1,6,1,1,1,186,1620,2045
10585,3,2,4,1,2,2,1,1,1,1,186,1620,2045
10586,4,1,2,1,1,1,1,1,1,1,186,1620,2045
10587,5,1,3,1,2,1,3,1,1,1,186,1620,2045
10588,2,1,3,1,1,1,1,1,1,1,185,1621,2333
10589,3,2,3,1,2,2,2,1,1,1,185,1621,2333
10590,4,3,4,1,2,2,7,1,1,1,185,1621,2333
10591,5,1,4,1,2,1,4,1,1,1,185,1621,2333
10592,1,4,7,2,1,1,5,1,1,1,187,1622,2052
10593,2,2,4,1,2,1,2,1,1,1,187,1622,2052
10594,3,2,4,1,1,1,2,1,1,1,187,1622,2052
10595,4,1,3,1,2,1,2,1,1,1,187,1622,2052
10596,5,2,5,1,1,1,5,1,1,1,187,1622,2052
10597,2,3,4,1,1,1,4,1,1,1,185,1623,2226
10598,3,2,3,1,1,1,5,1,1,1,185,1623,2226
10599,4,2,3,1,1,1,4,1,1,1,185,1623,2226
10600,5,3,4,2,1,1,4,1,1,1,185,1623,2226
10601,1,1,2,1,1,1,4,1,1,1,186,1624,2040
10602,2,1,3,1,2,2,1,1,1,1,186,1624,2040
10603,3,2,3,1,1,1,4,1,1,1,186,1624,2040
10604,4,1,3,1,1,2,1,1,1,1,186,1624,2040
10605,1,2,4,1,1,1,4,1,1,1,186,1625,2115
10606,2,2,4,1,2,2,2,1,1,1,186,1625,2115
10607,3,3,5,2,1,1,5,1,1,1,186,1625,2115
10608,4,2,4,1,1,1,2,1,1,1,186,1625,2115
10609,5,2,4,1,1,1,3,1,1,1,186,1625,2115
10610,1,1,2,1,1,1,1,1,1,1,187,1626,2163
10611,2,2,4,3,1,1,2,1,1,1,187,1626,2163
10612,3,3,5,3,1,1,3,1,1,1,187,1626,2163
10613,4,5,8,3,2,1,4,1,1,1,187,1626,2163
10614,1,3,4,1,1,1,5,1,1,1,186,1627,2135
10615,2,2,5,2,1,1,3,1,1,1,186,1627,2135
10616,3,2,5,2,2,2,2,1,1,1,186,1627,2135
10617,4,3,5,2,1,1,3,1,1,1,186,1627,2135
10618,5,2,4,1,2,1,2,1,1,1,186,1627,2135
10619,1,1,3,1,2,1,3,1,1,1,186,1628,2038
10620,2,2,4,1,1,1,3,1,1,1,186,1628,2038
10621,3,3,5,2,1,1,5,1,1,1,186,1628,2038
10622,4,1,3,1,2,1,4,1,1,1,186,1628,2038
10623,5,2,5,1,1,1,2,1,1,1,186,1628,2038
10624,1,3,7,2,1,1,2,1,1,1,187,1629,2388
10625,3,2,5,3,1,1,4,1,1,1,187,1629,2388
10626,4,3,5,2,1,1,2,1,1,1,187,1629,2388
10627,5,3,4,2,1,1,1,1,1,1,187,1629,2388
10628,1,3,4,1,2,1,3,1,1,1,186,1630,2118
10629,2,2,2,1,1,1,3,1,1,1,186,1630,2118
10630,3,2,3,1,2,2,2,1,1,1,186,1630,2118
10631,4,2,3,1,1,2,2,1,1,1,186,1630,2118
10632,5,2,4,1,1,1,5,1,1,1,186,1630,2118
10633,1,3,5,3,1,1,3,1,1,1,187,1631,2135
10634,2,1,5,2,1,1,2,1,1,1,187,1631,2135
10635,3,3,6,3,1,1,2,1,1,1,187,1631,2135
10636,4,3,8,3,1,1,4,1,1,1,187,1631,2135
10637,5,2,4,2,1,1,2,1,1,1,187,1631,2135
10638,1,1,5,3,2,2,1,1,1,1,187,1632,1964
10639,2,3,6,2,1,1,4,1,1,1,187,1632,1964
10640,3,2,4,2,2,1,2,1,1,1,187,1632,1964
10641,4,4,7,1,1,1,4,1,1,1,187,1632,1964
10642,5,2,5,1,1,1,2,1,1,1,187,1632,1964
10643,2,2,3,1,2,1,3,1,1,1,186,1633,2197
10644,3,1,1,1,2,1,1,1,1,1,186,1633,2197
10645,5,2,3,1,1,1,1,1,1,1,186,1633,2197
10646,1,1,2,1,1,1,1,1,1,1,185,1634,2449
10647,2,2,4,1,2,1,3,1,1,1,185,1634,2449
10648,3,2,3,1,1,1,6,1,1,1,185,1634,2449
10649,4,1,2,1,1,1,2,1,1,1,185,1634,2449
10650,5,1,1,1,2,2,1,1,1,1,185,1634,2449
10651,1,2,3,1,1,1,8,1,1,1,186,1635,2320
10652,3,3,6,1,1,1,2,1,1,1,186,1635,2320
10653,4,2,4,1,2,1,2,1,1,1,186,1635,2320
10654,5,1,3,1,2,1,1,1,1,1,186,1635,2320
10655,1,3,4,1,1,1,3,1,1,1,186,1636,1918
10656,2,3,9,3,1,1,3,1,1,1,186,1636,1918
10657,3,2,5,1,2,1,2,1,1,1,186,1636,1918
10658,4,1,2,1,2,1,3,1,1,1,186,1636,1918
10659,5,4,7,4,1,1,2,1,1,1,186,1636,1918
10660,1,2,4,1,1,1,2,1,1,1,186,1637,2107
10661,2,2,4,1,1,1,3,1,1,1,186,1637,2107
10662,3,1,5,1,2,1,2,1,1,1,186,1637,2107
10663,4,2,6,1,1,1,4,1,1,1,186,1637,2107
10664,5,1,4,1,1,1,2,1,1,1,186,1637,2107
10665,1,2,5,1,1,1,4,1,1,1,187,1638,2358
10666,2,2,6,1,1,2,1,1,1,1,187,1638,2358
10667,3,2,4,1,1,1,2,1,1,1,187,1638,2358
10668,4,4,7,3,1,1,3,1,1,1,187,1638,2358
10669,5,2,4,1,1,1,2,1,1,1,187,1638,2358
10670,1,2,5,3,1,1,3,1,1,1,186,1639,1905
10671,2,3,5,2,1,1,5,1,1,1,186,1639,1905
10672,3,2,3,1,1,1,5,1,1,1,186,1639,1905
10673,4,2,4,1,1,1,2,1,1,1,186,1639,1905
10674,5,2,3,1,1,1,3,1,1,1,186,1639,1905
10675,1,3,5,1,2,1,5,1,1,1,186,1640,2269
10676,2,2,3,1,1,1,5,1,1,1,186,1640,2269
10677,3,1,5,1,1,1,2,1,1,1,186,1640,2269
10678,4,2,4,1,2,1,2,1,1,1,186,1640,2269
10679,5,2,3,1,2,1,3,1,1,1,186,1640,2269
10680,1,2,4,2,2,1,4,1,1,1,186,1641,2073
10681,2,3,4,1,1,1,4,1,1,1,186,1641,2073
10682,3,2,3,1,2,2,3,1,1,1,186,1641,2073
10683,4,2,4,1,1,1,6,1,1,1,186,1641,2073
10684,5,2,3,1,1,1,3,1,1,1,186,1641,2073
10685,1,1,1,1,1,1,1,1,1,1,185,1642,2498
10686,2,1,1,1,2,1,1,1,1,1,185,1642,2498
10687,3,1,2,1,1,1,1,1,1,1,185,1642,2498
10688,4,2,5,2,1,1,1,1,1,1,185,1642,2498
10689,5,2,6,1,1,1,3,1,1,1,185,1642,2498
10690,1,2,5,1,1,1,3,1,1,1,185,1643,2336
10691,2,3,5,1,1,1,1,1,1,1,185,1643,2336
10692,3,3,4,1,1,1,5,1,1,1,185,1643,2336
10693,4,3,5,2,1,1,4,1,1,1,185,1643,2336
10694,5,2,4,1,2,1,4,1,1,1,185,1643,2336
10695,1,3,4,1,1,1,5,1,1,1,186,1644,1971
10696,2,2,4,1,1,1,4,1,1,1,186,1644,1971
10697,3,1,3,1,1,1,2,1,1,1,186,1644,1971
10698,4,2,3,1,1,1,4,1,1,1,186,1644,1971
10699,5,2,3,1,1,1,3,1,1,1,186,1644,1971
10700,1,1,2,1,2,2,2,1,1,1,185,1645,2165
10701,2,2,3,1,1,1,5,1,1,1,185,1645,2165
10702,3,1,2,1,1,2,4,1,1,1,185,1645,2165
10703,4,1,2,1,2,2,1,1,1,1,185,1645,2165
10704,5,1,4,1,1,1,2,1,1,1,185,1645,2165
10705,3,2,4,1,1,1,3,1,1,1,187,1646,2037
10706,5,1,4,1,1,1,1,1,1,1,187,1646,2037
10707,2,3,5,1,1,1,3,1,1,1,185,1647,2362
10708,3,2,3,1,1,1,4,1,1,1,185,1647,2362
10709,4,2,3,1,2,2,1,1,1,1,185,1647,2362
10710,5,2,3,1,2,1,6,1,1,1,185,1647,2362
10711,1,2,4,1,1,1,2,1,1,1,187,1648,1951
10712,2,2,4,1,1,1,2,1,1,1,187,1648,1951
10713,3,3,5,2,1,1,2,1,1,1,187,1648,1951
10714,4,2,4,1,1,1,3,1,1,1,187,1648,1951
10715,5,3,5,1,1,1,5,1,1,1,187,1648,1951
10716,1,2,3,1,2,1,5,1,1,1,185,1649,2296
10717,2,2,3,1,1,1,7,1,1,1,185,1649,2296
10718,3,2,3,1,1,1,5,1,1,1,185,1649,2296
10719,4,1,1,1,2,2,4,1,1,1,185,1649,2296
10720,5,2,4,1,2,1,4,1,1,1,185,1649,2296
10721,1,1,3,1,2,1,2,1,1,1,185,1650,2384
10722,2,2,3,1,1,1,2,2,1,1,185,1650,2384
10723,4,2,3,1,1,1,4,1,1,1,185,1650,2384
10724,5,2,3,1,2,1,2,1,1,1,185,1650,2384
10725,1,2,3,1,1,1,4,1,1,1,186,1651,2167
10726,3,3,8,2,1,1,4,1,1,1,186,1651,2167
10727,5,4,6,4,1,1,7,1,1,1,186,1651,2167
10728,1,2,4,1,2,1,5,1,1,1,185,1652,2427
10729,2,2,3,1,1,1,4,1,1,1,185,1652,2427
10730,3,1,4,1,2,1,2,1,1,1,185,1652,2427
10731,4,1,5,1,1,1,4,1,1,1,185,1652,2427
10732,5,1,2,1,2,1,4,1,1,1,185,1652,2427
10733,1,2,4,1,1,1,4,1,1,1,185,1653,2449
10734,2,1,4,1,1,1,3,1,1,1,185,1653,2449
10735,4,1,1,0,2,2,5,1,1,1,185,1653,2449
10736,5,3,5,1,1,1,4,1,1,1,185,1653,2449
10737,1,2,3,1,2,1,5,1,1,1,187,1654,1935
10738,2,2,5,1,1,1,4,1,1,1,187,1654,1935
10739,3,2,4,1,1,1,2,1,1,1,187,1654,1935
10740,4,1,3,1,1,1,1,1,1,1,187,1654,1935
10741,5,2,4,1,1,1,3,1,1,1,187,1654,1935
10742,1,1,3,1,1,1,3,1,1,1,186,1655,2083
10743,2,3,7,2,1,1,2,1,1,1,186,1655,2083
10744,3,3,5,2,1,1,4,1,1,1,186,1655,2083
10745,4,2,3,1,2,1,4,1,1,1,186,1655,2083
10746,5,2,3,2,1,1,3,1,1,1,186,1655,2083
10747,1,3,4,1,2,1,3,1,1,1,185,1656,2333
10748,2,1,4,1,2,1,1,1,1,1,185,1656,2333
10749,3,2,3,1,1,1,2,1,1,1,185,1656,2333
10750,4,3,4,2,1,1,4,1,1,1,185,1656,2333
10751,5,2,3,1,1,2,2,1,1,1,185,1656,2333
10752,1,2,3,1,1,1,5,1,1,1,185,1657,1786
10753,2,2,4,1,1,1,1,1,1,1,185,1657,1786
10754,3,2,5,1,1,1,2,1,1,1,185,1657,1786
10755,4,1,4,1,1,1,1,1,1,1,185,1657,1786
10756,5,1,3,1,2,1,3,1,1,1,185,1657,1786
10757,1,3,5,1,2,1,3,1,1,1,186,1658,1445
10758,3,2,3,2,1,1,1,1,1,1,186,1658,1445
10759,4,1,5,1,1,1,1,1,1,1,186,1658,1445
10760,5,2,4,1,1,1,2,1,1,1,186,1658,1445
10761,1,2,4,1,2,1,4,1,1,1,185,1659,1772
10762,2,1,3,1,2,1,4,1,1,1,185,1659,1772
10763,3,1,3,1,1,1,2,1,1,1,185,1659,1772
10764,5,1,1,1,2,1,1,1,1,1,185,1659,1772
10765,1,2,3,1,1,1,4,1,1,1,187,1660,2005
10766,2,2,4,1,1,1,4,1,1,1,187,1660,2005
10767,3,2,2,1,1,1,5,1,1,1,187,1660,2005
10768,4,2,3,1,1,1,4,1,1,1,187,1660,2005
10769,5,1,2,1,1,1,2,1,1,1,187,1660,2005
10770,1,2,3,1,1,1,3,1,1,1,186,1661,2103
10771,2,1,3,1,2,1,4,1,1,1,186,1661,2103
10772,3,2,4,1,1,1,4,1,1,1,186,1661,2103
10773,4,2,3,1,2,1,5,1,1,1,186,1661,2103
10774,5,2,3,1,2,1,5,1,1,1,186,1661,2103
10775,1,2,3,1,1,1,3,1,1,1,186,1662,2194
10776,2,2,3,1,1,1,3,1,1,1,186,1662,2194
10777,3,2,3,1,1,1,4,1,1,1,186,1662,2194
10778,4,2,2,1,2,2,2,1,1,1,186,1662,2194
10779,5,2,3,1,1,1,4,1,1,1,186,1662,2194
10780,1,2,4,1,1,1,2,1,1,1,186,1663,2140
10781,2,1,2,1,2,1,1,1,1,1,186,1663,2140
10782,3,2,3,1,1,1,3,1,1,1,186,1663,2140
10783,4,2,5,2,1,1,2,1,1,1,186,1663,2140
10784,5,1,5,1,1,1,1,1,1,1,186,1663,2140
10785,1,2,3,1,1,1,3,1,1,1,186,1664,1980
10786,2,2,5,1,2,1,2,1,1,1,186,1664,1980
10787,3,1,3,1,2,1,3,1,1,1,186,1664,1980
10788,2,3,4,1,1,1,5,1,1,1,186,1665,2086
10789,3,2,5,1,1,1,7,1,1,1,186,1665,2086
10790,4,3,4,1,1,1,5,1,1,1,186,1665,2086
10791,5,2,4,1,1,1,3,1,1,1,186,1665,2086
10792,1,2,6,1,1,1,3,1,1,1,185,1666,2525
10793,3,4,7,2,1,1,1,1,1,1,185,1666,2525
10794,4,2,6,1,1,1,2,1,1,1,185,1666,2525
10795,5,2,6,1,1,1,2,1,1,1,185,1666,2525
10796,1,1,3,1,1,1,2,1,1,1,185,1667,2066
10797,3,1,2,1,1,1,3,1,1,1,185,1667,2066
10798,4,2,4,1,1,1,5,1,1,1,185,1667,2066
10799,5,1,3,1,1,1,2,1,1,1,185,1667,2066
10800,1,3,4,1,2,1,3,1,2,1,181,1668,1342
10801,3,2,3,1,2,2,2,1,2,1,181,1668,1342
10802,4,2,3,1,2,1,5,1,2,1,181,1668,1342
10803,5,2,4,2,2,1,2,1,2,1,181,1668,1342
10804,6,2,2,1,1,2,2,1,2,1,181,1668,1342
10805,7,3,4,2,1,1,5,1,2,1,181,1668,1342
10806,8,2,4,1,2,2,1,1,2,1,181,1668,1342
10807,9,2,4,1,1,1,2,1,2,1,181,1668,1342
10808,10,2,4,1,1,1,4,1,2,1,181,1668,1342
10809,11,2,5,1,2,1,5,1,2,1,181,1668,1342
10810,12,2,3,1,1,1,5,1,2,1,181,1668,1342
10811,13,2,5,2,1,1,2,1,2,1,181,1668,1342
10812,14,1,3,1,1,1,1,1,2,1,181,1668,1342
10813,15,1,1,1,2,1,1,1,2,1,181,1668,1342
10814,16,4,5,2,1,1,5,1,2,1,181,1668,1342
10815,17,2,4,2,1,1,3,1,2,1,181,1668,1342
10816,18,3,4,1,2,1,1,1,2,1,181,1668,1342
10817,1,1,3,1,2,1,1,1,2,1,182,1669,1834
10818,2,1,7,2,1,1,1,1,2,1,182,1669,1834
10819,3,1,4,2,1,1,1,1,2,1,182,1669,1834
10820,4,2,4,1,2,1,2,1,2,1,182,1669,1834
10821,5,3,4,1,1,1,5,1,2,1,182,1669,1834
10822,6,2,4,2,2,2,2,1,2,1,182,1669,1834
10823,8,3,8,2,1,1,2,1,2,1,182,1669,1834
10824,9,3,5,1,2,2,1,1,2,1,182,1669,1834
10825,10,3,5,1,1,1,4,1,2,1,182,1669,1834
10826,11,1,3,2,1,1,2,1,2,1,182,1669,1834
10827,12,2,5,1,2,1,5,1,2,1,182,1669,1834
10828,13,3,5,2,2,1,3,1,2,1,182,1669,1834
10829,14,2,3,2,1,1,4,1,2,1,182,1669,1834
10830,15,2,4,1,1,1,3,1,2,1,182,1669,1834
10831,16,1,2,1,2,1,2,1,2,1,182,1669,1834
10832,17,2,3,1,1,1,2,1,2,1,182,1669,1834
10833,18,2,4,1,1,1,3,1,2,1,182,1669,1834
10834,19,3,5,2,1,1,6,1,2,1,182,1669,1834
10835,20,2,4,1,1,1,3,1,2,1,182,1669,1834
10836,1,1,3,1,1,1,3,1,2,1,182,1670,1819
10837,2,2,4,1,1,1,4,1,2,1,182,1670,1819
10838,3,1,4,1,1,1,3,1,2,1,182,1670,1819
10839,4,1,4,1,2,1,2,1,2,1,182,1670,1819
10840,6,2,3,1,1,1,4,1,2,1,182,1670,1819
10841,7,3,5,2,1,1,4,1,2,1,182,1670,1819
10842,8,2,3,1,1,1,5,1,2,1,182,1670,1819
10843,9,3,6,2,1,1,2,1,2,1,182,1670,1819
10844,10,1,6,1,2,1,5,1,2,1,182,1670,1819
10845,11,1,5,1,2,1,2,1,2,1,182,1670,1819
10846,12,2,3,1,1,1,3,1,2,1,182,1670,1819
10847,13,2,4,1,2,1,2,1,2,1,182,1670,1819
10848,14,2,4,2,1,2,3,1,2,1,182,1670,1819
10849,15,2,2,1,1,1,4,1,2,1,182,1670,1819
10850,16,1,3,1,2,1,1,1,2,1,182,1670,1819
10851,17,1,2,1,1,1,2,1,2,1,182,1670,1819
10852,18,1,2,1,2,2,2,1,2,1,182,1670,1819
10853,19,1,2,1,2,1,1,1,2,1,182,1670,1819
10854,20,1,2,1,2,2,1,1,2,1,182,1670,1819
10855,1,1,3,1,2,1,4,1,2,1,181,1671,2150
10856,4,2,3,0,2,2,5,1,2,1,181,1671,2150
10857,5,1,3,1,1,2,1,1,2,1,181,1671,2150
10858,6,2,4,1,2,2,6,1,2,1,181,1671,2150
10859,7,3,5,1,1,1,8,2,2,1,181,1671,2150
10860,8,2,2,1,2,2,5,1,2,1,181,1671,2150
10861,9,3,5,2,1,1,5,1,2,1,181,1671,2150
10862,10,2,3,1,1,1,3,1,2,1,181,1671,2150
10863,11,1,1,0,2,2,1,1,2,1,181,1671,2150
10864,12,3,4,1,2,2,3,1,2,1,181,1671,2150
10865,13,2,3,1,2,1,5,1,2,1,181,1671,2150
10866,15,1,3,1,2,1,2,1,2,1,181,1671,2150
10867,16,2,3,1,2,1,4,1,2,1,181,1671,2150
10868,17,1,1,1,2,2,6,1,2,1,181,1671,2150
10869,18,1,1,0,2,2,1,1,2,1,181,1671,2150
10870,20,2,3,1,2,2,2,1,2,1,181,1671,2150
10871,1,1,2,1,2,2,3,1,3,1,183,1672,1446
10872,2,2,3,1,2,1,4,1,3,1,183,1672,1446
10873,3,1,1,1,2,2,5,1,3,1,183,1672,1446
10874,4,1,1,1,1,1,4,1,3,1,183,1672,1446
10875,5,2,2,1,2,1,3,1,3,1,183,1672,1446
10876,6,1,1,1,2,1,5,1,3,1,183,1672,1446
10877,7,1,2,1,2,2,4,1,3,1,183,1672,1446
10878,8,1,1,1,2,1,5,1,3,1,183,1672,1446
10879,9,1,1,1,2,2,1,1,3,1,183,1672,1446
10880,10,1,2,1,2,2,6,1,3,1,183,1672,1446
10881,11,1,2,0,2,1,4,1,3,1,183,1672,1446
10882,12,1,1,1,2,2,2,1,3,1,183,1672,1446
10883,13,1,2,1,1,2,2,1,3,1,183,1672,1446
10884,14,1,2,1,2,1,2,1,3,1,183,1672,1446
10885,15,1,3,1,2,2,3,1,3,1,183,1672,1446
10886,16,1,2,1,1,1,3,1,3,1,183,1672,1446
10887,17,2,3,1,2,2,4,1,3,1,183,1672,1446
10888,18,2,3,1,1,1,5,1,3,1,183,1672,1446
10889,19,1,2,1,2,2,2,1,3,1,183,1672,1446
10890,1,1,3,1,1,1,3,1,3,1,183,1673,1806
10891,2,2,8,1,1,2,2,1,3,1,183,1673,1806
10892,5,2,6,1,1,1,4,1,3,1,183,1673,1806
10893,6,1,3,1,1,1,1,1,3,1,183,1673,1806
10894,7,2,3,1,1,1,5,1,3,1,183,1673,1806
10895,8,3,8,2,1,1,4,1,3,1,183,1673,1806
10896,9,3,4,1,2,2,2,1,3,1,183,1673,1806
10897,10,2,4,1,2,1,7,1,3,1,183,1673,1806
10898,11,1,3,1,1,1,4,1,3,1,183,1673,1806
10899,13,3,4,3,1,1,3,1,3,1,183,1673,1806
10900,14,2,3,1,2,1,3,1,3,1,183,1673,1806
10901,15,2,4,1,2,1,3,1,3,1,183,1673,1806
10902,16,2,4,1,1,1,3,1,3,1,183,1673,1806
10903,17,1,1,1,2,1,5,1,3,1,183,1673,1806
10904,18,2,4,1,1,1,5,1,3,1,183,1673,1806
10905,19,2,3,1,1,2,6,1,3,1,183,1673,1806
10906,20,2,3,1,2,1,2,1,3,1,183,1673,1806
10907,2,4,6,1,2,1,1,1,3,1,183,1674,1927
10908,3,2,3,1,1,1,3,1,3,1,183,1674,1927
10909,4,2,6,2,1,1,4,1,3,1,183,1674,1927
10910,6,1,3,1,1,1,3,1,3,1,183,1674,1927
10911,8,1,3,1,2,1,1,1,3,1,183,1674,1927
10912,9,2,4,1,1,1,3,1,3,1,183,1674,1927
10913,10,1,5,2,1,1,2,1,3,1,183,1674,1927
10914,11,2,3,1,1,1,1,1,3,1,183,1674,1927
10915,12,2,4,1,1,1,5,1,3,1,183,1674,1927
10916,13,1,1,1,2,1,3,1,3,1,183,1674,1927
10917,15,2,8,2,1,1,2,1,3,1,183,1674,1927
10918,16,1,2,1,2,1,1,1,3,1,183,1674,1927
10919,18,3,5,1,1,1,1,1,3,1,183,1674,1927
10920,19,2,4,1,2,2,2,1,3,1,183,1674,1927
10921,20,1,2,1,2,2,3,1,3,1,183,1674,1927
10922,1,2,3,1,2,1,2,1,4,1,184,1675,3679
10923,3,1,4,1,2,1,1,1,4,1,184,1675,3679
10924,4,4,6,1,2,1,9,1,4,1,184,1675,3679
10925,5,2,4,1,1,1,1,1,4,1,184,1675,3679
10926,6,3,4,1,1,1,5,1,4,1,184,1675,3679
10927,7,1,2,1,1,1,3,1,4,1,184,1675,3679
10928,8,3,3,1,1,1,5,1,4,1,184,1675,3679
10929,9,3,5,1,2,2,2,1,4,1,184,1675,3679
10930,10,2,5,1,1,2,3,1,4,1,184,1675,3679
10931,11,1,3,1,1,1,3,1,4,1,184,1675,3679
10932,12,4,6,1,1,1,7,1,4,1,184,1675,3679
10933,13,3,4,1,1,2,5,1,4,1,184,1675,3679
10934,14,1,1,1,2,1,4,1,4,1,184,1675,3679
10935,17,3,4,2,1,1,4,1,4,1,184,1675,3679
10936,18,2,4,1,1,1,5,1,4,1,184,1675,3679
10937,19,2,4,1,2,1,3,1,4,1,184,1675,3679
10938,20,2,3,1,1,1,7,1,4,1,184,1675,3679
10939,1,2,3,1,1,1,4,2,4,1,184,1676,3685
10940,2,1,1,1,2,1,3,1,4,1,184,1676,3685
10941,3,2,3,0,2,1,5,1,4,1,184,1676,3685
10942,4,2,3,1,2,2,3,1,4,1,184,1676,3685
10943,5,2,3,1,1,2,8,1,4,1,184,1676,3685
10944,6,3,5,2,1,1,4,1,4,1,184,1676,3685
10945,7,2,3,1,1,1,5,1,4,1,184,1676,3685
10946,8,1,2,1,1,1,2,1,4,1,184,1676,3685
10947,9,1,2,0,2,2,4,1,4,1,184,1676,3685
10948,10,2,2,1,1,1,3,1,4,1,184,1676,3685
10949,11,2,4,1,1,1,3,1,4,1,184,1676,3685
10950,12,2,4,0,2,2,5,1,4,1,184,1676,3685
10951,13,1,3,0,2,1,5,1,4,1,184,1676,3685
10952,14,3,4,0,2,1,4,1,4,1,184,1676,3685
10953,15,2,4,0,2,1,4,1,4,1,184,1676,3685
10954,16,2,3,1,2,1,10,1,4,1,184,1676,3685
10955,17,2,4,0,2,1,8,1,4,1,184,1676,3685
10956,18,1,1,1,2,1,5,1,4,1,184,1676,3685
10957,19,2,3,1,1,1,4,1,4,1,184,1676,3685
10958,20,1,3,1,2,2,1,1,4,1,184,1676,3685
10959,1,1,7,5,1,1,4,1,1,6,192,1677,1513
10960,2,2,3,1,1,1,4,1,1,6,192,1677,1513
10961,4,3,4,2,2,1,6,1,1,6,192,1677,1513
10962,5,1,1,0,2,2,3,1,1,6,192,1677,1513
10963,2,1,3,1,2,1,4,1,1,6,192,1678,1163
10964,3,3,4,1,1,1,4,1,1,6,192,1678,1163
10965,4,3,5,1,1,1,1,1,1,6,192,1678,1163
10966,5,3,5,1,1,1,5,1,1,6,192,1678,1163
10967,1,2,3,2,2,2,1,1,1,6,193,1679,1529
10968,2,2,4,1,2,2,2,1,1,6,193,1679,1529
10969,3,1,2,1,2,2,1,1,1,6,193,1679,1529
10970,4,2,3,1,2,2,2,1,1,6,193,1679,1529
10971,5,1,1,1,2,2,5,1,1,6,193,1679,1529
10972,1,1,2,1,2,1,5,1,1,6,192,1680,1480
10973,3,2,4,0,2,1,5,1,1,6,192,1680,1480
10974,4,3,5,4,1,2,3,1,1,6,192,1680,1480
10975,5,1,1,0,2,2,1,1,1,6,192,1680,1480
10976,1,2,5,1,2,1,1,1,1,6,193,1681,1538
10977,2,2,4,1,2,1,3,1,1,6,193,1681,1538
10978,3,2,3,1,2,1,4,1,1,6,193,1681,1538
10979,4,2,4,1,2,1,4,1,1,6,193,1681,1538
10980,1,1,1,1,2,2,1,1,1,6,192,1682,1525
10981,2,1,4,1,2,1,6,1,1,6,192,1682,1525
10982,3,1,1,0,2,1,3,1,1,6,192,1682,1525
10983,4,3,7,2,1,1,4,1,1,6,192,1682,1525
10984,5,3,5,2,2,1,2,1,1,6,192,1682,1525
